bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,145.13291588809807,1.7989837859661932,151.257060771066,0.7564075550811326,107.11985624968837,0.23066589538165558,0.9595116760054125,1.9515365872955277,1.3548647372136506,1.8137115033713271,80.96435749951375
hexapdf,2836.556322686374,0.9474972531465997,2734.118304401636,1.6899009883197575,2256.422453094274,1.3707983367532086,1.0374665639448826,1.9373993896572916,1.2571033933812137,1.6663850469701518,71.9982497840073
jekyll,8402.168161887676,1.7851815224774772,8308.476195298135,1.7394126464206365,7468.757499475032,1.83974043717257,1.0112766726878946,2.492474558089419,1.1249753606912865,2.5634972097435416,78.42013893170869
liquid-render,172.95721987754388,1.2076267848515505,163.51541605711515,2.029713522470614,129.78211088298724,1.8769428443804248,1.057742591176423,2.361800041237818,1.3326738076674043,2.231877436724914,71.69866114385981
mail,154.24152575589778,0.13799391908409517,149.97025408850212,0.2939933696847043,139.96494805818438,0.34161603898178805,1.028480792363498,0.3247682606455794,1.1020010931006707,0.36843430865460175,98.30828149596853
psych-load,2053.762295190245,0.13569969418842825,1943.7865949235857,2.029850989595627,1628.1901772134006,0.11171707873060205,1.056578073207148,2.034381834112067,1.2613774016897696,0.175770056275045,82.02212600285098
railsbench,2963.151090219617,0.7771784537497887,3067.521028313786,1.2090272232357124,2443.836397398263,1.6555854909329526,0.9659758035459854,1.4372728257008025,1.2124997783706888,1.8289258231980372,79.8750383148143
binarytrees,365.06010509199564,0.07775602361878421,253.25154812763566,0.12632543685321124,288.51991236830753,2.6947431881835437,1.441492096656443,0.14833784144701442,1.265285650807981,2.6958647683944785,84.26572229099142
fannkuchredux,5395.06247267127,0.02475246631188062,4049.7641371563077,0.025904241088920314,5403.748091775924,0.16278033672109773,1.3321917746201422,0.03582895888682355,0.9983926676526849,0.16465151870406403,0.012316687879140989
lee,1110.0696590729058,0.8813931616091477,887.1735863101023,2.0248161154769884,802.858391093711,0.9023469331955496,1.251242909169404,2.2083329021745546,1.382646891889228,1.2613817396723257,99.92318510601261
nbody,108.85493268376624,0.034400147161366,57.869177668994105,1.1264857737786462,75.45306661631912,0.05054239962128568,1.8810520050311677,1.127010899969649,1.4426840096148312,0.061138402695861925,99.9997299397616
optcarrot,5100.743290781975,0.528859606625177,4270.840392727405,1.207252913651997,3103.9067033678293,0.4631565416322873,1.1943184061543881,1.3180106528556486,1.6433300927658423,0.7029981974205322,96.12698646238215
30k_ifelse,2254.299402143806,3.290992027203617,2183.0516929738224,0.512533141845573,329.38724354493854,0.1665939024677561,1.032636748547593,3.3306634090835217,6.843918355436404,3.295205919431623,99.98613058876983
30k_methods,6252.620520070195,0.03669323189222681,6021.367374341935,0.17856543670170996,761.2608166082817,0.04351161519474898,1.0384054204554383,0.18229648502143184,8.21350630908352,0.05691795783013162,99.99648257534763
cfunc_itself,93.67593790532327,0.10950450113613905,60.14935893544592,0.13035698685085573,39.621431867808404,0.26539275656106287,1.55738879953582,0.17024740758645593,2.36427442142577,0.2870967624410875,99.99972570463976
fib,193.69091157940156,0.04738923124326735,62.63789519704029,0.05211818458719569,51.99310814589262,0.0418781407397132,3.0922321219464233,0.07044178023369986,3.725318960272677,0.0632417418296104,99.99993416418417
getivar,85.6068225693889,0.10329644990471455,90.65757879890255,0.1371538697677539,36.260360171842684,0.02788531420958721,0.9442875455485383,0.1717013120368834,2.3608927810889564,0.10699414615522014,86.63359264804205
keyword_args,231.55117290118685,0.04541627972173222,187.87141631059734,0.06534613452684927,47.063995810906185,0.08822018080188188,1.2324981492574485,0.07957861371853438,4.9199216707292255,0.09922418437296096,99.99988212652251
respond_to,232.8192752442862,0.1393737592350736,205.10058056309143,0.13961081363154207,169.00495479071358,0.6753830181356059,1.1351468367622106,0.19727195453529991,1.3775884590637992,0.6896138527823208,99.99978097769235
setivar,68.20179041291416,0.04162111212638265,74.45553722557644,0.13970106108539918,42.24032677677521,0.05352798579846803,0.9160069613934095,0.14576935014955422,1.6146132290437964,0.06780532603179423,88.23513905137504
