bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,148.77045072244675,0.7783011228003797,158.36688382190894,0.21481159578534081,174.12913691520032,5.290562349060682,103.12045863649463,0.5681161052723644,0.9394037890506589,0.8074011762662824,0.8543685069483629,5.347504334458347,1.4426860846970326,0.9635914833694682,81.84018186617124
hexapdf,2846.8369882553816,1.1434110571294778,2694.8883095135293,1.7524108704769579,,,2216.1952521651983,1.3567219783958988,1.056384035733667,2.092446583435706,,,1.2845605482973819,1.77428390406621,75.07882780486626
jekyll,8637.790829439959,1.65154806170396,8268.988838295141,2.8897872167145167,8308.668405314287,4.128699590467262,7751.524796957771,3.1205649607774624,1.0446006154267413,3.3284352416720897,1.039611933955044,4.446770885535103,1.1143344123507182,3.5306566916864277,82.34833002556164
liquid-render,183.91873927294523,1.3371488478896376,160.69094771412256,2.4296689464747563,171.3912647602887,4.7966040684335285,115.28660518641787,2.1535922347294765,1.1445494714496682,2.7733117803226413,1.073092841284401,4.979495720524887,1.5953175043670471,2.534941134405232,84.86885612756402
mail,157.49187636182464,0.10912659580139311,152.12965932198995,1.236423640965578,161.86762425592906,2.3666696685827775,144.60858856763343,1.016450721868618,1.0352476766446002,1.2412300487217416,0.9729671210396841,2.369184233887461,1.089090751260363,1.022291878036031,98.32484345906585
psych-load,2245.3587763011456,0.27169511936674695,2098.3644790947437,5.433007857294859,2143.403506403168,0.8480513284642153,1809.3675281852484,0.7090524212342756,1.0700518421231648,5.439797111594824,1.047566997811377,0.8905106925790567,1.2409633428942908,0.7593244194321025,82.0260896776026
railsbench,2762.8245609501996,1.104036184430786,3003.32909313341,1.1036160680861415,3069.678172841668,1.0856450714711292,2026.2853727986414,1.5782882587548226,0.9199206864365673,1.5610459065224198,0.9000372043537687,1.5483930759797533,1.363492328395123,1.926107402056235,81.7202505126681
binarytrees,385.11573207903314,1.8897999968234722,228.50857996805146,0.07528548166437947,253.45016592605546,0.14983261820587968,302.26672303185546,0.29377368077254434,1.685344734682949,1.8912990064353743,1.519492917559941,1.8957304242619586,1.2740923917001818,1.9124975826151116,84.26576702065387
erubi,402.5877901152069,0.7626922158156274,448.31481470050767,0.706415907537651,419.02635896614953,0.5329564844391353,425.93065583530597,1.0478982210350651,0.8980024235517439,1.0395782079709033,0.9607696067342851,0.9304525943708652,0.9451956195209272,1.2960671655875733,5.62364142394756
erubi_rails,43.014784078372436,9.76937204156012,52.03703912492428,5.430948259325867,43.429937915384976,5.529524654439182,36.05089674884867,4.071718127621678,0.826618593250621,11.177469708386207,0.9904408374282876,11.225696993526384,1.1931682137628425,10.58392737112361,82.87596775951076
fannkuchredux,5534.970445310076,0.02514480269872752,4201.804390052955,0.7870414147155796,5509.688835591078,0.03442912446423205,5673.312159876029,0.2121659482854314,1.3172841787716632,0.7874429817963071,1.0045885730525626,0.042633621874425785,0.9756153529600641,0.213650768111454,0.019320835447866943
lee,1033.7635573142995,1.421438617217741,919.1873610162964,0.6036250875076017,830.1701840156546,1.6577928337694658,741.7238323877638,1.4705785180075546,1.1246494470630257,1.5442962762327839,1.2452429359891415,2.1837501739473955,1.3937310791085127,2.045260110632185,99.92860989334633
nbody,103.53394046034826,0.08340840960405493,60.67508199515565,0.6041731027819012,58.39214153023051,0.027057115150971155,72.43392995555963,0.030190646132667243,1.7063667168775232,0.6099033537518773,1.773080036921529,0.08768722981695064,1.4293569398190793,0.08870421583321583,99.99984132037243
optcarrot,5209.239401295781,0.5692981195595967,2215.384547909101,0.6179790382325809,2141.090469310681,0.6974890525704773,3092.112086340785,0.6590837265531613,2.351392856925136,0.840237133569422,2.432984255435448,0.9003284552816015,1.6846864718479242,0.870914294027429,96.12952232767728
rubykon,10618.707121660313,0.404538445182674,6632.416291410725,0.42922215622265886,6809.323796381553,0.48770181248609235,5755.067805449168,0.4846454654694645,1.6010314574813425,0.5898160840662485,1.559436360964807,0.6336437575902053,1.8451054758392287,0.63129436939587,99.67304625951135
30k_ifelse,2976.2887608620426,2.7360967373539378,2962.272195145488,3.838782366625312,4479.103225073026,3.840154085455697,314.7551964427675,0.1235684467425251,1.0047316940487525,4.714072062927369,0.6644831814103855,4.715189153809308,9.455884428593466,2.7388856341930787,99.99659885566153
30k_methods,6413.681616003697,1.3630148151803874,6309.964371845126,0.3038458728904708,6983.7428632263955,0.22013407133853719,758.4685086487577,0.08145522407052555,1.0164370570175252,1.396471160058022,0.918373104739521,1.3806767890296794,8.45609480534654,1.365446571612967,99.99846085399636
cfunc_itself,92.82157466358204,0.07414050559964534,69.47822619860214,0.07606113453198411,63.759088373237006,0.13272265372727846,39.689135671717914,0.19021725099757822,1.3359807776072663,0.10621728087681227,1.4558171553554404,0.15202669957274645,2.3387149428332292,0.20415537501532188,99.99976312567217
