bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,178.34803815485236,0.4324296728872211,106.2078016433627,0.5290516780239163,1.6792366982016143,0.6832942997078716,89.7643633425486
hexapdf,3177.7406569570303,0.9687141142614011,2022.9767051835854,2.2879831218249405,1.5708241468201434,2.4846073735954843,89.43203516515008
liquid-c,81.33445737453607,1.3509430789408443,59.48324885616112,2.120246704521033,1.367350622882322,2.514059126307587,93.0919807250242
liquid-render,199.9983822359987,1.240624215148254,108.57955260586965,2.640269483451036,1.8419525355935853,2.917219804617921,87.60119258557673
mail,167.56690562531156,0.23500049750072718,131.64199332976224,0.2568721183012028,1.2728985742836458,0.34815013856975047,99.02640430685723
psych-load,2499.7287296690047,0.05098032889699206,1795.6835800781846,0.07474895821620849,1.392076397758321,0.09047873058821043,99.99188474167886
railsbench,2754.0529599413276,0.6450921721051063,1825.2516095526516,1.1244175713451463,1.5088620908633603,1.2963251078572078,93.19410135031283
ruby-lsp,81.01448517040076,9.040782941396799,62.46492442049156,20.00604085433792,1.2969596284955085,21.953984304879356,71.76655167370396
sequel,161.98583572522563,2.3711816059733892,143.20442762117887,1.7696204896219812,1.1311510294481226,2.9587258889252452,82.3916517140931
binarytrees,460.83300797978325,0.035047204991595436,228.60836702221562,0.06934047619126722,2.015818642084087,0.07769432550807431,99.9999161954205
chunky_png,946.1639550394349,0.05354379559790587,615.1545259560788,0.05023072931908261,1.53809151215932,0.07341705670317537,99.9957116197314
erubi,297.6285426735972,0.6975267307258441,248.78393595189422,0.8682290823874511,1.1963334430529622,1.113716875862281,99.99935780813956
erubi_rails,25.6455983983363,2.516961284241507,15.79630951971084,3.3252134490114527,1.6235183519502063,4.170388301808034,91.95730039819851
etanni,410.31099612397765,0.6142437196519963,409.9386409604146,0.4793114420852701,1.0009083192613673,0.7791243839373668,7.0290439123505655
fannkuchredux,2113.793101505903,0.21665540671412295,842.195136492829,0.09158376081488052,2.5098614441166407,0.23521724108461792,90.57206089519491
lee,1232.3762497822331,0.15391217180902728,869.6741633625193,0.1630116748275365,1.4170551474328705,0.22419135300240736,99.96809089832696
nbody,133.32556823261396,0.3969611237749187,73.04047445420504,0.07736406621652821,1.8253655829714868,0.4044296385407499,99.99979571040275
optcarrot,6291.444450523704,0.7330561224233169,2626.7819543679557,0.7723346630361823,2.3951148438727277,1.0648343112191314,96.7847613944486
rubykon,12676.485368826738,0.4248700643160396,6524.212842434645,0.39058505651863257,1.9429907752819795,0.5771232606017358,99.77362374842319
30k_ifelse,2353.298275761227,0.03879151680492911,426.3155755012276,0.0756482077256315,5.520085145832188,0.0850143111959827,99.98725279566531
30k_methods,6426.945822569542,0.012584737396145077,963.9571795705706,0.06335231843854135,6.667252403714298,0.06459018398230708,99.99550917085587
cfunc_itself,104.05712019124512,0.7188903667763594,40.36594339938187,0.11586902482807614,2.5778443764264547,0.7281682431680593,99.99979500078433
fib,243.53666186482175,0.051287168256347354,62.15483744565489,0.04170826292673633,3.9182253847539723,0.06610561870310762,99.99995592784629
getivar,115.30522584547758,0.04042832806950299,45.772797955678556,0.14414113734828657,2.519077508810511,0.14970343077749745,95.52521258029155
keyword_args,294.47863365481743,0.0962217105300958,52.83814103104233,0.1544114475167703,5.57322093299633,0.1819382112189791,99.99992042687504
respond_to,275.3600521951311,0.389174274798086,29.587178505436682,0.35482312646425124,9.306735758684571,0.5266460549918534,99.99986468113659
setivar,73.47384385110381,0.0700829762630004,14.914667885264382,0.09371106492245225,4.926280921326824,0.11701874743296622,98.43257891589951
setivar_object,112.34969169094737,0.9719772293636472,47.582964754426186,0.8545722003530117,2.3611326505353274,1.294230806316099,95.21273238131553
str_concat,79.4879017666491,0.7390780284949832,39.91934657199431,1.7593317616985058,1.9912124970105192,1.9082674288278356,99.61934190456894
