bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT3.1 (ms),MJIT3.1 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT3.1 spd,MJIT3.1 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,145.62850505594284,0.2712088990193966,161.588744771096,0.7856844395094038,172.016255237082,4.327643351571111,104.93911891895276,0.21078827765332026,0.9012292611235877,0.8311764586383082,0.8465973454382544,4.336133213510045,1.3877427841605527,0.3434908512658911,81.84074127601117
hexapdf,2795.4121670375266,1.6265476103029572,2520.2292078485093,0.6304770315338497,,,2175.874310359359,1.704073881461652,1.1091896555805485,1.7444650801532247,,,1.2847305350904425,2.3557429660432057,75.0788292160953
jekyll,8322.203952322403,1.7371657307865398,7931.536440302928,2.610969282964313,8228.067239746451,4.006802019163944,7320.623731861512,2.8714119162171183,1.0492549602412915,3.136065269219107,1.0114409265059496,4.367173822622061,1.1368162409579554,3.3560022599534696,82.34833124045883
liquid-render,175.2606645908231,1.6723611737655866,163.40090014235255,2.6434222106699967,159.11817836751734,3.8766802371032574,126.23677660826765,1.694099641750951,1.0725807779402592,3.128014207030087,1.10144966708971,4.222018658919638,1.38834869916462,2.3804969001658685,84.86929411606755
mail,157.63287402360754,0.5288213188797549,147.00628529467127,0.22332073085699047,155.73190729243353,1.267036617549247,144.75330291315913,1.22683561862404,1.0722866284773844,0.5740419288973793,1.0122066618474297,1.3729653227639655,1.0889760085003046,1.335955696281263,98.33364106409807
psych-load,2069.635536521673,0.5478629071003116,1959.2876370996237,0.7401859186258872,1892.0705044021208,0.7238560991266747,1627.8932406256597,0.654378540217904,1.0563204183666468,0.9208848783145769,1.0938469426516755,0.9078113334935245,1.2713582714590272,0.8534430495786579,82.02604609510598
railsbench,2629.8762078086534,0.9648546316042683,2932.155447204908,0.9982232630889594,3091.6356465468803,1.8011906955973882,2138.991536448399,1.3901646580750817,0.8969088628352212,1.3883062137367885,0.850642348734083,2.043338538283564,1.2294935080366534,1.6921885937120653,81.7197860933805
binarytrees,382.3295238044332,0.17038198294407114,233.4028658183182,0.3498157012403746,243.97522601134636,0.1564789515149629,298.99496786734636,0.1786516538934732,1.6380669640193715,0.38910287193266613,1.567083388157831,0.2313345680592848,1.2787155801700967,0.24687331478073343,84.26576741901367
erubi,401.3470665131714,0.8631748294285571,396.54529302874033,1.4422535809683124,373.44967592142376,0.5910024774186668,410.3587925726292,1.1483968733580514,1.0121090164701136,1.6808230656362788,1.0747018738814422,1.0461141020338174,0.9780393981496989,1.4366231812474581,5.62366819743793
erubi_rails,40.055739214150314,3.062490370165689,47.51493367565493,6.677076166345583,41.63252129577673,4.026425235247161,31.89644424133321,16.979055194032412,0.8430136825524718,7.345896364538354,0.9621261928763759,5.05874959277416,1.2558057854688338,17.253033430366862,82.8760687468547
fannkuchredux,5505.779879167676,0.05911311156609466,3937.0603531599045,0.08074640152116179,5455.908324569464,0.3477922027066366,5465.647408738732,0.047675157748230994,1.3984494483933194,0.10007168089745586,1.0091408344186479,0.3527800677795725,1.0073426746051672,0.07594261402759497,0.02015797463260664
lee,1028.5489898031722,1.084215984235234,921.1962085503799,1.0593541757084017,837.6598009266532,1.3996997256626857,749.139175678675,1.8583209226594926,1.1165362821257434,1.5158349415625714,1.2278839078410466,1.7705037764691085,1.3729745062008922,2.151483430581143,99.92844402708694
nbody,105.06052516204171,0.04190576542657604,60.625309577960074,0.5900603628265537,58.35089104965635,0.02668347708231145,75.22854087136882,0.037851991308703085,1.7329482668775644,0.5915465534976867,1.8004956440619848,0.049679987169779505,1.3965514144649138,0.0564700488933855,99.9998411648517
optcarrot,5170.964793860912,0.3813455345392871,2210.2187474568686,0.5844921218946607,2303.674333666762,0.6104269603557324,3140.535610417525,0.5710335925080425,2.33957150160397,0.6978935859212188,2.244659637124263,0.7197537708426358,1.6465232162017893,0.6866613288118792,96.12952234796322
rubykon,10339.512126271924,0.4352213898969502,6494.108792766929,0.3505127448200152,6860.738145932555,0.34908849761500144,5535.470015803973,0.9599308022597255,1.5921371902158408,0.5588173605974445,1.507055349780663,0.5579251180856907,1.8678652574672487,1.0539852007266675,99.621032137113
30k_ifelse,2193.288757193547,0.43156620459593725,2255.35928965188,0.1494741176288475,4057.5790382635137,9.16016314482911,307.88160126942853,0.1550734422360943,0.9724786499680441,0.4567186232137517,0.5405412282818253,9.170323779934646,7.1238058661199135,0.45858168458442994,99.9967180326688
30k_methods,6059.781196312262,0.1799411463177367,5923.337504769174,0.48881702946289035,6707.522259810223,0.1657016424685797,740.1990874742086,0.02288283658623615,1.0230349345167704,0.5208847323843014,0.9034306501852314,0.24461367593600758,8.186690984705393,0.18139029838548013,99.99846085403748
