bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,150.21720068949847,1.316677130786998,156.08914145425024,0.7985177896076153,113.54783546140496,1.8412968798406557,0.9623808503907183,1.5398926349123543,1.322942001307964,2.263628252705911,80.13759155054565
jekyll,8435.826870286837,2.3037972534407185,8371.245724195614,1.5692795325813311,7570.730864815414,1.823641523257936,1.0077146398778574,2.7874935042686073,1.114268492820411,2.938222284019969,74.18614054534092
liquid-render,187.31298660811458,2.251372547593579,165.93509909764,2.309568623980103,145.3639057035616,2.643024420821754,1.1288328245604948,3.2253349557730195,1.2885797592017036,3.471924025251441,67.32875725089028
mail,156.27019145226075,1.2968914694186076,154.19451764612577,1.7855883744866583,146.9792165102378,1.650732720732809,1.0134613982249265,2.2068650449342533,1.0632128484735512,2.0992489130040526,88.21842812409179
psych-load,2161.6759901167825,0.5902558485709792,2000.394463352859,1.2878669713141977,1661.5269801346585,0.5875459087422255,1.0806248616053453,1.4166874399719407,1.3010176879231834,0.8328338139460804,82.01609422482596
railsbench,3122.48997639399,1.0828843340305834,3208.792887744494,1.174602733166723,2733.2775329006836,1.5618873492206569,0.9731042437546765,1.597601346284985,1.1423977034195485,1.9005605942837998,77.55396506634516
binarytrees,394.37975200097554,0.39623355856649956,255.27742765236485,0.3406560573651008,301.14143501084885,0.29358905690096293,1.5449064793070515,0.5225395509947611,1.3096163667639018,0.49314862593975506,83.98241227071695
fannkuchredux,5511.617767228745,0.2924584585771409,3965.6474829185754,0.038535725267325724,5442.450509266928,0.020215718269275196,1.3898405723073475,0.2949863592019063,1.012708844636078,0.2931563153992422,0.015024187349308018
lee,1117.5903441617265,1.2489518249543183,867.7337039620257,2.078270459875321,800.9255088710537,1.6239559531172232,1.2879416104950963,2.4246832299183128,1.3953736418472031,2.0486858223557833,99.88907470271437
nbody,109.38803775429811,0.05242357332574548,57.899356671524316,1.1722751739110355,72.16363606901506,0.04063698615223942,1.88927898413242,1.1734467667552662,1.5158332328166335,0.0663294480888927,99.99973156122569
optcarrot,5305.893753282726,0.27103831156440655,2706.697882968001,0.33361866021286674,3169.224931788631,0.4346472768127311,1.960282965701589,0.42984087378693125,1.6741928602360872,0.5122304379636251,96.4001944944744
30k_ifelse,2546.880489983596,1.1521905688291505,2459.032788639888,1.7490719701232533,330.59584626964494,0.18258492200737364,1.0357244936909917,2.094467918964069,7.703909527968708,1.1665677694173107,99.9861305621456
30k_methods,5946.405624551699,1.7027027390369767,5881.161025236361,1.9664500399642102,714.6156344226458,0.027773744846457987,1.0110938297787408,2.6011771137696997,8.321124445249417,1.7029292405813048,99.99648257534763
cfunc_itself,90.45159827944173,0.19792045508377634,57.22620579892094,0.18326248188080693,40.62134816598602,0.31041207142684596,1.5805975080239776,0.2697362485942188,2.226701041773416,0.3681414953901209,99.99972496277496
fib,205.80500789484094,0.05794681252410274,62.667583472608115,0.05255223028021455,57.21256115870989,0.022644104359025682,3.284074420785635,0.0782276804534572,3.597199701022469,0.06221405423154768,99.99993416418417
getivar,94.93905552361736,0.14116837253319914,90.72130326384688,0.14410890016051758,36.28439301328002,0.04796536266368208,1.0464913102879914,0.2017322098950639,2.6165259396476563,0.14909455194315666,86.63359264804205
respond_to,229.6559489153039,0.22284466388657945,200.51748916610248,0.3053419046899771,162.51767345238477,0.21702022202798996,1.145316300689682,0.3780124640569747,1.4131136881096789,0.3110587098793419,99.99978203457289
setivar,67.04887719325411,0.06902213737663475,72.93155669445558,0.06586355054517244,43.63292736118777,0.14409264118320364,0.919339723874992,0.09540473121630565,1.5366577776969241,0.15977091315752853,88.85926047591745
