bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT3.1 (ms),MJIT3.1 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT3.1 spd,MJIT3.1 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,146.27368996540704,0.22844603141934441,158.68885771681866,0.5393447886770707,172.63986772547165,3.784073278018351,106.8334552148978,0.44192049964326646,0.9217640864643025,0.5857306465811416,0.8472764251534787,3.790962696029044,1.369174943103491,0.49747494135504194,80.68230047546321
hexapdf,2883.7753599509597,0.8607914297566382,2567.717483577629,1.253965374585369,,,2205.7819467037916,1.4837628286904352,1.1230890385701482,1.5209835785443253,,,1.3073710047633345,1.7153757656402633,74.77175563778748
jekyll,8488.523601926863,1.3720175766191605,8098.647452021639,2.9025641466887686,8317.557376374802,4.340851266579083,7420.839444237451,2.980135016550392,1.048140896639216,3.2105000944081925,1.0205548597762215,4.5525181986580945,1.1438764664984777,3.280798218028917,82.1298818051044
liquid-render,175.80955177545547,1.4471448727533816,167.2316838055849,1.6645530012469514,172.39426703502735,1.8808236500189088,117.03035899748404,2.410244248549312,1.0512933181958675,2.205666560633459,1.019810895102064,2.373125762619177,1.5022559383863385,2.8113174172265643,84.86616820386502
mail,157.85185731947422,0.16387191081990585,148.27642124146223,0.37079028909561634,157.53052992125353,0.3429129371099435,152.50858987371126,1.4021442179588817,1.064578278851354,0.4053880136898203,1.0020397785647095,0.3800569504602373,1.035035845850962,1.4116877881143872,88.53672311492562
psych-load,2208.4017995744944,0.49620419479526984,1954.1994863500197,1.7037582163502,2044.8614418506622,0.3685172449143919,1702.5590306768815,0.7416224936057798,1.130080022536115,1.7745451988363767,1.0799762538315667,0.6180805471228779,1.2971073306612495,0.8923130201641557,82.02590066985698
railsbench,2921.5817699208856,1.3560626799177764,3006.3563148801527,0.8788384595865427,3451.6182243824005,1.94505872762237,2488.005064614117,1.6396936149956092,0.9718015643921946,1.615940292806089,0.8464382732953165,2.371109328092177,1.1742668097719549,2.127792551665493,79.89736741780666
binarytrees,376.2600418180227,2.1691383566374793,227.021530456841,5.039289915376308,237.49293660124144,0.3142899280995992,282.05184570203227,0.05383010612425853,1.6573760253525973,5.4863106056300985,1.5842999257269528,2.1917890795285926,1.3340102096531385,2.1698061873267145,84.26574669643657
erubi,433.94936559100944,1.6071495203891486,430.2801533912619,1.189691913815787,386.5590027843912,0.9066212722412795,437.02828101813793,0.8959035718842384,1.0085274957973975,1.9995740623157077,1.1225954187207248,1.8452348663970843,0.9929548828740429,1.8399926062356902,5.623760278442574
erubi_rails,41.97362270206213,27.627603538460658,46.04989538590113,3.490290008238336,40.62777552753687,2.678947524997635,32.90688836326202,4.700288236540069,0.9114813910068726,27.847200965626197,1.033126282624385,27.757183522829816,1.2755269425267937,28.024581830687872,80.9074850257101
fannkuchredux,5457.2179189572735,0.0447272462866137,3954.924649062256,0.8615317286632073,5654.46338293453,0.07279735919728497,5463.886282779276,0.0924967552609679,1.379853828631406,0.8626919763471766,0.9651168553725975,0.08543993250513444,0.9987795566238229,0.10274325425151176,0.019841740305298096
lee,1029.914669630428,0.9930752863034891,922.7580181012551,0.7557191535908186,826.9774976496896,1.2440228943632252,893.6498755589128,1.1939633679664803,1.1161264919156895,1.2479222585444898,1.2453962442236892,1.5917887692676478,1.1524811873176748,1.5529800540614223,63.67721608705381
nbody,107.04876488695542,0.038559827793183114,59.4841526200374,2.104110303503259,57.919725961983204,0.038375025957620795,74.79328649739425,0.025621928614897056,1.79961822051569,2.104463596650704,1.8482263703598851,0.054401313740460415,1.4312616800263875,0.0462962584383103,99.9995782436708
optcarrot,5290.090239668886,0.5346523348757471,2206.421005912125,0.7444632383108133,2146.5236897269883,0.751961160543334,3134.3892296155295,0.7491824039298247,2.3975887763459656,0.9165580354698283,2.464491896822122,0.9226584992042103,1.6877579177739133,0.92039523768116,96.12952232767728
rubykon,10716.853327862918,0.4709899407730342,6647.292245303591,0.4345754712535703,6850.744760346909,0.6926963291684705,5688.816437435647,0.690848086758567,1.6122133543074675,0.6408489404880443,1.5643340545824447,0.8376513169289834,1.8838458659590298,0.8361235574287803,99.89972975672195
30k_ifelse,2535.9475924943886,0.6928113360043968,2281.213664698104,2.266227016871721,4372.9209671417875,2.3928933463409487,312.4481876691182,0.05516065521045215,1.1116659661207124,2.3697621060552674,0.5799207466930109,2.491169627757006,8.11637798705989,0.6950037735001471,99.9920644010776
30k_methods,6366.245994654794,0.05810830496852433,6390.274907338123,0.455487563396028,6914.299708232284,0.22468606080859582,740.2474756042162,0.039335695858697894,0.9962397685495916,0.4591791540507535,0.9207361935837165,0.2320784372318959,8.600159006902981,0.0701703076450646,99.99798263728867
cfunc_itself,91.31254410992067,0.13772841886483575,60.92067180822293,0.097774809486887,64.64562956243753,0.18244913807279167,39.00076405455669,0.270733105921421,1.4988761843823841,0.1689053898879627,1.412509163078489,0.22859747449723114,2.341301416100131,0.3037524189284211,99.99966628730849
fib,210.33156694223484,0.06155499898343848,59.9505286042889,0.056262526688490064,62.35516220331192,0.029891120255811976,52.10163022081057,0.1566360792987225,3.5084188886899588,0.0833935837413417,3.3731219599179125,0.06842877296867544,4.036947904524946,0.16829699711500146,99.99993575730339
getivar,96.54074938346942,0.04535111807350192,90.5907453969121,0.28158123441797145,96.94712199270725,0.02913132774813519,45.518005887667336,0.06742425393168136,1.0656800422657757,0.2852099498384748,0.9958083066223626,0.05390137444338487,2.120935385915625,0.08125733153851757,80.8169879225099
keyword_args,257.12385922670364,0.05826998580015506,185.19430651019016,0.0497325310075087,187.7999515583118,0.0636906274255353,45.823804289102554,0.09162341946333444,1.3884004539446013,0.07660754457338445,1.3691369837593745,0.08632431446011385,5.611141702781992,0.10858288188892577,99.99986742880111
respond_to,226.46150334427753,0.45477423256314614,185.53486118714014,0.17327698216242676,215.35701621323824,0.6964590383469891,154.035890288651,0.25007336054882273,1.220587343506602,0.48666673931009147,1.051563154645698,0.8317901145713451,1.4701866098862202,0.5189954607311899,99.99975352468464
setivar,64.1939990222454,0.3505709630795677,68.18397380411625,0.1424697855629501,64.13954272866249,0.30475724243941327,42.08727894971768,0.47048203909739966,0.9414822199519564,0.3784146402465008,1.0008490284037928,0.4645180050049847,1.5252589529234943,0.5867310706514379,75.5812766285666
