bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,147.086353331346,1.4769869827877191,157.05181145645932,0.9999661050631456,112.26612546676824,1.940918547496941,0.9365466846087533,1.7836543271047582,1.3101579191390627,2.4389865426734123,79.08908833638357
jekyll,8354.876799089834,1.9100702827319134,8267.375755799003,1.2457957573141223,7618.780898489058,2.8417105027499616,1.0105838957700035,2.2804331943552825,1.0966159691961685,3.4239870131784977,66.84840119219032
liquid-render,185.82633892620666,1.1674281880380175,163.72922585183656,2.241013513726517,150.05426496199723,1.6676058295856504,1.1349613238528742,2.5268617182051334,1.2383942500619296,2.035632033814995,66.65957553296545
psych-load,2141.7492613079958,0.40053729254628445,1922.3777626873925,2.5975593845167237,1817.8274059086107,0.4656724159021201,1.1141146671994022,2.6282589063505917,1.1781917548093506,0.6142319770676425,63.8618495567343
railsbench,3095.453272596933,0.9549137877002095,3096.0595332900994,0.9633308124857628,2718.762004596647,1.50109107748181,0.9998041831280543,1.3564168224496629,1.1385524982927557,1.7790825626809628,74.43927063432236
binarytrees,373.8863032565198,0.4799419135999044,253.90581269849739,0.20465887523941095,302.14658865639774,0.6415122774410278,1.4725393612807685,0.521756164931665,1.2374334753178522,0.8011755379050913,82.94822650975419
fannkuchredux,5802.882108616177,0.06895613821434866,3990.712946187705,0.07529773199792386,5500.670353276655,0.06406220674161875,1.4540965954866842,0.10210140763705232,1.0549408955509394,0.09412181112814531,5.0514445712873505e-06
lee,1119.9411941925064,1.0119935592792622,891.9090970258156,0.672856672532351,809.2746468028054,1.6149232605761934,1.2556674193895911,1.215264195882532,1.3838827135102387,1.9058090412139284,99.80327717702804
nbody,116.23152025598188,0.017468329788392255,69.81016260541075,0.3632058661328835,115.68521222519614,0.028041173807805016,1.664965614146459,0.3636256918026202,1.0047223670188916,0.03303709996527483,7.401761317132349
optcarrot,5511.506671400275,0.40080965376167127,2700.4821012029424,0.19912707917239966,3154.6770443907008,0.25190732059114856,2.040934346109959,0.4475488489631963,1.7470906193710793,0.47339801089142997,96.15915517495597
30k_ifelse,2218.1707319337875,0.749413632809976,2299.7231603832915,0.9804303630175425,337.4015079283783,0.1817221677448669,0.9645381540463714,1.2340439577941116,6.574276284516928,0.7711314669311187,99.98460579303213
30k_methods,6198.357549810316,0.006103848389114634,6058.012903481722,0.22105772518610398,723.3935332818268,0.019952374377735938,1.023166779035405,0.22114197889503562,8.568444787846202,0.020865143384760886,99.99645530641169
cfunc_itself,90.40899931141263,0.17620762739676715,57.79171772509702,0.17721283038812718,42.562340735710364,0.2666623005481466,1.5643937032892692,0.24990701312081876,2.1241547750581837,0.3196215113011451,99.99972454293138
fib,205.78654372366145,0.03630456283275625,62.50190060296967,0.03825371406373316,58.35579166310495,0.07961589946904266,3.292484576283171,0.05273867577165171,3.526411652706077,0.08750264413571886,99.9999250328971
getivar,90.5572948552518,0.07273678037614478,90.68264242292545,0.14098968610255339,36.265499143164064,0.04072364536237508,0.9986177336221737,0.15864655939157346,2.4970646205023095,0.08336098914413154,86.56708272968297
respond_to,228.94437352452093,0.5826518276555974,199.53826066889482,0.168590572250338,155.5260783619005,0.4216268612719128,1.147370798748323,0.606552498405624,1.472064209011817,0.7192025878821716,99.99978051792631
setivar,70.6641800900459,0.055569597286645615,72.93656223304218,0.09261452696933392,41.42511327156689,0.26418571507572536,0.9688444029520378,0.10800662363185627,1.7058294959098623,0.2699667983154082,88.60742972159115
