bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,147.08221932533124,1.52642428095783,155.4902346116029,1.190227571442599,112.67303116203819,1.9428736778903681,0.9459257662883208,1.935616893220292,1.3053897441865059,2.470775022889958,79.08963700900762
jekyll,8364.697588107083,1.9249683946908034,8358.523594320286,2.0130956259735853,7632.6301275985315,1.8343835693428796,1.000738646450791,2.7853289428490253,1.0959128699111853,2.659034862508127,66.84844764194727
liquid-render,183.15326006384566,1.6445872965523767,164.23747922194056,2.2232021715212325,151.6554212468661,1.661108073832021,1.1151733510007389,2.7653743456245086,1.2076934576951726,2.3375088040329137,66.65944519422585
psych-load,2107.9769892035984,0.41696095475958517,1864.7776300902478,1.8081839923145833,1782.5543873128481,0.5197991536553694,1.1304173512107074,1.8556362218540383,1.1825597043248233,0.6663689653149096,63.861849533300905
railsbench,3142.372045875527,1.0219529689743545,3084.0550248278305,0.87983026346279,2769.8998310719617,1.4428261090351133,1.0189092025201307,1.3485136867308765,1.13447136630187,1.7680879649239467,74.43920095834247
binarytrees,367.9063938402881,0.5689360758187808,254.11049000230497,0.2121750182741569,298.36984384159575,0.08737435834218876,1.4478205674899565,0.6072120690069593,1.2330548861888644,0.5756062342120547,82.94822677752943
fannkuchredux,5655.320911703166,0.7463271720870164,3944.9304958689027,0.024384028863613093,5513.967013393994,0.12232184052497376,1.433566679470112,0.7467254037857721,1.025635608259137,0.7562849201622494,5.0514445712873505e-06
lee,1120.352171570994,1.1356686162095793,873.8133873736772,1.1774691664362733,803.5394494499391,1.654685093771528,1.2821412303355877,1.6359024554512758,1.3942715224970326,2.006919521404152,99.80321618806987
nbody,115.22811711567068,0.01899041947235174,69.84466298154108,0.4488300076049668,114.7688259906841,0.2414314609203801,1.6497769793251604,0.4492315792087756,1.004001880484722,0.2421771796720015,7.401761317132349
optcarrot,5471.9522490981035,1.0695877537084848,2735.734331503045,0.36527901428407833,3138.973096536938,0.25194493579104493,2.000176766466848,1.130241886128589,1.7432300567134573,1.0988604158645066,96.1591544663764
30k_ifelse,2305.703913688194,3.115508459451165,2204.118773213122,0.6466421431691152,328.85431699162604,0.1806512961677485,1.0460887778415784,3.181908078847363,7.011323235105674,3.1207415547781037,99.98460579303213
30k_methods,5846.568843978457,0.018863642611423093,5973.811004997697,0.15081627846247636,722.326453432389,0.014702439098145734,0.9787000022409834,0.15199140390772997,8.094081029701213,0.02391649489382132,99.99645530641169
cfunc_itself,89.68438148263529,0.1768517731274347,57.26958933105891,0.17773114401461934,41.757638779417206,0.34826442988698564,1.5660035724055197,0.2507287562507799,2.1477359377619236,0.3905952672304476,99.99972473579335
fib,208.87877202192104,0.01846087979828028,62.7139470883545,0.12995425331791172,58.312648974775755,0.027996992702527687,3.330658995640034,0.1312589503170832,3.5820491041707867,0.033535588310210716,99.9999250328971
getivar,90.51177487598282,0.06112068023554319,90.70463092022209,0.1502191417521518,36.27777289710304,0.06685640080055565,0.997873801565778,0.16217745867169273,2.4949650336228504,0.09058430261618212,86.56708272968297
respond_to,228.6991229824101,1.1520383667797363,200.0828018450799,0.279537259020485,160.6960829894018,0.4279086568462919,1.1430223930964705,1.185467619850162,1.4231779563506426,1.2289419095858518,99.99978051792631
setivar,70.57260626707783,0.048228320794366085,72.95098881641368,0.0942023766548656,41.74894179478006,0.32149932710906304,0.967397528286817,0.1058303297456332,1.6904046721467236,0.32509658296916105,88.60742972159115
