bench,No JIT (ms),No JIT RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,151.9828208136497,0.3863769753622492,205.5534470595957,5.615073914572708,104.015504058028,0.4860818693750554,0.7393834693007393,5.628351644416415,1.4611554516801821,0.6209369942475875,85.54512045883236
hexapdf,3243.745874861876,0.6531868888704064,,,2369.936093688011,1.357246556449366,,,1.3687060522438277,1.5062441126145067,83.46476017972547
liquid-render,211.08365684312625,1.0372070681100023,203.41277553489172,1.2443938018147338,143.83294521729007,1.8365689429557486,1.0377109121492654,1.619973591183595,1.4675612497834885,2.1092140679331113,85.69813103869018
mail,203.3653127167512,2.023927036326614,204.2897384510272,3.2741114697938953,186.15571100747695,2.4754848077616813,0.9954749282010676,3.8491669962486394,1.0924473475250136,3.1975468224613572,99.34242363088204
psych-load,2750.539697582523,0.05040470875480816,2407.969199617704,0.12384834463478755,2185.2560422072806,0.061151535818613836,1.1422653155277926,0.1337125541354818,1.2586807424196669,0.079247365871884,88.4467662442923
railsbench,3110.8180668205023,0.4786732987850767,3476.151985178391,0.452033502507333,2446.4012737075486,0.723020855561863,0.8949027775783112,0.6583786253811968,1.271589456829387,0.8671143434099079,86.19259178936187
binarytrees,482.646211745247,0.0882187744891362,316.37645684300907,0.35135186503958155,374.749049455637,0.1581058743920335,1.5255440198091086,0.362257760771467,1.2879184415446607,0.18105253295558874,84.26576315121255
chunky_png,981.5681734732512,0.2841976603317318,797.3388708357153,0.6336873187318811,678.6860617455737,0.16527102343275385,1.2310552130042771,0.6944983283346556,1.4462771947145456,0.32875951898696454,99.95454147739068
discourse,586.1873662491378,15.665053496664603,613.3895784028267,14.414594945651418,525.7943302490994,17.572727131811835,0.9556526339679272,21.287894412096357,1.114860569096336,23.541338957299768,73.52410467466656
erubi,480.141337089082,0.6221590327391704,455.9269237946323,1.2014861210280499,396.8411381653649,0.8969985251586591,1.0531102947220483,1.35301543266955,1.2099081746132017,1.091644729825482,99.99953765923928
erubi_rails,31.86306341744978,37.89531322740057,34.81064586757792,42.93746336283275,24.952430257055543,55.952357544525306,0.9153252582172435,57.26849504428596,1.276952308420547,67.57751903845833,86.30988642638881
fannkuchredux,7366.345189884305,10.738336695456915,4032.0837322622538,0.05320383150532554,8869.963812828064,0.5041027414497685,1.8269325934239267,10.738468495678674,0.8304819890280531,10.750162536396077,0.03166110243392188
lee,1239.7320796312256,1.0805779286497528,991.80719002404,1.2901292689024109,892.725113355978,1.1614327269887579,1.2499728698288386,1.6828791371823644,1.3887052812603884,1.586371532524942,99.96746102599434
nbody,122.55884300706522,0.06820879719704269,73.09869527816772,0.1663133278117405,87.24289797246456,0.49431660376140757,1.6766214847020626,0.17975695542282294,1.4048002285039525,0.49900034546008054,99.99983227263553
optcarrot,6018.575916439295,0.442836674179936,2720.9116819004216,0.632274903476663,3514.36195311447,0.5932207721393324,2.2119703320306296,0.7719299667490377,1.7125657506921164,0.7402804904199034,96.12826885989196
rubykon,13795.527776454886,1.884251300710013,11646.285448471705,1.303957143376485,8089.389742786686,4.011634666071554,1.1845431607779473,2.291442165098203,1.7053854759262115,4.432111873391105,99.65202043959283
30k_ifelse,2248.6098894982465,0.021810171971843192,3462.242657052619,3.7827155927793865,353.17788515905187,0.18986624298267465,0.6494662888280832,3.7827784681973835,6.366791308254186,0.19111481843592723,99.99633131569891
30k_methods,6135.081189515238,0.00905261910136356,10124.203815124929,17.57902127719782,880.4590548811989,0.06167376729877564,0.6059815963354876,17.579023608098552,6.968048264712378,0.06233460905001249,99.9983146950422
cfunc_itself,104.3535303533747,0.12265881068775539,69.1363027172812,0.5193156948231816,44.98711708054114,0.9959267967353369,1.509388356795809,0.5336046989382857,2.3196314217367817,1.0034517269379946,99.99976072120928
fib,250.36911485367455,0.03911756495191987,86.12082926556468,0.060128949899418596,62.483949528541416,0.6017413065525499,2.9071842083827257,0.07173335698107584,4.006934848753614,0.6030114293272868,99.99995116528339
getivar,107.86735363862674,0.565102994840878,26.27773212364406,68.16265845195244,42.612056907525826,0.7339753319010762,4.104895853686336,68.16500090686056,2.53138105660363,0.9263159194451019,99.20686563178779
keyword_args,286.0701421840473,0.16110775694523202,222.77893959247368,0.8611066893018458,53.87299637151684,0.632557079340801,1.2840986796478668,0.8760481948547749,5.310084113593045,0.6527512297744741,99.9999114096558
respond_to,269.13087046705186,0.19768021299457672,230.76455988204822,0.9919011640984754,187.5366111142704,0.3269004444480007,1.166257377669318,1.0114076260091633,1.4350844289441924,0.38202273124760733,99.99981669407042
setivar,79.53847322226113,0.25513040940194887,10.714263899542981,101.44694773794943,50.59684007937125,0.6990443108620995,7.423605948856072,101.44726855303716,1.5720047555833359,0.7441468096755327,99.55478981674065
str_concat,133.28761978102435,0.7967157593248305,103.4150135340949,1.2674585031316743,108.13200434330355,1.4918430965082827,1.2888614063477422,1.4970661502810507,1.2326380204500356,1.6912574687953228,99.68398903814133
