bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,154.69986853034547,1.367976670504328,158.3126523118052,0.5888647022116158,110.47387596485096,1.9573231923908154,0.9771794374694439,1.4893360294288462,1.400329871467221,2.3879853957918336,80.27759801720327
jekyll,8438.402897492051,2.3291349619422763,8349.952836590819,1.6985028987401376,7476.9201894290745,1.2439478653670584,1.0105928814967229,2.8826692089052637,1.128593415965885,2.640506762478201,76.54498693129436
liquid-render,186.46239330374388,1.5810884567081582,167.72083413078013,2.935916035641116,147.68034779089726,2.6505673100866196,1.1117425826677563,3.3345829838632643,1.262608032097532,3.086316214070685,67.40975181240326
mail,155.60339422012538,1.2842087601495955,152.63854558695076,1.7786097416128337,146.38058264510676,1.486925491537931,1.0194239837766648,2.193774088780573,1.0630057034093034,1.9647237864469091,88.23012001635497
psych-load,2169.0922221168876,0.4889628534975404,1907.5374808395281,1.7599137626593961,1733.2793980836868,0.48908452336630615,1.1371164361930368,1.8265763395211303,1.2514382992811404,0.6915839378534641,82.01605912412897
railsbench,3112.4890195205808,1.3141826350675363,3093.231452209875,1.087153836093824,2637.077440880239,1.3514276040385187,1.006225711721943,1.7055730596038887,1.1802797184756366,1.885055056827345,77.59479541866705
binarytrees,381.25568337543586,0.2238415618644571,252.87247922581932,0.21440666792680363,294.1575693608872,0.2412958776196379,1.507699392763766,0.3099601007700737,1.296093397167327,0.32913332461808065,84.2657262236788
fannkuchredux,5498.208640469238,0.1533503208598104,3952.0722436951473,0.12182245485960938,5551.044037682004,0.0951804068664668,1.391221693692641,0.19584951216642937,0.9904818991068878,0.1804872038651853,0.015996728613193352
lee,1123.0067003052682,1.21071971802215,877.4526596534997,1.6839049107217796,800.9104863012908,1.4710059748073931,1.279848762152862,2.073976370154819,1.402162563124201,1.9051773706210882,99.92264602298907
nbody,109.44741645779439,0.06804969714638183,57.937617210501976,1.1221957686786062,72.43002342297399,0.038141959267184875,1.8890562250798877,1.1242571345212278,1.5110780210389785,0.07801006562267383,99.9997299397616
optcarrot,5335.838911123574,0.5402643300826137,2720.245100208558,0.51749469943729,3128.8278754334897,0.2879589456167462,1.9615287279497282,0.7481218552517407,1.70537949786845,0.6122139337848523,96.40019454369612
30k_ifelse,2223.4946900280192,0.8105040934181775,2538.3317718748003,1.6751436670997253,327.5527540484772,0.40213475555893924,0.8759669301959515,1.8609199850804807,6.7882033124317624,0.9047813255566615,99.9861305621456
30k_methods,5895.821700291708,0.019151792749070553,6046.977644227445,1.0465005485010668,708.5637931687463,0.069074461387337,0.9750030589115816,1.046675780353466,8.320805772371159,0.07168034864210734,99.99648257534763
cfunc_itself,90.35854280557272,0.18220115349172766,57.27254161156559,0.1678581615858691,40.87371719215298,0.24523914045607328,1.5776939570519384,0.2477370031801948,2.2106759309603468,0.30551513275998254,99.99972477017545
fib,205.80151040022346,0.0919515415435038,62.54055452693326,0.03356344169892747,57.24029763505849,0.04186287128373914,3.2906889290787222,0.0978855996094625,3.5953955325727436,0.10103259862215569,99.99993416418417
getivar,94.87196937926225,0.15713714130955939,90.72352811402831,0.15231896129278302,36.26277639293792,0.03653160657462348,1.0457261897930143,0.21884502998298308,2.616235677909602,0.16132773926967273,86.91694911134245
respond_to,236.01762388832867,0.27190915013133593,200.72203090983547,0.4151873767849827,162.81717065392078,0.18646290398609808,1.1758431439663344,0.49630146460265506,1.4495868153242912,0.3297013807797508,99.99978115010548
setivar,66.58675276779944,0.03801063713393087,72.95938949979279,0.069394498229488,43.8018322161639,0.16083094825410924,0.9126550156781198,0.07912272062972668,1.5201819056150663,0.16526161820472207,88.70952169444
