bench,No JIT (ms),No JIT RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,151.82642011980838,0.4094989833422302,154.51038347479576,0.7739202149796413,105.11957479563232,0.5865863057468631,0.9826292363359178,0.8755809023228261,1.4443211020876077,0.7153830522510807,85.9584298725203
hexapdf,3185.3328682482243,0.8445852532191316,,,2395.8092818657556,2.156451550948015,,,1.3295435877799175,2.3159463598152104,83.95733470213206
liquid-render,196.10768231825952,1.0106431739688464,172.4458509244216,1.6152399438093543,125.00298369484834,1.8756015614670416,1.137213109315157,1.9053607797913417,1.5688240114091099,2.1305588099058492,85.8974581914031
mail,183.40244350838475,0.09859344725919884,173.34567022044212,1.9668137131676382,156.25259050284512,0.16418993433419035,1.0580157166611288,1.9692833341463905,1.1737561784938553,0.19151762942120543,99.35192637478002
psych-load,2456.3309309383235,0.03283615932900753,2096.1878498395286,0.04682333631405122,1965.615398188432,0.038096940139673206,1.1718085910699108,0.057189493642265415,1.2496498212224778,0.05029503163818284,88.89415154533559
railsbench,2776.285638908545,0.4733242196792776,2771.909540643295,0.5491869617264151,2068.7443199257054,1.2514560093496987,1.0015787305469697,0.7250118177418131,1.3420148696810679,1.3379753212494132,86.37959838513835
binarytrees,460.5643567318718,0.06424860237762421,326.7263600602746,2.3135059192898018,372.1799007927378,0.09286035832293733,1.4096332987852793,2.314397874501363,1.237477778221974,0.11292001175762592,84.26576330612849
chunky_png,996.5489454567432,0.04641013543485884,782.5053781270981,0.04699485630781177,652.2903311997652,0.07082268186325032,1.2735362251975209,0.06604859718778149,1.5277689976237716,0.0846743936345877,99.95455968081065
erubi,380.58216716088947,2.6631176045531206,344.16898304507845,0.8097263070668447,331.10601153402104,0.7655320239495493,1.1058003071445917,2.783496374712362,1.1494269324729092,2.770962766868773,99.99944175269893
erubi_rails,27.138224687280278,2.4750937140040046,27.412947539788696,2.347877641162663,19.49559982876805,3.484414113777821,0.9899783541295707,3.411541925724157,1.3920179386958198,4.27401808716297,86.40678070600019
fannkuchredux,5499.54478169481,0.055289147856009795,2490.8767056961856,0.17701983193504336,2356.065254410108,0.3075240466415266,2.2078751505918954,0.18545325763910084,2.334207327832157,0.3124546833277164,77.41553845846549
lee,1279.4186558574438,0.961578617485576,1055.7885855436325,0.2944761745613957,1011.2410198897123,2.0815115522606265,1.2118133055953269,1.0056588163934055,1.2651965562047507,2.292885470275372,99.97058847377906
nbody,140.45505572691164,0.13124783685203645,76.00826833807923,0.22330137112470946,94.83941089177766,0.10545853052362428,1.847891799115562,0.2590164030028098,1.4809777328455416,0.16836714744433062,99.9998364677322
optcarrot,5992.343357205391,0.4486400412219253,2823.4074003994465,0.573993468105327,3555.439273516337,0.5404803481530944,2.12237998538844,0.7285234299699578,1.685401689136136,0.7024221617569459,96.15519448430688
rubykon,12676.349318524202,0.7441374546900148,8333.376349508762,0.9880998693959133,6943.982957303524,0.35443403127959944,1.5211540661152847,1.2369647947184086,1.8255156149528715,0.8242354238939514,99.83659439207344
30k_ifelse,2395.5007683751837,0.05628893931000426,3627.6101637631655,3.873255647349849,361.3516818732023,0.08070724055899087,0.6603523146737931,3.8736646414495075,6.629278037277161,0.0983976796844934,99.99633131569891
30k_methods,6422.858123413541,0.016719552649818985,9934.49736691334,20.71304991309037,874.8046511953527,0.01670431435031182,0.6465206931157637,20.71305666109215,7.3420484386282165,0.02363424546551259,99.9983146950422
cfunc_itself,111.6706389159972,0.2960824074920375,70.81296502787998,0.2728433024859183,46.511901335583794,0.6576063692429938,1.5769801317037215,0.40262670022950947,2.4009046224597985,0.7211871663411888,99.9997600583877
fib,236.1840995176444,0.06038919536836644,86.22431019468912,0.2032132341594452,66.55921370737137,0.05802010147760652,2.7391822443618907,0.21199639962692812,3.548480914393483,0.08374477352474297,99.99995113210011
getivar,107.5530951930213,0.7183821982743565,32.23252494485877,53.77053892243153,44.234337457236826,0.11998041025820526,3.336787774988646,53.77533755348749,2.431439044317039,0.7283325350711886,99.02678517321051
keyword_args,283.09681318000537,0.11483438599170714,224.8009417555938,0.6522798440663778,55.491744926538914,0.17685509106468858,1.2593221850813752,0.6623110531927959,5.1016022933640786,0.21086644930285062,99.99991122809286
respond_to,268.0036208908492,0.5030981790355437,223.70280759460334,0.7918274689050532,180.72861104930212,0.2938010370011342,1.1980342302029945,0.9381356609048943,1.4829064381938883,0.5826034904562637,99.99981777829407
setivar,83.41392708940414,0.2488058002099181,20.219969475786574,61.451739779850925,49.70982773408038,0.09381055519782466,4.12532408564179,61.45224346024097,1.6780168206500683,0.26590364135269334,99.16849247174254
str_concat,83.47385678948326,1.1256159085080155,53.683959709649734,1.3291551897040812,45.49806546419859,1.2867350086052503,1.5549124401581498,1.7417418556731123,1.8346682641961332,1.709590054912779,99.8076369965526
