bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,375.36836712116326,0.11565608548843703,308.97544970883877,0.24906278201339996,1.21488088284972,0.27460626266486177,90.59430785037158
hexapdf,8053.231143175314,0.4941354183136683,6655.531072709709,1.2820545758508848,1.2100057914531754,1.3739846240377713,93.02052177319136
liquid-render,536.4931614817945,0.5749497257798653,398.65180719697355,1.1988407974230355,1.3457687932083389,1.3295813042985534,86.96509948107374
mail,454.8506857760304,0.09212946104257262,410.14116497964955,0.4505923763407694,1.1090100790019437,0.4599144781461184,97.25319429631637
psych-load,7373.257812391967,0.06106377689012998,5624.041739230354,0.03505080179066432,1.311024731726296,0.07040840542333003,99.98758586860477
railsbench,7482.749873803307,0.44838816959202765,6050.859082210809,0.5088946794666346,1.2366425613516894,0.6782519778220611,90.67400449943342
ruby-lsp,219.42123555123908,7.426368716493597,209.59355956053034,12.666684724434322,1.0468892079094183,14.68318270067946,65.58962839224965
binarytrees,996.9619867423999,0.5493386995746287,530.9830811838137,0.23714381799743012,1.8775776895182754,0.5983395334295925,99.9999523381009
chunky_png,2232.9015111608896,1.5617446582452863,1524.9773374816868,0.09440936760994197,1.4642194715157228,1.5645956366583014,99.9956570965333
erubi,795.1964190216277,1.0408991184734364,736.9360732576014,1.2324417767223235,1.079057530060224,1.613190536746746,99.99969807625195
erubi_rails,62.525881506359596,2.2209184619208915,49.21608229401809,2.6519099001586453,1.2704359752332262,3.4590612791710553,87.67557532319223
etanni,1125.5524548302803,0.6351244564105083,1111.3192414133143,1.2311826607686347,1.0128074930106177,1.385349710112244,7.027936416896731
fannkuchredux,5750.461478251964,1.6090811741806936,2315.4632426753997,0.7889365860288501,2.4835036774790686,1.7920834695620562,99.99999556309966
lee,3078.4340925913834,0.21473519036879288,2319.6577060790287,0.10937697638785451,1.327107048821842,0.2409865659045562,99.96772045040792
nbody,271.5799114368591,1.503600748572763,177.2674610639435,0.06301747394101813,1.532034755881653,1.5049207331718437,99.99989556024946
optcarrot,15971.499572787434,0.4140038578756125,10273.686090266952,0.39064606927652995,1.5546026452879902,0.5692130934694789,96.81313314512073
rubykon,31923.839015016954,0.6636180939703699,21187.316606286913,0.3251731489717969,1.5067429070061753,0.7390037560507396,99.69278477308926
30k_ifelse,6580.767572782934,0.09729032181927451,1915.5939237121493,0.08988297290073151,3.435366698193707,0.13245510762961027,99.99997899061742
30k_methods,17042.366661783308,0.24299207223780772,3921.422790805809,0.0414678467301636,4.345965118002818,0.24650502932569207,99.99998339851368
cfunc_itself,267.34434840456413,0.049239993410721127,103.15438272950591,0.017417967708978147,2.5916916114519477,0.05222990092082183,99.9998179140053
fib,544.4911600093492,1.4826083271582218,178.62133481451926,0.008325441696616184,3.048298572926632,1.482631702324736,99.99996288151807
getivar,235.50738735923355,1.8772783949339755,107.90260164430279,0.011243138945031749,2.182592298706342,1.8773120625669086,99.99994791215641
keyword_args,692.7796306942279,0.3094928690234226,147.02691133667636,0.04245439038919793,4.711923989941096,0.31239111901535843,99.99993359205699
respond_to,699.4001930098733,0.6898985718421943,99.6953513838161,0.0874166422047247,7.015374170429068,0.6954147746232087,99.9998789640513
setivar,185.98258092978915,4.093334143879556,50.04069704309051,0.04216812094016944,3.716626504415752,4.093551338858938,99.99990962655417
setivar_object,319.53929449058563,12.115331067848473,151.5825006143984,27.23371409264762,2.108022319168902,29.806986264358358,99.99990862554567
str_concat,166.5139964340549,4.545475369025981,106.45559497863839,0.7781563349499656,1.5641638794792134,4.6116020656648855,99.81141503413923
