bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT3.1 (ms),MJIT3.1 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT3.1 spd,MJIT3.1 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,146.79115082315624,1.3982863842696889,166.42650954940535,0.6729114301239889,181.79843105137982,5.040413968775724,109.09318795150264,1.049977503817526,0.8820178421129468,1.551777885274021,0.8074390409984901,5.230772198161896,1.3455574411155005,1.7486159014937739,81.8403319037162
hexapdf,2856.4635454366603,1.0667719190384928,2542.4354549497366,1.7676259827624408,,,2189.256994302074,0.7618767735478577,1.1235146756137147,2.0645832369236055,,,1.3047639235005797,1.3108998990467433,75.07883477736878
jekyll,8395.684993018707,1.522811631598083,8126.1923762659235,2.870912622400326,8442.4756201605,4.438737127326818,7433.760007098317,3.019922619577468,1.0331634551921127,3.249783769851147,0.9944577124948922,4.692690331871469,1.1293995212384946,3.382142500481914,82.34829833450645
liquid-render,174.31761441417993,1.5907299440249818,161.84817636624362,2.722752770795143,161.56936853598708,4.737950161377642,128.71448118956044,2.032994293219437,1.0770440441646956,3.1533798384733727,1.078902616218082,4.997858890216503,1.3542968343822854,2.5813731909742383,84.8693258844827
mail,157.5956039795918,0.8200206704082988,150.07681484733308,1.1141072844323558,161.8554915567594,1.728268567997501,146.4264167206628,1.2783197733477625,1.050099604925033,1.3833542355890316,0.9736809203308758,1.9129417510799978,1.0762784988465328,1.5187281991287154,98.33173005412687
psych-load,2147.1600567301116,0.7468608708326823,1992.611771573623,0.7713140959871249,2021.6332816829283,1.0329897086700315,1777.3474006603162,1.477558110336642,1.0775606605166432,1.0736510583282577,1.0620917632216103,1.2747034551609047,1.2080699901057066,1.6555902662804405,82.0260358415945
railsbench,2787.6783464103937,1.0471180146727068,3000.9951983888946,0.9397007302274202,3043.1835550814867,1.1873976864360787,2126.613969604174,1.411089315995022,0.9289179629167612,1.4069447746951753,0.9160401585883795,1.5831517306960388,1.3108530209313274,1.7571651016246053,81.71975784148059
binarytrees,384.1241245742801,1.866537775192767,226.26809868961573,4.824841939708397,245.40698160092498,0.18077115010520695,296.45882369300654,0.32883121044679026,1.6976503837653405,5.173302911041517,1.565253449875088,1.8752710403917412,1.2957081856738863,1.8952818342361288,84.26576679498748
erubi,431.2193810295027,1.9872311324338414,424.16984724024167,2.161474009587827,395.68896326594626,1.702390796952198,431.3103226729884,1.5559023551877798,1.0166196014052558,2.936163733145338,1.0897938053927376,2.616719702081564,0.999789150320071,2.523869987260272,5.623639819042095
erubi_rails,40.50426055428557,5.777743332444357,52.93639276963358,7.3051253061309165,43.08395777190231,6.026043780423562,35.78072643950971,16.656875606043297,0.7651496151343434,9.313816283021666,0.9401239498173699,8.34838437418802,1.1320133654290498,17.630479941589947,82.87598723757866
