bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,147.53977833907047,2.513325064960778,154.21110873576254,1.1645660788616412,107.2666741681343,0.1349548196583565,0.9567389765148291,2.7700211252254516,1.3754484277923114,2.5169457057133986,80.96219199220724
hexapdf,2824.4334494229406,0.9914087777390822,2724.364327592775,1.744499319280942,2193.3549428358674,0.8732009360613255,1.0367311819556033,2.00653164429315,1.287722928132703,1.3211249900431359,71.99811767098173
jekyll,8378.3634908963,1.5692417259103437,8224.570448603481,1.197340054594949,7452.415581326932,1.8459127583910557,1.0186992187925064,1.9738649398263068,1.124248023941319,2.4227904378895317,78.42018731000917
liquid-render,177.63432914174152,1.7391743038180392,162.06987027029416,1.9684747878887867,126.5120774807546,1.9156260122194004,1.0960354867039106,2.626712822067682,1.4040898914869515,2.587344251883108,71.69858310015778
mail,155.32753308217565,0.12153477429096782,148.1988489329815,0.370785216338459,139.45197852160362,0.5497776973297712,1.048102155991899,0.39019530752831244,1.1138424476215847,0.563050812843017,98.31116592322475
psych-load,2254.8374185338616,0.11655111015857587,1947.8172795381397,1.0169572668148155,1665.420249197632,0.015063682414658875,1.1576226590763798,1.0236143042213979,1.3539149770877348,0.11752053355514598,82.02199722428641
railsbench,2912.6090574543923,0.9628466057232044,2953.512968402356,2.175406417568791,2356.6312407143414,1.1204049018557856,0.9861507596595759,2.3789633599011517,1.2359205832184093,1.4772883030252315,79.87452015101569
binarytrees,370.5840651263398,0.04181238361859134,255.70143768152988,0.4857305051528594,294.9071381289255,2.6193532039387755,1.4492842452762957,0.4875268188109452,1.2566127340204643,2.6196869054160263,84.2657226151261
fannkuchredux,5498.9497274160385,0.06669716430571548,3965.3595661278814,0.42373644482144557,5415.348644694313,0.03843392670510311,1.3867468096432138,0.42895347812594037,1.015437802477156,0.07697842846146476,0.020859255043724698
lee,1086.9608161970973,0.8133841631123306,870.7608657244307,1.1263980374069509,790.9650595101994,1.4076826587832276,1.2482885473875756,1.3893762397119713,1.3742210267419293,1.6257811244570912,99.9230932473576
nbody,110.36036491155798,0.06513004353028136,57.833842250864585,1.1804279895351644,74.89620397488277,0.028436396051714618,1.9082315927212696,1.1822233972681673,1.4735107929978466,0.07106723007593806,99.9997299397616
optcarrot,5148.290823027492,0.5542065265373161,2691.8606387916952,0.8148419985170098,3159.3239213339984,0.13661169697113826,1.9125398799762616,0.9854503318806844,1.6295545981412594,0.5707956112356601,96.40019460279203
30k_ifelse,2173.553474387154,0.01347613786257535,2348.2703488785774,2.5147200060079316,331.1961248423904,0.2107960974417204,0.925597632072108,2.514756114399212,6.562738242850831,0.21122642114174642,99.98613058876983
30k_methods,6252.364135487005,0.0036083123237322006,5949.0347772836685,0.41114293770907695,763.2940734243568,0.12808651370082255,1.0509879954579517,0.4111587712135977,8.191291342584517,0.1281373283233914,99.99648257534763
cfunc_itself,91.06224200998743,0.11445661850910309,57.44843902093986,0.14702398587212967,38.735047426383346,0.26224181144360426,1.5851125559181058,0.1863232941482802,2.3509004909069198,0.2861312377035427,99.99972588328735
fib,194.79995089713285,0.049495825594098854,62.42881916529898,0.01304824427073712,51.99669557313124,0.023956776530813857,3.1203529636103107,0.05118684821113989,3.7463909725408344,0.05498876151532062,99.99993416418417
getivar,90.44692949347971,0.1581634914563106,90.72233354275544,0.13859558384755902,36.25490952596519,0.023197211370693034,0.9969643191646307,0.21029604345231082,2.4947498332247404,0.1598555618207482,86.63359264804205
keyword_args,232.98408494232908,0.06694826225700898,191.7438408752021,0.03160512109864123,46.393404176273336,0.07908230499610847,1.2150798892881702,0.074033462021528,5.021922600400221,0.10361506059801719,99.99988212652251
respond_to,231.8049499692468,0.23615045695035441,201.53723697488508,0.3179525393960268,167.58437004846033,0.3480412446849801,1.150184221281815,0.3960566318422697,1.3832134220047838,0.4205945153229312,99.99978005916624
setivar,68.62110395565735,3.8083646925746684,73.4239443605447,0.18519724414577354,37.3332409015551,0.19854511845366532,0.9345875457016687,3.8128650187081816,1.8380698353139484,3.813536651942804,88.23513905137504
