bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,142.48352452690148,1.039113441181895,152.89339297403072,1.1387985347791327,168.605101275613,5.228258851799696,104.32709413628602,0.6468005705963101,0.9319142034548388,1.5416286344188017,0.8450724411593485,5.3305203653177005,1.3657384565966193,1.2239721082478112,81.84048966451512
hexapdf,2793.3483916024365,0.9972929639581993,2744.243256126841,1.396876816201992,,,2085.0717961788177,1.4765954295351829,1.017893871239717,1.716350225217203,,,1.3396893079277334,1.7818325730788294,79.89168687744915
liquid-render,166.03486700991138,1.3605718290500757,179.98664399680217,1.9395378745272884,159.59094290728453,1.4852714849392479,109.67240865276159,3.0840040088595644,0.9224843761899428,2.36916923598347,1.0403777556873668,2.014246034122522,1.5139164813604242,3.370791662008575,84.98712778071973
mail,158.16660149311517,1.473783161843843,148.1257583552473,0.16741190316170568,157.1366591772563,2.3642188737668897,137.92372212915774,0.22224422768157162,1.0677859357437824,1.4832611211296074,1.0065544368911208,2.7859590254004125,1.1467686562649544,1.4904460087075324,99.02435720143009
psych-load,2156.8731777369976,0.11260696110259769,2147.5575798501573,0.24215820751461356,1931.6450625658035,0.41257251908133086,1640.4268796245258,0.26447081042478443,1.0043377639669575,0.26705977824347227,1.1165991203746426,0.42766389979734915,1.3148243329386802,0.28744588578635843,82.02612628521501
railsbench,2632.4007112532854,0.9687214160751071,2963.75962694486,1.13062517532977,3058.208628371358,1.6426025373485118,2033.8150724768639,1.635936507305014,0.8881964270384674,1.4888701988595359,0.8607655759100923,1.9069777863589104,1.294316649963381,1.9012389218338366,81.80475861854168
binarytrees,379.9790575004676,1.0750675281215911,229.84165490111883,0.6156726111731609,247.2188528846292,0.6949460818816681,290.2644608169794,0.6080247809282953,1.6532210302085584,1.2388797173940036,1.5370148880910561,1.2801250902720993,1.3090788187812492,1.2350968886060596,84.26576690336812
erubi,406.2843868575458,2.437337593716027,405.6899915116706,1.89905636272686,366.04128471974815,0.7720860127907294,349.63813750073314,0.8248940177396349,1.001465146684197,3.0898267936172092,1.109941429608436,2.5567032203383557,1.1620139317802365,2.5731429587654215,99.99952597292076
erubi_rails,26.35615871634632,3.093315124488719,28.470143247359445,2.964474558360414,27.779066040167915,4.68016206380783,19.133642766094578,3.3063482509136244,0.9257473166662344,4.284472880828729,0.9487777119013252,5.610037023308903,1.3774773073034619,4.527751894230761,83.82419010457478
fannkuchredux,5604.5555253823595,0.059751527681685124,1962.2733072688181,0.14360100689352262,3166.7197729150453,0.06412217443452975,5613.638507202268,0.5534820549558516,2.8561543922660992,0.15553615091395542,1.7698299588483086,0.08764643925743615,0.9983819795649017,0.5566979703739251,0.015950811976288736
