bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,145.37776474662678,1.502400027080775,153.50034104925695,0.9224804253387318,111.33977688082001,2.066464583492844,0.9470843110373045,1.7630019785880677,1.3057127364485526,2.554893680019301,79.08954709758125
jekyll,8369.10850070417,1.9730697861686972,8330.818954412825,1.6857387809734865,7664.872289204504,1.489398193540257,1.0045961323251493,2.595133834462062,1.0918784012215752,2.472106664368018,66.84836631288877
liquid-render,184.92957087341847,1.111945686748509,163.5843614588209,2.471720558466938,149.36745574513841,1.7013666182194476,1.1304844132057867,2.7103183815608682,1.2380847618436959,2.032503771182256,66.65955040369522
psych-load,2154.088293109089,0.4412179959450624,1992.303060600534,3.9876630318987125,1849.9188792076893,0.4843242705619837,1.0812051317432543,4.011998227307361,1.164423109207726,0.6551666345298536,63.86184932240035
railsbench,3116.948257002514,0.995498509109328,3072.2497796756215,0.9307805870913265,2780.340043408796,1.2992064989129952,1.0145491026226428,1.3628535442023728,1.1210672825403845,1.6367512970688791,74.43927588389725
binarytrees,367.6702774181548,0.7407097842900484,253.60046064420402,0.19328062810040406,301.13690351789586,1.268638669748903,1.4498012995882854,0.7655118455921481,1.220940619110487,1.4690456286056182,82.94822677752943
fannkuchredux,5514.976530964486,0.07031895733658738,3946.622802107595,0.03605965793461073,5506.931422324851,0.06875541065125358,1.3973913412802843,0.07902565843614297,1.0014609059061497,0.09834664333228316,5.0514445712873505e-06
lee,1124.832649785094,0.984386873470631,875.8532553015707,0.9572204365088779,804.2114714005342,1.687634936964866,1.2842706731709246,1.3730580762413258,1.3986776983250413,1.9537474752704584,99.80332648356463
nbody,115.57728835600201,0.01764649852032371,69.8615862299678,0.4321766920076937,115.7713089733916,0.42631828339379607,1.6543753812796198,0.43253681002284733,0.9983241044857307,0.4266833458970022,7.401761317132349
optcarrot,5476.426813181024,0.4512294212054309,2703.211451228708,0.20892384140564096,3128.6844486836344,0.26042280472598556,2.0258965722758346,0.49724959735436447,1.750392825804207,0.5209875505064752,96.15915447570288
30k_ifelse,2386.9378202944063,0.730125290716073,2361.9662045151927,1.0441615659250925,329.33482503764986,0.1883727401523492,1.0105723848764123,1.2741100093392137,7.247754075268321,0.7540339709693024,99.98460579303213
30k_methods,5878.317360300571,0.010180212850007945,5996.018766495399,0.3210993082454832,718.2253959472291,0.02270731665036383,0.9803700737475137,0.32126064572150653,8.184502237696528,0.02488491436857594,99.99645530641169
cfunc_itself,92.36062101284178,0.1398270682185268,57.33431292423626,0.17695922799450395,41.504826015887495,0.33078177149649685,1.6109135402894008,0.2255353129312556,2.2252983539188276,0.3591214131195037,99.9997243471023
fib,209.68431472469683,0.06566825736281089,62.531978914713754,0.024872767298650685,58.31948229057194,0.07129879940700133,3.353233311401859,0.07022089844313581,3.595441977347506,0.09693213513561011,99.9999250328971
getivar,90.60600796224487,0.1359756578164881,90.70589389294491,0.1358547369354797,36.27419011348992,0.0431052533679838,0.99889879338141,0.1922131344795018,2.4978092599385042,0.14264446146466653,86.56708272968297
respond_to,236.8020050910612,0.6591264036511935,204.98526276655454,0.3262170088778427,154.3197239380485,0.25725819117783644,1.1552147793216767,0.7354353492125344,1.5344895587431528,0.707551689220122,99.99978141310861
setivar,70.64818315221554,0.0783708952497968,72.98036850461702,0.07652846635098283,41.874102699376415,0.21137306985795795,0.9680436616012162,0.10953813666613164,1.6871569442195504,0.22543418525909462,88.60742972159115
