bench,No JIT (ms),No JIT RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,153.077112918254,0.3873272837344812,171.84141465501548,2.907815101503797,105.48364069351616,0.5314232258228807,0.8908045433958267,2.9334980977083775,1.4511929234886873,0.6575964337411874,85.54461680411998
hexapdf,3199.2834612727165,1.0597063463016203,,,2352.0956438034773,1.6235229225990215,,,1.3601842551348322,1.9387635803770398,82.63339942534832
liquid-render,196.24810960263974,1.2539496748753314,190.97168569362933,1.746192444568114,128.74843766612392,2.00927028768659,1.027629351910708,2.149785533625788,1.5242756584865047,2.368450311089532,85.69777094577582
mail,183.32618106937696,0.49166846920381857,180.3500860508892,1.7622644963399567,160.88905784812184,0.14098117405380725,1.0165017665566736,1.829566625917063,1.1394571111382579,0.5114817445880314,99.34539964277562
psych-load,2594.321762273709,0.7022992131332696,2504.092093805472,0.052755486026445565,2061.031859740615,0.0930586256727674,1.0360328874051572,0.7042778756098307,1.2587489853748353,0.7084377831395738,88.44683944847877
railsbench,2839.98120414714,1.1185279349450417,3155.7211925586066,1.026522688495078,2091.1179146418967,1.3470212709854401,0.8999468048203999,1.5181744205616106,1.3581162421601107,1.7508772217776007,86.1217631263905
binarytrees,470.5047972786885,0.038243075369238426,304.3253482820896,0.2844810964578123,360.7797265625917,0.04773678635352443,1.546058519064148,0.28704011401812174,1.3041331389696604,0.06116644165765478,84.26576414379285
chunky_png,991.4757249255975,0.040132160636679765,793.8547934095064,0.26155933008181836,658.4143513813615,0.041163813272160614,1.2489383866630497,0.264620243878313,1.5058537573573072,0.057489562882957944,99.9545544190504
discourse,588.7756065987959,13.962645299011822,639.53866618799,14.296899149460632,483.8841984093916,1.6893423203366853,0.9206255035496596,19.983913256313564,1.2167696497099925,14.064470883090394,73.61315506938045
erubi,465.3013241291046,0.5102693142680844,427.76131734251976,0.7577223054819593,397.2282212227583,0.6027537549932935,1.087759236902961,0.9135194936664004,1.1713702583789287,0.7897384771189361,99.99961809384627
erubi_rails,28.707057665480246,2.6689949607394454,29.776136274680052,4.162004004056552,20.633473924112202,3.3673491491292253,0.9640961272027462,4.944270566042611,1.39128572198079,4.296809792461597,86.30459915073251
fannkuchredux,8668.937436367074,0.15631522852085458,5849.596607188384,0.17334724416261982,8886.929247155786,0.19733102933723268,1.4819718381459144,0.23341747519477182,0.9754705135231634,0.25174190316039713,0.01886368090918604
lee,1275.0121881032273,0.07775614804203616,1034.566883175146,0.24331219206852048,921.6624540942056,0.05745562475006284,1.2324115616287086,0.25543461270455037,1.383383018847489,0.09668074975792793,99.96609194822491
nbody,121.61819996434625,0.0489952665267579,72.64032171372949,0.042581517325733974,88.39540697471068,0.08235984949383442,1.6742519456843157,0.06491318633212997,1.3758429778952246,0.09583152378353951,99.99983340896156
optcarrot,6347.285567720731,0.448842472303214,2625.2440658708415,0.5801688110213372,3606.1257760971785,0.5715778879959685,2.4177887497158173,0.7335226064854263,1.7601398181375256,0.7267467557472778,96.12826885989196
rubykon,13391.45539427797,2.2057686431836907,9144.322521984577,3.398211857480105,7622.421481584509,5.00448473466989,1.4644557168759664,4.051328070592508,1.7568505528894243,5.469029417254617,99.68420828392374
30k_ifelse,2237.837407139263,0.09355347376124877,3600.894453236833,6.949189750745939,355.1557123594518,0.09218368985006721,0.6214670927462697,6.949819454081179,6.301003557770052,0.131339579438835,99.99633131569891
30k_methods,6267.191807824102,0.031105906546711696,10201.796396550808,17.361894823710873,877.0287190987306,0.017849467238122283,0.614322376590756,17.361922688660396,7.145936810671966,0.035863364353857854,99.9983146950422
cfunc_itself,111.14151679333384,0.2961314005013757,71.98862089223452,1.8350398583444834,45.56446862554523,0.8362220852122112,1.5438761767600797,1.8587805379000093,2.439214592991512,0.8871083260569506,99.99976066095277
fib,249.40104951106366,0.08336007273232086,86.09083152952648,0.027214544195538957,63.30899373288192,0.04181416535275824,2.896952498658662,0.08768998313210448,3.93942526654831,0.09325945608937268,99.99995113210011
getivar,124.52844337690475,0.14391157171441454,26.192045399530897,73.6543370516157,42.53006825041724,0.07285285720615257,4.754437520146291,73.65447764429183,2.9280094883384784,0.16130120667996609,99.20379636762561
keyword_args,289.7757136524118,0.09017091578754959,229.89478311624634,0.2804469322274481,52.553208549777985,0.12512047224230768,1.2604710282002645,0.2945866185856924,5.513949036583343,0.1542268674002797,99.99991143455064
respond_to,278.1450109538233,0.28361092745343375,233.8082937939653,0.48232408705693464,197.5254574519338,0.2143662514869984,1.1896285047908868,0.5595280896669106,1.4081476612780792,0.35551096740829796,99.99981645038778
setivar,77.65905806550305,0.15114575663617194,10.976105662328857,103.77960138260299,54.290441590665246,0.2701416854877968,7.075283388719285,103.77971144771854,1.4304370307213679,0.3095505935825493,99.51747598983128
str_concat,132.39275454659366,0.9628588495583752,100.98487040519122,1.3502114894340544,108.45794381379191,0.8099655400220435,1.3110157394407855,1.6583631177678204,1.2206828738510356,1.2582294465621435,99.68291813561252
