bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT3.1 (ms),MJIT3.1 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT3.1 spd,MJIT3.1 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,143.8593428313015,0.3394366879967629,162.42721568753217,1.3673570194534592,178.4762143789925,5.082090806798463,107.10901988640347,0.741080063201042,0.8856849649386932,1.4088585748068752,0.806042101082543,5.093413809391857,1.3431113736627809,0.8151177370369707,81.83998065239365
hexapdf,2833.163454942405,0.9527507477132193,2547.6749565452337,1.6713487043935789,,,2161.2335028126836,1.1142143160322129,1.1120584467275634,1.9238348367118716,,,1.3109011364367873,1.466017574696576,74.80634475999054
jekyll,8487.607006666562,1.9156367263879164,8026.457501016557,3.193578156442952,8327.808068195978,3.4254685341080493,7498.555709049106,2.938766527081367,1.057453678112866,3.724057667222109,1.0191885952656448,3.9247291302267673,1.1318989064019207,3.507992697851592,82.12992371165281
liquid-render,177.18620840029394,2.1829368874333976,162.5763426744783,2.6892559180374476,160.64752105924953,4.2368016468198055,117.30353345803788,1.9876171542026344,1.0898646474971363,3.4637134476190212,1.1029501559189616,4.766099206795052,1.510493360062998,2.952259373123911,84.86802210379128
mail,156.50449069417851,0.23149000828523245,147.66851454812416,0.7880071254418672,161.02374446236615,2.2037557309596942,143.49995491181988,1.5603627672659561,1.059836561457214,0.8213055787482828,0.9719342399887871,2.215880625321137,1.0906239712085615,1.5774408354692004,98.34406353558062
psych-load,2120.53295224905,1.221246379851897,1910.6580909341574,0.2772335175005409,1903.3797479545076,0.16974595159565314,1632.841654618581,0.6313728512797375,1.1098442794714154,1.2523183075908004,1.1140882183536465,1.232986783540066,1.2986764186539508,1.3747997663785332,82.02575394568589
railsbench,2966.844698538383,1.1834200558558792,2892.4195644135275,0.9725497284900657,3365.673684515059,1.5550219211962946,2408.0036756893,1.28123053253569,1.0257310989873443,1.531775441436516,0.8815009940471573,1.9541177559202891,1.2320764824784218,1.7441429718069619,80.25010478488845
binarytrees,377.05190019572484,2.0614385993857645,226.9884274834219,4.862741671325796,236.21964357135926,0.055479791067969374,283.52756580228316,2.871058532601622,1.66110627037699,5.2816461128218295,1.5961919783433327,2.0621850320120374,1.3298597585345917,3.5344739632174575,84.26576693597808
erubi,429.7842484526336,3.3104085129897713,402.8594833239913,0.8539141907143629,406.1946840956807,2.3984072789406183,423.63621642813087,1.8565203908222143,1.0668341350847352,3.418767902034082,1.0580745275125174,4.087928815249905,1.014512526989169,3.7954541868416505,5.623643074707384
erubi_rails,39.657543525415456,12.887051977594352,51.143288168803615,4.967209391087283,41.997434643996975,4.373946741522188,33.22876763640571,3.9391336920831583,0.7754202935587893,13.811201171807042,0.9442849036276558,13.609096912392502,1.1934701870185014,13.475640352774453,82.85888803800115
fannkuchredux,5535.152325468759,0.15667938955627916,3937.226017999152,0.21252338327718123,5456.72922420005,0.0602177893918458,5508.612119965255,0.06769096163476061,1.4058507944844,0.2640352619467861,1.0143718146982463,0.1678529513323164,1.0048179477744152,0.17067658714295558,0.02211992024923438
lee,1029.7637159148087,0.9531973671956505,915.569827068024,0.913318459893252,832.3871042364492,1.2312668595230714,749.0641130134463,1.4374677339014728,1.1247243907244886,1.3201272022083712,1.2371211791650876,1.5571137723970354,1.374733748453283,1.72478946739495,99.93124989410427
