bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,147.45696751578222,1.4816111524334759,156.77582508967242,0.9871958011330626,109.88466974299098,1.7936826250316165,0.9405593460052912,1.7803727578206765,1.341924836837286,2.3264713551547462,79.09013904367319
jekyll,8412.764825986233,2.6402904639903637,8350.013163127005,1.8540067833628586,7651.692773285322,2.7060386233837836,1.0075151573576355,3.2262168071897994,1.0994645335680588,3.7807114099707815,66.8484018502252
liquid-render,183.50026044157343,1.0771763087664812,163.47072693627393,2.284974340556879,149.2823821796675,1.6836587543608044,1.1225267292847338,2.526146578718489,1.2292157839544877,1.9987535118927389,66.65962924121119
psych-load,2103.421666601207,0.46200842415798626,2067.10700429976,1.4201654784331834,1830.7488756952807,0.5003340754988747,1.0175678676652489,1.4934261850276696,1.1489405753710327,0.6810183338928985,63.861844916922124
railsbench,3083.7528827716596,0.8484103756005781,3074.147024611011,1.148064719341704,2724.176667793654,1.0532741770096707,1.0031247230804987,1.4275338052823336,1.1319944551427463,1.3524742723549728,74.43925244587349
binarytrees,368.0139892372406,0.5754471510063531,253.49387216408724,0.19350239522391416,302.2630595410112,0.6123296274967726,1.451766806414256,0.60711003990934,1.2175288300067917,0.8402898287565219,82.94822664364182
fannkuchredux,5496.93648268003,0.05036252294995595,4074.1997867939062,0.025334137853267043,5491.375018074177,0.06888486067007982,1.3492064136122575,0.056375546637289276,1.0010127635769817,0.08533175110954391,5.0514445712873505e-06
lee,1123.4305278281681,1.009431859516841,873.4786750641293,1.7037878791218832,808.7771002668887,1.6372050584044662,1.2861567888256549,1.9803650714073584,1.389048388557795,1.923380638946124,99.80331178112371
nbody,117.03966370775069,0.06322499078418879,69.82294065219388,0.4097348129253755,114.26501560476552,0.03103220747599351,1.6762350971546087,0.4145841487353963,1.0242825688011323,0.0704300884600741,7.401761317132349
optcarrot,5512.944799510296,0.671856732295383,2684.744714887347,0.23794518134760845,3115.6049505108967,0.18416119915405926,2.053433523470637,0.7127477660836099,1.7694620746466216,0.696639660085823,96.15915517495597
30k_ifelse,2220.6193755031563,0.6253550526204302,2294.1158804809675,0.6638374628786218,323.7918449337415,0.20628802264998072,0.9679630372627898,0.9120028064425167,6.8581695624779195,0.6585010934894034,99.98460579303213
30k_methods,5870.201790786814,0.016825486613167132,6009.249946998898,0.18451657213677067,715.8376435594013,0.02402302328061877,0.9768609797498061,0.18528211568544323,8.200465347977605,0.029329211501692605,99.99645530641169
cfunc_itself,89.60589153309152,0.11174850019065118,57.307911491553305,0.1505363532688087,43.6147908526649,0.2931297720790776,1.5635867579347864,0.1874804548488496,2.0544840358352086,0.3137081295949978,99.99972454293138
fib,204.68804985681675,0.02941753054308492,62.575099334509055,0.1187853819474195,58.30160258052045,0.038245932255326444,3.2710783048479306,0.12237384552120469,3.5108477434067393,0.04825082835902773,99.9999250328971
getivar,90.68756552040135,0.07975930038817562,90.68372793014545,0.1455589028528222,36.27276386087584,0.07070669014247008,1.000042318399822,0.16597873417437717,2.500155926034019,0.10658790751916704,86.56708272968297
respond_to,238.40016452595592,1.3228724856790424,199.58809997303064,0.20209506760167054,156.56399640740068,0.2238884574909762,1.1944608148390097,1.3382204712660661,1.522701067910955,1.3416846331252128,99.99978051792631
setivar,70.59737227442436,0.05418559696087623,72.99570562353244,0.07658920947779867,41.69187869310604,0.32647297514728907,0.9671441856939197,0.09381889962284062,1.6933123305402398,0.33093909170650865,88.60742972159115
