bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,142.88679424601588,0.6868051125244725,156.35506698516,1.3043582179395747,176.77534322637706,5.797742868777152,102.99814394128396,1.0540372738674397,0.9138609768212858,1.4741274108082574,0.8082959514497235,5.83828088010898,1.3872754282588937,1.2580523984682266,81.84068589910538
hexapdf,2828.3133734056414,1.1207040165865827,2735.2859266179926,1.2055586366599773,,,2124.7438903859197,1.779361533938549,1.0340101361551886,1.6460100604852823,,,1.3311314300999975,2.102880158557174,81.57226906363144
liquid-render,168.08068197933207,1.7068900097010204,176.17837125300403,1.3915539352492834,162.97899259547626,2.236592189823846,110.96856688073379,2.3140001176536464,0.9540369841310252,2.2022479106415145,1.0313027421670136,2.8135063761786956,1.5146693041461097,2.875425194596138,84.98756921440055
mail,154.95612068116316,0.17150684314804227,149.27757165747204,1.4876841873224083,157.21793203394756,1.2474714714075357,139.16186578757737,0.22599967529941292,1.0380402022932216,1.497537591666981,0.985613528154689,1.2592059677520153,1.1134955672245357,0.2837083898689766,99.03027288301293
psych-load,2153.883617456692,1.4651979571823432,1993.5707841301337,0.2232222676139528,1960.0518752704374,0.33816835400801776,1634.89644707491,0.16318231838070837,1.0804149191003058,1.4821043264527727,1.0988911286643934,1.5037163593523228,1.31744345111908,1.4742569391945948,82.0255709325175
railsbench,2655.740841338411,1.0660473590069024,2897.9498685415215,0.9377966222621388,3054.264359327499,1.1173628692895865,2072.1103070653044,1.639174466146979,0.9164205599853908,1.4198307914578652,0.8695189835902625,1.5443305194525714,1.2816599735463374,1.9553388202850737,81.80479285970405
binarytrees,397.0581525023921,0.06087004086253208,231.4763725642644,0.28855910145023,251.21727214520268,0.9687178880573244,289.3090988522586,0.17827002442579581,1.7153290770191134,0.29490933675346814,1.5805368361491239,0.9706284090818943,1.3724357584244444,0.18837559152761846,84.26576724907139
erubi,395.67295433828673,0.9499223099765817,424.0906474619156,1.2455244074086107,374.6172732810789,1.2554632536199937,363.3060828027997,1.4941390347869723,0.9329914646934513,1.5664237754968533,1.056205846764064,1.5743380755674257,1.0890898145326555,1.7705377291279027,99.99950730502668
erubi_rails,25.291510214002518,2.9232541375567824,27.590425501031376,2.688405970443423,27.385212675271077,4.669132721402466,19.541822268690655,3.384382347808957,0.9166770629563896,3.9715162614118413,0.9235462405899378,5.508739885201883,1.2942247588917972,4.472075427461361,83.82439265022467
fannkuchredux,5634.732408592633,0.07487763495719162,1955.296307806081,0.12247626420867391,3235.6532140014074,0.04350827832534565,5688.218824002736,0.10348611404235881,2.8817792915054516,0.14355171720078916,1.741451273025757,0.08660040704071884,0.9905969835083691,0.12773423979642473,3.3788856984846314
lee,1029.047093734754,1.3710010608606584,917.9034549205636,0.7667204249409831,843.3091335419493,1.7122395918247688,757.273001914235,1.4075065420727795,1.1210842362760352,1.5708291183011387,1.2202489606779119,2.1934922677532516,1.3588852251876515,1.9648711344153649,99.94279194564068
nbody,99.61783063281896,0.05851515499002713,58.13708192304042,0.047661712937938756,58.92488557041953,0.21233222607198676,71.46361776218792,0.04880588116889355,1.7134989809892613,0.07546961139217145,1.6905901414737312,0.22024758248887136,1.3939656814509565,0.07619735822309756,99.99984051610058
optcarrot,5115.434193335629,0.5266617845959879,2244.6620917956657,0.6777934179829118,2162.1301797296233,0.8024306640200289,2965.195078274701,0.6538418264379197,2.2789328567684,0.8583568912840327,2.365923310859719,0.9598268624671092,1.725159410527568,0.8395723729098673,96.12826840772507
rubykon,10503.800565264342,0.8161104152395389,6821.811394195538,1.2110034746180751,6715.544538133933,1.0298123172295677,5625.519063944618,0.8888111057362647,1.5397377556057459,1.4603306561869827,1.564102584030075,1.3139823509393815,1.8671700239335904,1.2066571143214522,99.62902099227264
30k_ifelse,2200.0696304171615,3.1227666180565463,2860.003006757207,7.603843176936389,4061.9585626099574,4.6683520430040595,306.25958010956134,0.12448769033021756,0.7692543068028778,8.220103552285115,0.5416277878038067,5.61650978351044,7.183676114327945,3.12524695598477,99.99659812201632
30k_methods,6353.453200346289,1.3458300914182082,9448.646533155204,17.86638441046078,6698.899017268559,0.045433608962898005,740.507697346262,0.02617929061619451,0.6724193965825779,17.9170017172886,0.9484324489693348,1.3465967651045863,8.579861118412397,1.3460846890979445,99.99845991642323
cfunc_itself,90.06095916331766,0.326360076490057,60.03898178625439,1.7820522910433478,58.07019835452648,3.3394812895819563,38.69757848819559,0.23970655805930804,1.5000414144920866,1.8116901687483544,1.5508980805177075,3.3553906155609603,2.3273021900011157,0.40493225791882304,99.99976234565673
fib,202.4763496981705,0.03790285829949006,63.72219886249004,0.15035588597598573,63.01972849200925,0.175366862877196,52.07644286991022,0.036487885324131226,3.1774852926074693,0.15505972757261907,3.2129041895799983,0.17941617335864815,3.888060292519737,0.05261171393043733,99.99995157318808
getivar,84.39478154481044,0.24723139523378201,25.400479705935783,84.07158481035547,20.99132272685113,57.43931511245639,35.47221077131616,0.043696166334782384,3.3225664444868106,84.07194832931839,4.020460389418744,57.43984717903461,2.379180200774361,0.2510631748018803,99.36316010970081
keyword_args,237.51070205030123,0.06116128219164721,190.83435847270457,0.24361198046087243,186.2357883092405,0.27862257206438695,43.974256877925576,0.30309312355214885,1.2445908794996834,0.25117225058392656,1.275322558604686,0.2852564462077953,5.401130545756376,0.30920243204723413,99.99991232546222
respond_to,232.87804936256816,0.31276790239049523,188.05987225555793,0.5909529598566473,186.7829582114946,0.9162122651586835,157.8887462213555,0.44049857468008224,1.2383186618679929,0.668617350604277,1.2467842440897634,0.9681263737720176,1.4749502731251019,0.5402432369414117,99.99982192793034
setivar,63.697660697504205,0.23798021868332547,10.671772125599018,114.26624302924175,9.140247427912806,83.12727979477829,40.97301580371383,0.12598089246469774,5.968798803781503,114.26649084750184,6.968920830631134,83.12762044389241,1.5546246584009225,0.2692689543017634,99.61844445863052
