bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,154.67659960468782,0.35489528759332867,165.38835018498546,3.19284847128734,177.50949903402005,3.31014799345327,112.23096021145967,0.49494593915055474,0.9352327381685794,3.212511793870624,0.8713708305550665,3.329118562580591,1.3781990220279172,0.6090337821809034,81.84038455847897
hexapdf,3247.3448803027472,0.5721015688106056,3152.7210824967674,1.087949765544876,,,2381.2417606357485,1.5111211417504142,1.0300133742662207,1.2292009182329418,,,1.3637191040340921,1.6157930901203383,80.80030909729949
liquid-render,194.10003646607362,1.1335335500840347,195.49572227012007,1.5116123014892449,187.43783475440597,1.519795669204748,130.44303768584805,1.9652488090976186,0.9928607859658535,1.889409976468772,1.035543526846631,1.8959633923943846,1.4880061052666806,2.268722369710697,84.9874728245882
mail,187.55092214388375,0.8388252186410549,174.4123686650829,0.44016539411567096,180.27385921965612,1.7584807358873413,162.84517001849218,0.34723324895965313,1.075330399898589,0.9472979054158294,1.0403667118223772,1.9483024010443293,1.1517131402950795,0.9078538850560095,99.02888079644931
psych-load,2506.967574063068,0.06562663044421593,2460.952285071835,0.062381183630818626,2228.9248149997243,0.055948690294167526,1941.7673661839217,0.042269380037546544,1.0186981638247772,0.09054428029778361,1.124742995901985,0.08623868371615122,1.2910751399586613,0.07806122668918436,82.0255709330635
railsbench,2842.194307083264,0.900570757330703,3117.7274708791324,0.8430119735472705,3255.198533196623,1.1615035524130897,2204.416385075698,1.3196428926826278,0.9116237174770847,1.2335707829319158,0.873124719767004,1.4697340545919944,1.2893182641561907,1.597649853117688,81.80513123747203
binarytrees,460.9055537420015,0.2220872284895483,263.10391121543944,1.0592595561385498,286.8354913747559,0.30159216439886133,361.3110788632184,0.5277307119016983,1.7518004639793991,1.0822908778738767,1.606863751528641,0.37454047936766277,1.275647442619623,0.572557806114319,84.26576496228242
discourse,584.1812394474717,12.965348485559732,599.3928151402736,1.6359088049580521,586.279356647565,7.3841598104786605,616.9089352091154,15.08145796094264,0.9746216916376584,13.068146730510236,0.9964213012511807,14.920659417689766,0.9469489030004893,19.88845483137607,70.16675967922531
erubi,457.7525778925822,0.7053051737190499,464.9978407202677,0.8402430362604634,420.74242684369284,0.653854406956823,411.6518118826207,0.7030530155463044,0.9844187172644442,1.0970249532526877,1.087963914945613,0.9617593116636397,1.1119897075130738,0.9958608992944805,99.99945709419659
erubi_rails,27.714031248792544,2.377473465629773,30.91044582552011,3.0597997126282737,29.227298741600443,3.834080363908706,20.793282129883842,3.3215240894040186,0.8965911202067309,3.8748876578778004,0.9482241754126254,4.511380311687761,1.3328358205154294,4.084715700788101,83.82267570999969
fannkuchredux,6945.601333988209,0.09131276182612119,2320.7786603675536,0.07700525941998305,3731.437204948937,0.08341708865817643,6844.212623918429,0.06899847332943759,2.9927892101904274,0.11944802405503753,1.8613743049933642,0.12367874171627072,1.0148137873033718,0.11445003186590665,0.013135707360368062
