bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,79.29195213068466,1.987907163617338,42.3524643026166,4.111148521653539,1.8721921719626096,4.566543228554309,94.74759145932212
erubi_rails,25.95754789380992,11.893620434616667,15.598258955900578,21.06181766477141,1.6641311038108253,24.187979874036778,91.83065643969788
hexapdf,3240.0779124349356,0.5221868054628487,2071.0007486244044,2.2860070226915,1.5644986678962105,2.3448895853737657,90.75369430642768
liquid-c,80.52188167954691,1.612784221082372,59.023017565218304,1.79119847215705,1.3642454249407552,2.4102831598030185,93.41428780405006
liquid-compile,71.54174980854518,2.9086760427370986,52.529781522523415,4.789522566344462,1.3619274197413123,5.6035633961895694,93.96545767725155
liquid-render,198.65420103356567,1.212699786484361,107.58950334528218,2.4053108397613965,1.8464087560292348,2.693726231080822,87.95290026862466
mail,169.77326907692063,0.10965025408523095,127.04956429494415,0.36618946999739876,1.3362758858644637,0.3822537196129444,99.1687734803198
psych-load,2546.3813365747533,0.0921101831448389,1829.6070020645857,0.09178566690241421,1.391764096716583,0.13003420506811544,99.99215558158062
railsbench,2746.0309786101184,0.6893629496154335,1802.3909982293844,1.6107463113928626,1.5235489864894676,1.752063057075345,93.74680988462944
ruby-lsp,81.04570045002869,8.172333081791033,67.27638537330287,30.11698554483137,1.2046678786370983,31.206086686851936,79.09762507292957
sequel,86.3353840431711,1.6785036526278148,67.33836553015765,1.4383732046078177,1.2821128544396523,2.2104958691702365,95.2876127352736
binarytrees,454.4756985993849,0.04511656615501203,220.75168951931926,0.07133298124115271,2.0587643047670134,0.08440319161246346,99.99991832949357
chunky_png,993.200059235096,0.1961070060956363,654.8054802541932,0.3294951341370425,1.5167864185399598,0.38343839304349997,99.99572952874811
erubi,296.75821068231016,0.7010393946850713,249.2426947457716,0.9647986172223405,1.1906395530870206,1.1925990963834205,99.99936676359172
etanni,399.5713183694348,0.46747830833731474,403.18475063053927,0.6208921889734079,0.991037775472774,0.7772020838199725,7.029059580125913
fannkuchredux,2161.188050508499,0.0774834434457596,773.1313484162092,0.0626128459142023,2.7953698358445562,0.09961953865426133,90.92051328074218
lee,1287.7490217132229,0.4429160438262197,919.1797759738706,0.2420589070522027,1.400976234870761,0.5047446248965675,99.96837749900544
nbody,120.04679733330441,0.08181330326506028,68.60435317523292,0.08731041385319138,1.749842273516878,0.11965168180329216,99.99980574294858
optcarrot,6471.235031510393,0.6462155228652929,2264.861467729012,0.623710558114141,2.8572321635190927,0.8981143369833917,96.7814586031288
ruby-json,3859.8028051356473,0.4936567372909151,3368.185687686006,0.3789352976796571,1.1459590304795189,0.6223254245973581,99.7504913725964
rubykon,12550.604487458864,0.4925435348394629,6778.2353935142355,0.43648500464784495,1.8516035160814759,0.6581172334733246,99.77926315561596
30k_ifelse,2336.4021279595113,0.02549957017972092,360.45510751957244,0.061597626948815785,6.481811685336284,0.06666705127029385,99.98845071037849
30k_methods,7027.4059399962425,0.03746341907590031,859.8832521263672,0.026430100635894117,8.172511701580978,0.04584820594614386,99.99576257895527
cfunc_itself,101.92776343498666,0.3707454695256273,38.4104940144775,0.2824665635572585,2.65364364739929,0.46608965092739896,99.99979759167819
fib,239.56207087200679,2.6607783203937205,44.56469494891301,0.07110245418834057,5.375602169982991,2.6617281659231913,99.99995755124651
getivar,122.13168660241921,0.19356158135126925,21.162193308000344,0.19801006238227503,5.771220630342104,0.2769008316705395,97.87967575580033
keyword_args,282.75869998911156,0.11620368514952513,47.97969532491778,0.17900856665597648,5.893299198218619,0.21341828267174567,99.99992168813222
respond_to,270.83149604072236,0.31837453010710715,25.44828213181845,0.33687800174292365,10.642427439221795,0.4635182083578018,99.99986671612358
setivar,72.07382815969906,0.054837337862753084,11.994954530455855,0.08924936623672779,6.008678730436169,0.10475009784019916,98.73502827233146
setivar_object,110.23000505030434,2.6426191490321003,46.62901201398573,5.675188907225346,2.363978996965288,6.260287940624199,95.2552503725952
setivar_young,105.58570959699988,0.4238334269273489,42.30538496779183,1.5605881409191038,2.495798340504051,1.6171178433739224,95.67753618376904
str_concat,80.70232139825188,0.7508799085162164,42.42977448155799,1.4351618507276667,1.902020983715786,1.6197253393082989,99.9751181980959
throw,29.75616868242639,0.3448427609359541,23.340300083819113,0.29283914157045543,1.2748837236696515,0.4524061146864097,64.81395785107631
