bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,156.20354163342887,0.5308691707149042,97.09690556436487,0.7157243166031526,1.6087386176265175,0.8911135583036429,90.53088467772477
hexapdf,3230.556494742632,1.161063018435746,2333.778660992781,2.2874076352125314,1.384260019486323,2.5652097423812563,87.73664494764756
liquid-render,188.8044528746405,0.9874425587891642,112.7538017762107,2.078843491122587,1.6744841406711248,2.301441519459236,87.35750605378762
mail,165.79946781706622,0.16534832766372112,158.9960611066011,0.15443091468864226,1.0427897814770624,0.22624981076845124,98.58236355928662
psych-load,2568.9770678679147,0.018647871487841163,1866.204451272885,0.02291619699790606,1.3765785769697894,0.02954479981103067,99.98753237088759
railsbench,2742.3620526989303,1.0354487518466773,2045.2205300331116,1.038989370188551,1.340863741796359,1.4668513997899186,89.00410527748701
ruby-lsp,85.83697847339262,12.22621856899999,79.7856905723948,15.560783335611601,1.0758442755534852,19.789350633985137,63.98619256277946
binarytrees,469.2971543950397,1.9048779773541307,239.92929313071937,3.8313906257681167,1.9559810653856053,4.278798223313711,99.99995249757079
chunky_png,961.9012126518834,0.04245477618406405,624.9082259112789,0.060409770300868366,1.539267964106539,0.0738359557982603,99.99565642816492
erubi,342.91563216935504,0.7608680015333154,290.93826985494655,0.9056183796406498,1.1786542634639399,1.1828206818027227,99.99968897427034
erubi_rails,26.729628391591692,2.5415167551857065,18.920108126893417,3.5261019523476245,1.412762982765287,4.3465736385386835,86.87633641072762
etanni,469.4351963698864,0.4803277893556338,472.2717193265756,0.4695082359083542,0.9939938750498678,0.6716790668265946,7.0274350320328445
fannkuchredux,5314.799903084834,0.0918671754983574,2251.983683804671,0.11739586105517824,2.3600525800016503,0.14906832704143666,99.99999818270553
lee,1268.9526556059718,0.20497820207855458,976.6288118436933,0.0660069093050164,1.299319291236581,0.21534385387876154,99.96846518658057
nbody,123.05482784946133,0.11452508032451442,80.84493554307251,0.07890146431415962,1.5221092950701935,0.13907348810702594,99.99989332416965
optcarrot,6075.631792098284,0.4459175930928186,3014.9234431485334,0.397933659205351,2.015186092338518,0.5976568387948498,96.70403072772001
rubykon,12697.108081231514,0.41118893771341347,6888.75290825963,1.2200707930743562,1.8431649748980912,1.2874972165449423,99.89340254919334
30k_ifelse,2307.482895802478,0.07970096422958599,397.497609941935,0.11114039558614312,5.805023321120212,0.1367641445341948,99.99997904444434
30k_methods,6251.602613854976,0.01747563605525045,954.2497435495967,0.036002034288125796,6.551327528368418,0.040019299449377606,99.99998362471663
cfunc_itself,102.04806567173496,0.14945886927785856,42.52449898916459,0.08390973396429753,2.399747630130509,0.17140244181392283,99.99981811686258
fib,276.79821080956725,0.019993339718293666,60.36749577001194,0.04235380698150907,4.5852193681201046,0.04683565520965865,99.99996294596225
getivar,113.07394795749389,0.45642319631323064,46.85883479359004,0.05340519609090902,2.4130763911560518,0.4595369942695521,99.99994794835533
keyword_args,290.47314522470884,0.08978956650725708,51.77229757797211,0.17041082397748925,5.610590196180482,0.1926188339240168,99.99993364837879
respond_to,262.06396179957216,0.5208429196392996,28.34279806527938,0.39358895879080846,9.246227602369538,0.6528319963209698,99.9998790684738
setivar,85.82667869958966,0.45762329064518714,47.08547397133182,0.38419091199070254,1.8227846395227025,0.5975129563425192,99.99987834685169
str_concat,82.99546073854825,0.8049371988126512,43.2111917322047,1.5033436797001731,1.9206936307820661,1.7052759639796762,99.8495171126199
