bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,145.24604915641248,2.0840237811830846,161.4346214684478,0.991926698817046,109.74031191513028,2.385583947659987,0.8997205669714451,2.308045427707766,1.3235432506218976,3.1676751556732654,81.1311128431626
hexapdf,2839.1798895783722,0.9048027803421402,2779.4927661307156,1.2824094223719391,2169.668778963387,1.0193889510980028,1.0214741064178936,1.5694718850311393,1.3085775658968835,1.3630194073950501,74.78275213851497
jekyll,8485.344068519771,2.223871264855316,8242.134857363999,1.8576492571730274,7487.1881623752415,2.3331901538392676,1.0295080358869007,2.8976652956000084,1.1333151891601285,3.223256070594095,82.07908152040802
liquid-render,177.15975353765546,1.7483014988312555,168.30162758674098,2.020889919096403,118.02766332984902,3.0296000206822478,1.0526324437733028,2.6721815424706983,1.501001956147784,3.497861406078504,84.85720592104946
mail,161.2580591208187,2.072015260914021,149.2084439303125,0.40781135990862183,146.9884807140463,1.6516776006372904,1.0807569255003686,2.1117664043949365,1.0970795693475646,2.649770959518493,98.33326196040693
psych-load,2172.1853548660874,0.21655498156639005,2173.1971942819655,2.4979891644757437,1731.8719666451216,0.04209061310984725,0.9995344005511602,2.507358356095004,1.2542413046120924,0.22060752424426142,82.02218847559726
railsbench,3019.806609582156,1.3471173737547233,3012.9684436134994,0.5823385732582474,2537.5996250659227,1.5821502523218294,1.0022695776927737,1.4675978442939586,1.1900248485825287,2.077961654986408,80.05392565629404
binarytrees,345.1292590859036,1.9110868458578845,252.23822737378734,0.09613500995675955,280.31253464700234,2.5638175669915015,1.3682670651441848,1.9135032982857447,1.2312302035316578,3.1977200392193907,84.26572428238684
fannkuchredux,5462.5172685831785,0.04109771373042398,3945.8212616853416,0.03692416493614971,5349.304785486311,0.035357908325160704,1.384380311806122,0.055248674464640934,1.0211639619795145,0.05421442386485674,0.014521011199078816
lee,1130.1898518577218,0.09095146505235804,850.1992158458701,4.28097040781914,812.3832223316034,1.321974042282426,1.329323564164061,4.281936454645065,1.391202847116892,1.3250990670375207,99.92847086416434
nbody,106.79378013095159,0.13735995680872332,57.74895980774096,1.2596238726197808,71.68443227117812,0.03751420838522581,1.849276255130684,1.2670911799109599,1.4897764653691725,0.14239056698132949,99.9997285342982
optcarrot,5140.257867705077,0.6809037949683325,4305.976920668036,0.8271819813339939,3189.365282189101,0.5509553494063469,1.193749516638749,1.0713822885627282,1.6116867818216583,0.875889133989997,96.12698648155728
rubykon,10397.114978544414,0.34616532258078353,7937.333803065121,0.7717997047647417,5681.417232286185,0.42283972381248863,1.3099001801498396,0.8458754133041109,1.830021375557494,0.5464648777289164,99.62045202137702
30k_ifelse,2487.405005004257,0.8642920739662389,2467.047836817801,0.9030684533560186,323.65158879054854,0.24191918020737052,1.0082516309098872,1.2500133681555947,7.6854404277742745,0.8975108238194505,99.98613077511357
30k_methods,6087.529279757291,1.081814671198459,6310.630397871137,0.6156230992209654,753.9731268497075,0.035765024013379935,0.9646467778893995,1.2447147396550973,8.073934020954495,1.0824057094097885,99.99648265168032
cfunc_itself,90.57346387143949,0.12767761193348903,57.2250316216223,0.17683441354755428,38.82717573647148,0.2807880118521995,1.5827595250679876,0.2181100236205252,2.3327337658082925,0.3084533679325767,99.99972596389743
fib,192.74246421186848,0.03286619222258928,62.64161618565989,0.25867402428393527,52.01872912545999,0.05729860420516251,3.0769075887283965,0.2607535952397553,3.705251309523685,0.0660554057974974,99.99993436121298
getivar,84.2868948535046,0.1948053238548349,90.6822544950727,0.14286490983303254,36.23369952449803,0.12348908991824083,0.929475070098576,0.2415771029377321,2.3262017392542886,0.23064836771809696,86.63359280473585
keyword_args,240.80905525919957,0.046600023029676044,187.645398627621,0.04857146246691334,46.368951211855595,0.1024290656655453,1.283319799048635,0.06731083948771631,5.193325468134151,0.11253122073221693,99.99988243468817
respond_to,228.3498915270544,0.4362049640988113,200.0719041770531,0.28929891305879385,156.3598352831678,0.26167330542761524,1.1413391223836045,0.5234201293430019,1.4604127147711083,0.5086724776099639,99.9997806439587
setivar,64.95427099625336,0.04011986082583077,73.0523635442792,0.13539019965758955,43.68460444947936,0.10201391868470268,0.889146741390272,0.14120945221905648,1.486891590637431,0.10961953675368803,88.06802746419477
