bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT3.1 (ms),MJIT3.1 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT3.1 spd,MJIT3.1 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,144.795120096482,0.305679375199824,160.85085223692104,0.5343437620556376,181.19313217618543,3.737329340911164,106.67244763538727,0.665747452222346,0.9001824863396424,0.6155998184456576,0.799120354935355,3.7498093928702603,1.357380685511223,0.7325705089362385,81.8400969354963
hexapdf,2791.3757525384426,1.158375661658751,2626.4435881127915,1.6947134819542438,,,2181.676042576631,1.2152912425893554,1.062796766384829,2.0527756719721775,,,1.2794639066768758,1.6789183952288238,74.80634704583456
jekyll,8499.394562467933,1.5619817989358962,8060.6026499221725,3.680500719247814,8396.543029074868,4.354279942041474,7567.973681415121,3.437828747212084,1.0544366136879353,3.9982336955949305,1.0122492712818738,4.6259637864851175,1.123074011652568,3.776036762978457,82.12980335298522
liquid-render,169.04647992758532,1.4172519293741472,160.13395024694987,2.3131525171618383,159.33011030811355,4.435597099643262,117.24401995010629,1.972580592016192,1.055656715311719,2.712798849706128,1.0609826328537788,4.656514217918641,1.441834560086935,2.428925116860068,84.86944301777474
mail,159.39466169636165,0.30806399609793694,150.7562994557832,1.892861106432586,160.44083290866442,2.1212415574435473,143.17137603648007,0.7472342598982412,1.0573001743327621,1.9177660425445597,0.9934793955295761,2.1434946164423545,1.1133137510374134,0.8082465371763137,98.33634458249838
psych-load,2243.490971624851,0.3021076820329777,1966.7295298849542,1.8338343886782993,1920.3309124335647,0.457413478232618,1697.7257585773866,0.313897756826892,1.140721658740786,1.8585525595587689,1.1682835271248941,0.5481752836567885,1.3214684175521905,0.4356613975145072,82.02590234440763
railsbench,2968.0990232154727,1.3140043252218545,2938.8218361263475,1.047952654137444,3333.7404311945043,1.0609262320085409,2491.76685847342,1.5583399537861988,1.0099622191210187,1.680717743113178,0.8903209726355271,1.6888374215612294,1.1911624127764013,2.0383892607321386,80.25012319641331
binarytrees,368.09306689264145,0.6962083761098006,226.99047817903406,4.787812126088187,249.94120798347626,0.13613952597131854,283.00275070702327,0.8383008858753165,1.621623381939024,4.838166084135861,1.4727186039565603,0.7093941594749288,1.300669572903577,1.0897038488620594,84.26576574839393
erubi,435.3102965094149,1.6838615306011266,423.1504821591079,2.217584924333504,410.28443548828363,1.0080183745126128,428.8322174176574,1.014905990475746,1.028736383066993,2.784433973156771,1.0609963694853493,1.962521515192488,1.0151063255712625,1.9660681126914004,5.623643074707384
erubi_rails,41.55567657327702,8.205960380819016,50.008676448414306,4.892395326138886,46.24825550415436,16.159241105519644,35.926060096806836,16.087855004549354,0.8309693342142968,9.553707018681125,0.8985350067862383,18.123433970356917,1.156700079588481,18.059813521157274,82.8590868300268
