bench,No JIT (ms),No JIT RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,153.70682335084246,0.3893117097634882,156.78508537485428,0.34945409725573806,102.14818386149776,0.7352325994955418,0.9803663593596798,0.5231460345331821,1.5047435748760136,0.8319438579134666,85.97779333545449
hexapdf,3229.7646559774876,1.165084765784184,,,2414.6600308517613,2.0468414253099727,,,1.3375649634777784,2.355203246394533,83.55221236237699
liquid-render,193.31576721453519,1.2509213272460031,165.14264676511658,1.118209471965452,124.29590363587651,1.6680035449516213,1.1705986975580536,1.677854758360257,1.5552867114659836,2.0849556333241424,85.89802610242675
mail,178.24270878368475,0.08087308328776328,177.48786145307886,2.668207303300054,156.90615350805868,0.24653800199069076,1.0042529518606287,2.6694326492691696,1.1359829095200542,0.25946375859844345,99.3587885462956
psych-load,2485.16317208608,0.03654207644107323,2155.417473614216,0.07028509601500386,1906.2382131814957,0.04085526373261745,1.1529846085542514,0.07921690521892125,1.3037002169515652,0.05481309994232188,88.89415284287949
railsbench,2802.829071879387,0.729958459450851,2784.0386348466077,0.8722880066236309,2121.0717245936394,0.8733610660094907,1.006749344925601,1.1374206429563722,1.3214211661872775,1.1382437806309744,86.56055211921546
binarytrees,473.027517793305,0.043132646193396476,299.98835260895163,0.06297982210292309,367.6633418848117,0.07414477347661219,1.5768196120931326,0.07633402360520872,1.2865778659584282,0.08577804265394993,84.26576461840182
chunky_png,981.4259517937899,0.15468245209507708,767.6529814799627,0.03900265636599341,660.2022558450699,0.19753783620287338,1.2784760503394295,0.15952387968498502,1.4865534661609847,0.2508941165469192,99.95422655002926
erubi,376.111085837086,0.7058153058022085,350.8116635804375,2.6812908547554573,327.34564257164794,0.6503429431710969,1.0721168218822565,2.772633386097036,1.148972330538246,0.9597505872033159,99.99957319512791
erubi_rails,26.793888656424286,2.520271083489501,27.55813062992609,2.536785618792866,19.17271055889519,3.6262875511217185,0.9722680038147474,3.5758981543085997,1.3975013378582115,4.416076056602025,86.40683049016897
fannkuchredux,5280.255901068449,0.21722240407465418,5317.540623495976,0.2834754972004473,2367.461872845888,0.05475027159827484,0.9929883521222608,0.357132930916505,2.2303446410822816,0.2240159928934923,77.41553850197997
lee,1255.3998045623302,0.7513742997246662,1052.8338430892854,0.201620009030507,944.5339851081371,1.0459576384749651,1.1924006934262905,0.7779549899114949,1.32912084091776,1.287862849751812,99.96984988256519
nbody,124.56100397236901,0.1344251093912229,75.77549795064182,0.046737939562117775,93.03336321401052,0.09132030837171831,1.6438163699498853,0.14231846341692428,1.338885316720556,0.16251002663204497,99.99983727835878
optcarrot,6266.9492815931635,0.4439867183762074,2657.0195180674395,0.6429228521326863,3538.1493960817656,0.6059433648505067,2.358638782658012,0.7813283559995131,1.7712506115579343,0.7511934288189881,96.15519521708838
rubykon,12635.448573778072,0.46623104563725687,9115.093161414066,0.6709714832615998,6710.194055736065,0.619117858332565,1.3862116766141617,0.8170520909135972,1.8830228259906927,0.7750343930576964,99.74802584350957
30k_ifelse,2262.649977510726,0.017223114104419398,4402.231118952234,2.735387108641286,376.0962455223004,0.08343626014114204,0.5139780071449893,2.735441329983224,6.016146144635106,0.08519533535231948,99.99623335550467
30k_methods,6579.526785463095,0.006069335053713253,12556.548697799444,4.180056843002049,784.97314453125,0.020771226004496633,0.5239916591583934,4.180061249258944,8.381849533708682,0.021639793384506,99.99842650641465
cfunc_itself,110.09237996768206,0.17790450953161122,99.52946750646723,0.10690734634336453,44.75521034328267,0.71270138741984,1.1061284936597142,0.2075552823077824,2.459878506284484,0.7345701342566604,99.99976157128476
fib,259.79673043857883,0.07330477809404047,79.19928074654638,0.031314085242370095,64.62406886675211,0.058059653916568615,3.280291537873691,0.07971300035742562,4.020123384280426,0.09351210565658458,99.99995131886227
getivar,113.84118174407274,0.2848311374542193,112.8620804547628,0.40962147280492944,42.631789748030684,0.048913603553852825,1.0086752014969491,0.49891735572772367,2.670335503550645,0.28900054926606605,98.73053995992312
keyword_args,287.92777812068766,0.10049015348769416,224.49368916134884,0.040643356151379643,52.02561630768345,0.12132061898652406,1.28256513221513,0.10839812427910467,5.534346319279735,0.1575340075642516,99.99991174941596
respond_to,280.53392620327384,0.09883542559973336,266.0399894230068,0.1820317284948567,192.48315677619897,0.10801553056922247,1.0544802937772695,0.2071327871977434,1.4574466197551608,0.1464096861468908,99.99981892523834
setivar,76.79874637707242,0.14692588768804488,76.85061311226407,0.11686134839461376,52.69560545171785,0.04038767176247838,0.9993250966636287,0.18773329811604353,1.4574032448956105,0.15237578712943098,97.89141299047382
str_concat,84.13500118100248,1.1495830339141617,56.098834942514294,6.932907389897718,47.47338803105445,1.1658204015522802,1.4997637877367231,7.027570421472962,1.772256092739074,1.6372777285906044,99.85956651909055
