bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,196.9518064745242,0.16715063905723665,148.8548852149633,0.19957231839465062,1.3231128168222595,0.26032373385202207,94.75343259229592
erubi_rails,62.83136357882502,1.7650174248734616,45.72137899477361,2.09185108626966,1.3742228462970736,2.7369924145372604,92.20576900302633
hexapdf,7872.9988516618805,0.5701933339541693,6229.194986323516,1.3085700807165523,1.2638870462310798,1.4274018685122614,90.67689110929676
liquid-c,229.9379217314773,1.2590268671099896,189.7179070409596,1.8579374879337986,1.2119990427779403,2.244344082616244,93.66623686244544
liquid-render,550.4141895786712,1.2481410156990576,362.7796083100532,2.196083609710215,1.5172136938530851,2.5259927188945186,88.83133187580383
mail,454.3173619993515,0.12267962346341221,375.0904853661339,0.16645521319668813,1.2112207046677883,0.20677917693394443,99.13710405011587
psych-load,7480.055250724156,0.07722798432876614,5065.875187019507,0.05149675721743669,1.4765573518057844,0.09282282891291219,99.9921550275371
railsbench,7326.038472851117,0.48424425143293753,5482.229028269649,0.7228846285554366,1.3363247750273994,0.8700888927273911,93.78549122749718
ruby-lsp,215.85607631622176,6.4825361156609445,184.56779341404027,12.109301722102922,1.1695218993705614,13.73529987615026,79.10680179019515
sequel,227.48734767679062,0.18297633882269165,203.11234420349777,0.18429291159688216,1.1200074942213831,0.25970024611812115,96.07839752055851
binarytrees,987.2694225618388,0.4268526949431151,529.3004840339829,0.11012608657790786,1.8652343089458667,0.44082987435649695,99.99991546996931
chunky_png,2319.568513368722,0.4119463259582373,1532.7811489696614,0.05369699302959475,1.5133070464286051,0.4154312729332141,99.99571531519366
erubi,665.7570162670145,0.6922054839787838,593.2913761397328,0.7292553962919932,1.122141738514356,1.005465993990495,99.99937463859824
etanni,934.2101075453684,0.40581135659687384,923.8260015069196,0.5309664050001949,1.011240326664881,0.6682874982983193,7.029046085720945
fannkuchredux,5866.505384614522,0.621607014045653,2024.1008173166351,0.10434037526859832,2.898326671490499,0.6303032554429213,90.38760891959188
lee,3252.0715112543917,0.24910476542611468,2292.9695932702584,0.2543234222677401,1.418279387916458,0.3559966113209153,99.9684088678626
nbody,296.27091721768545,0.8393470561888602,176.25550752478267,0.05918531105003061,1.6809172171600246,0.8414311509428412,99.99979972442189
optcarrot,16190.470013643304,0.571349307192265,9655.558133373657,0.6615983512750462,1.676803121062702,0.8741581145530484,96.78476626037643
ruby-json,10121.570509672165,0.2345823207248082,8594.043874492249,0.1653636209381886,1.1777424757760113,0.2870086973010151,99.37942035742145
rubykon,31616.758929938078,0.4477922895198106,21116.57744050026,0.6352436541449391,1.497248264735323,0.7772081025599314,99.77772771787339
30k_ifelse,6975.804442420919,0.10862836302831433,1929.722098950693,0.026023422181380883,3.614926960837567,0.11170201321481021,99.98725294508775
30k_methods,17602.672843883436,0.39658598328589856,3855.2293577009723,0.06539559103780923,4.565921041434644,0.40194156971633005,99.9955970641817
cfunc_itself,271.00848726837376,0.13056153828323191,106.51281448005419,0.09467004398942505,2.5443744829325055,0.16127223104999666,99.99979643755573
fib,555.8185380377611,1.3113249097170574,191.09091484045356,0.005426582854686846,2.908660197172783,1.3113361379318147,99.99995598721472
getivar,233.53800048556076,0.9595776371820378,107.47393650865746,0.007727870800861995,2.1729733558866,0.9596087545281031,95.52521264544669
keyword_args,693.9537343669242,0.10037686173261519,190.96928064320838,0.12049216876312695,3.6338500727949614,0.1568243511210246,99.99992027148448
respond_to,740.6622886188387,0.7655342666375432,105.99221718592906,1.157547992958958,6.987893151811196,1.3877896344185574,99.99986374475101
setivar,182.66539482025087,0.6168507183191784,50.03754526635731,0.011625312542309746,3.650566666448079,0.6169602552698129,98.44512332581813
setivar_object,290.5051744370876,0.7790781456725869,127.0308336905111,1.293037448814207,2.286887096599348,1.509605445505742,95.19118656262991
setivar_young,289.12054825384445,0.3166506894931635,124.15262783825811,2.2078428255771367,2.3287509357474176,2.230434397512944,95.29701960103284
str_concat,183.43818851127105,12.790093875580517,116.2513934797915,0.7057539012536579,1.5779439972318174,12.809550730423647,99.96681106268485
throw,64.32722019448107,0.25966799466822355,50.298848530364566,0.1657077488268358,1.2789004534695823,0.30803656516114164,64.8139539172084
