bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,197.28942244037637,0.1665580947279366,144.6060491904521,0.2118337888277889,1.3643234397513904,0.2694719892837409,94.74665910595657
erubi_rails,62.26990635369725,1.6913169846783715,43.87652763477859,2.0151493706882078,1.4192077110573174,2.6308515976479208,92.15221026094805
hexapdf,8120.730040346582,0.2599026990577741,5707.205167288582,2.8750458317883485,1.4228908550355541,2.886769465658987,90.98608681891993
liquid-c,229.78964283951183,1.282984691639771,188.9696017908516,1.7854796796846866,1.2160137961969097,2.198633076606674,93.4140454918539
liquid-compile,189.9239901939164,0.5630888540245474,161.72662852635688,0.6837551533806228,1.1743520032816621,0.8857709451665464,93.96072210931051
liquid-render,544.3172764664139,1.2665162999044548,361.8647649965651,2.191179792180804,1.5042008206341413,2.53087582065679,87.953135985535
mail,455.485147024904,0.11008193107461589,361.26670171204324,0.14601247053881217,1.2608002477570157,0.18285970879875088,99.14837010982569
psych-load,7307.468071455757,0.16447805587569583,5074.580283214648,0.13766891811051846,1.4400142797280995,0.21448953792287667,99.99215278493065
railsbench,7276.751369486253,0.49527800052111226,5260.516125087936,0.7761139795130785,1.383277077088061,0.9206808388338589,93.74649570539896
ruby-lsp,212.51038355175515,6.976003386931272,173.90146017161726,11.937183763986969,1.2220160965988216,13.826097767254167,79.09371980318417
sequel,227.85677485847594,0.21649836955523571,199.1578518236811,0.1295598281071931,1.1441013887828164,0.2523039696065855,95.28238644006763
binarytrees,1023.6934858342905,0.14674647219571615,500.83894203050755,0.1738179706083411,2.0439574480451133,0.22748013981068813,99.99991789199925
chunky_png,2359.7659124682345,0.3799547288739658,1479.77130766958,0.06695122418812029,1.5946828406779392,0.38580832341199794,99.99571036572858
erubi,638.633380462597,0.6258269637510309,569.6774692117394,1.0116194597823716,1.1210437747279554,1.1895517306818613,99.99937056079291
etanni,903.7569622742012,0.439719908631316,902.6666590943933,0.5478500113211386,1.0012078691162714,0.7024907351355636,7.029062961192829
fannkuchredux,5457.667200611188,1.2768948804861722,1470.1942344411061,0.2992545975085449,3.7122082734094777,1.3114929850905788,91.08525569990475
lee,3175.858861545012,0.5020855036466598,2410.2335262688853,0.32460790308392323,1.3176560805961977,0.597879706727584,99.96840552150366
nbody,291.9013650068942,0.9092036938271463,153.53102274628466,0.08478554343915831,1.901253308846065,0.9131483697872984,99.99980450637649
optcarrot,16050.08283779025,0.5655497756097925,8591.761431097984,0.5171803415814781,1.868078270853376,0.7663693981433634,96.7814586031288
ruby-json,9896.516331781944,0.1830399130820092,7955.013321215908,0.12344821060130494,1.2440603091622833,0.2207783288317348,99.3588568001119
rubykon,33046.50081321597,0.4255726903062953,20041.448038319748,0.6333217198009824,1.6489078408920472,0.7630258943877409,99.77609143421631
30k_ifelse,6837.929275598039,0.15275063528744035,1605.757054415616,0.03496643644607496,4.258383456447943,0.15670165365577357,99.98845071037849
30k_methods,20205.931118163076,0.10397812628596889,3449.017831812734,0.09030133761547468,5.8584594523662545,0.13771631102046278,99.99576257895527
cfunc_itself,278.5296956286585,0.06470683432026353,86.82591226240692,0.025834875729328084,3.2079098090772806,0.06967363354741778,99.99979742751032
fib,551.4453482631195,0.7541784611970523,123.65625359650168,0.06825709339648581,4.459502307602826,0.7572609735966132,99.99995758023721
getivar,226.54432131263314,0.7889879745252454,40.465820726578826,0.012624700845051825,5.598411628503903,0.7890889728141411,97.88186958470513
keyword_args,697.4494997411966,0.2107518610504562,121.67906294380637,0.034417812085307635,5.731877636691627,0.21354374897189182,99.99992157203832
respond_to,715.6637519403221,0.5304545950975533,84.49518267138332,1.9056061879461483,8.469876380096895,1.9780589023077042,99.99986636935155
setivar,184.68938662430878,0.8242704377860492,30.918796918280623,0.02514319767873194,5.973369116283819,0.8246538273709261,98.73502827233146
setivar_object,291.89641212467023,0.868027881978647,116.0884095054917,1.454314201897867,2.51443200374678,1.6936653157380785,95.55156377511231
setivar_young,290.35789414405446,0.26448152546257603,113.34286055214561,2.2328610814780836,2.561766067395746,2.2484703881729216,95.68626174551305
str_concat,167.05443748530556,3.4218111227584127,83.39657069362224,0.9513172604981751,2.0031331755717035,3.551590614070679,99.96786993245554
throw,65.26058549791867,0.1517938099006908,49.39462923828293,0.16046952686318272,1.3212081253428853,0.220888727136223,64.81395802992299
