bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,374.30222549205905,0.22936012867856984,308.2580709194538,0.24129232010353954,1.214249555171784,0.3329084744616741,90.56606287540386
hexapdf,7930.877541005611,0.4435695348171884,6805.537844076753,1.724315642167198,1.1653564674404546,1.7804545391670108,93.2361708437966
liquid-render,541.6978070949459,0.9384310224096717,395.03442022075365,1.5687413280060578,1.371267361442159,1.8280049611571279,86.98871670086885
mail,454.7269727691268,0.5628689394975874,414.54789494263366,0.49229950818122714,1.0969226434789958,0.7477835574593874,97.24235105530208
psych-load,7312.129212108751,0.11532214928801413,5416.883975639939,0.1535906300631604,1.3498773916871483,0.19206582142485842,99.98704606387624
railsbench,7347.986737576623,0.6757656265838295,5996.7362496381,2.015619547313876,1.2253309853372443,2.125883661347918,90.67257708341371
ruby-lsp,219.8639570629781,7.069202625433799,221.6058566820683,15.414264855827028,0.9921396498938688,16.957982981623267,65.58451022240325
binarytrees,1002.2770591989853,0.30463373528166304,532.8166000328438,0.12933586590652338,1.8810920289217774,0.33095238159204804,99.9999517124073
chunky_png,2285.8132257824764,0.16505139407906408,1518.0733302258886,0.10881517795609556,1.505733076439956,0.19769346382988803,99.99564766452004
erubi,833.4617342608159,0.8438310840114033,735.1321373682688,0.9827735888413366,1.1337577176867297,1.2953357963354293,99.99953529866849
erubi_rails,61.807195984044746,2.119220689297252,50.00737668063069,2.3905499573209075,1.2359615738048597,3.194655760546434,87.67530996044574
etanni,1172.5040481071032,1.0354340466502239,1215.013382402027,0.9683877679484665,0.9650132789394593,1.4177089031513737,7.027937500599666
fannkuchredux,5662.552966736257,0.5585324116347775,2313.230318859929,0.17428114174403372,2.4478984736491936,0.5850917630715412,99.99999556309966
lee,3111.8888401172376,0.2822217771131124,2391.865257893435,0.3043952801130397,1.3010301603937098,0.41509711879508293,99.9678845372494
nbody,268.52465980424944,2.682978720284729,180.58486613143478,0.054484529938060036,1.4869721120971986,2.6835318849425382,99.9998956295712
optcarrot,16114.600986925265,0.5146594049901787,10934.678851005932,0.3805607075814349,1.473715068041784,0.6400787102378325,96.81313314512073
rubykon,31660.791936640937,0.3031229309960971,21169.87786057095,0.40137397200634556,1.4955585547146397,0.5029757217797051,99.69365709632362
30k_ifelse,6780.581950396299,1.9976550566769147,1920.548039022833,0.028018326102570348,3.5305453509229747,1.9978515340396137,99.99997899061742
30k_methods,20838.900163490325,0.07858284473830192,3932.1511739864945,0.07179032721820215,5.299618260191005,0.1064383134461487,99.99998351650032
cfunc_itself,279.2343072949644,0.033637815378242765,103.15627285658762,0.030140604236210983,2.7069057417687845,0.04516590137642163,99.99981792752884
fib,525.7708204904227,2.1441512140403307,175.3686630807722,0.009496973762557169,2.998088776261358,2.144172246154975,99.99996288151807
getivar,227.86174296751756,2.5275643383797264,107.90220264200155,0.0068244823940471384,2.111743202532374,2.5275735514933864,99.99994790915946
keyword_args,742.3220854495742,0.3999304203815914,155.56221999539252,0.032111741081389825,4.771866109082015,0.40121752835821445,99.99993357458492
respond_to,697.4242383221906,0.6476978412251038,99.85541719356205,0.8841450201576093,6.984340538784064,1.096004064863429,99.99987897579366
setivar,177.28190237040837,0.5658329235542855,50.04260060874262,0.017849274510163427,3.5426196922994566,0.5661143824162473,99.99990962628026
setivar_object,292.3345718194138,1.9859775323355495,127.64897562661453,1.2423198820067,2.2901442834490138,2.3425339801528473,99.99990881415731
str_concat,172.34054442965842,8.550231854747244,106.58759211873826,0.7768458869687431,1.6168912441297254,8.585450151391875,99.69819719446406
