bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT3.1 (ms),MJIT3.1 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT3.1 spd,MJIT3.1 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,146.79804715243253,0.29286671589148167,165.95983061003176,0.6767396846212083,173.28169729739906,4.019024518987052,113.61944151514355,0.6479213163412184,0.8845396299383729,0.7373923745322257,0.8471641808799154,4.029681004433995,1.2920152149565605,0.7110365289114189,81.84041244487999
hexapdf,2838.184715434909,1.2326335401141404,2594.567020237446,1.3141780118329394,,,2218.508803844452,1.098115619362905,1.093895317907482,1.8017905791183102,,,1.2793209161562131,1.6508311111991727,74.80634977449678
jekyll,8550.938473890224,1.2191205902754438,8132.977903510134,2.6787080106006638,8464.67742783328,4.304196840723393,7576.362845425804,3.639978275492843,1.051390840518539,2.9430819933684678,1.0101907068275637,4.473518241532808,1.1286337056906952,3.838710312031034,82.12981563330725
liquid-render,178.35956878740998,2.1160238694769213,162.2676071436966,2.3909919993112805,163.24939188711784,4.307159942221207,122.20781854189494,2.30867633608084,1.0991692792355228,3.1928670121016056,1.0925588556601815,4.798873178577558,1.459477559746026,3.1316997686521195,84.8693654658607
mail,164.7399367509986,0.5661762780924423,154.36885315630076,0.6551462963974842,166.35286899136125,1.7561222313813123,148.53689905336435,0.573085340073387,1.0671837834034885,0.8658939008665847,0.9903041513492237,1.845134377064795,1.1090842598768205,0.8055944295249565,98.32337928928335
psych-load,2386.275558422009,1.6056484165958633,2023.568394780159,0.4505382270594272,2005.0394468009472,2.3719383168527335,1801.6000747680664,0.18888247289288843,1.179241366181376,1.6676604965515776,1.1901389582281419,2.864297159282008,1.3245312274585759,1.6167199591403996,82.025922681405
railsbench,2977.006962647041,0.9709890720775083,3047.26850229005,0.9796807432274695,3350.3224131961665,1.6923776822927643,2512.7155281603336,1.2139803188044462,0.9769427802012829,1.3793455465345394,0.8885732760886773,1.951143766516596,1.1847767601558281,1.5545314382599298,80.25009674201377
binarytrees,373.77450657500464,0.607355409668389,227.1278816994957,4.729117533357306,241.83943577703428,0.41743974001867806,285.60206056995827,0.5515633053831837,1.6456566396790135,4.767959022261092,1.5455482079424339,0.7369779713127916,1.3087248244255876,0.8204283475713645,84.26576598610812
erubi,453.7596089454989,1.021209060822893,438.34008439444005,0.9145514182189303,418.9977155377467,0.9291844457239266,450.65519330091774,1.2358330435986293,1.035177080764495,1.370865508528474,1.0829643984171569,1.3806707355782029,1.0068886716290613,1.6031691294299009,5.623646521882042
erubi_rails,42.340338699144425,7.667334998768982,52.77869764300023,5.483491458622585,44.0152638839732,8.87002854253767,37.98232164582331,15.95592401288654,0.8022240144222242,9.426383429509675,0.9619467194552332,11.724565336454084,1.1147380377102445,17.702529115591283,82.8586241756502
fannkuchredux,5617.424071331819,0.10158425864488546,3964.6354470402002,0.1600616856808252,5600.440310438474,0.09157007830002895,5568.7741331756115,0.06479612123340804,1.4168828752024372,0.18957611882148626,1.0030325760032992,0.1367641796827825,1.0087362024375128,0.12049024413339654,0.012991295524103143
lee,1013.6636276371204,1.0349237394779744,918.3618766613878,0.8663621359517996,831.2461865492738,1.1488413151123775,762.3254210473253,0.07555525072455754,1.1037736358593113,1.3496853326409228,1.2194505599419474,1.5462546730225948,1.3296993641435866,1.0376780533706613,99.93134136127725
nbody,102.53843085150677,0.07467025076994192,60.58385285600455,0.6090797723444329,58.28941521661101,0.057415590748897176,74.01174228670993,0.06029736151536847,1.6925042898017677,0.6136398091952576,1.7591260861077556,0.0941923373268275,1.3854346308223484,0.09597613326114494,99.99984132037243
optcarrot,5401.490147908528,0.5688190313911345,2217.1708207577467,0.7983762361966782,2148.6692370225987,0.9584378268598821,3112.0029819508395,0.894549698846538,2.436208386534015,0.9802855221803097,2.5138769871315088,1.1145214930312657,1.7356956851379572,1.0600821921809556,96.12952232767728
rubykon,10650.768293812871,0.47715274638038707,6601.606862122814,0.5002859147134244,6888.184971610705,0.4537605171791587,5682.392650594314,0.4939170864919439,1.6133599767841988,0.6913470473206592,1.5462372653622771,0.6584628693624597,1.8743457111677986,0.6867523801975763,99.68014908143209
30k_ifelse,2540.747033518094,4.455102076901555,2298.5029914631295,0.8544195784350522,4904.941929160403,3.208342202877249,321.37497895612165,0.23763835664674196,1.1053920934428554,4.536294449396521,0.5179973728971351,5.4901178681678395,7.905864488177813,4.46143547573674,99.9967180326026
30k_methods,5945.115834474564,0.07339117444099702,5865.104744969694,1.059140648647954,6843.251642529612,1.688963247943082,738.0055906596007,0.04969011852343145,1.0136418858629068,1.061680355900135,0.8687559869239221,1.690557043517986,8.05565148789869,0.08863053855585849,99.99849287918377
