bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,148.5155829191208,2.666276575065893,156.1207033521613,0.8688836978422066,108.69279369208748,1.1726839345354765,0.95128691922502,2.804280594933584,1.3663792959434466,2.9127681653476496,80.96374719983503
hexapdf,2817.985122464597,1.2096780576613257,2774.4741793721914,2.0315498774704497,2234.336433466524,1.16501534974728,1.015682590746709,2.3644271838729725,1.2612179080357004,1.6794587724424956,71.99811556713308
jekyll,8520.245091523975,1.8702611103478557,8425.440109195188,2.372914605342818,7559.987436654046,1.774588983366443,1.0112522290942785,3.02135736799354,1.1270184193976553,2.5781859282769233,78.42012059469135
liquid-render,175.44639836553307,2.1154485369943083,162.99130134614168,1.9305068598711719,126.69145668592505,1.9886226062926078,1.0764157161549421,2.8639097836141785,1.384832118557719,2.9034018638365175,71.69866373900429
mail,154.4876229017973,0.5942269871694774,153.0249991323337,2.025458390664296,139.71575942324628,0.8746309539291153,1.0095580707580905,2.1108262374228994,1.1057279689816668,1.0573953933375484,98.3121403627923
psych-load,2269.8457828257233,0.6521465956560943,2003.7401128560305,1.7336162452304813,1663.2954569999129,0.9747225770137008,1.132804483107542,1.8522204155966064,1.3646678185004157,1.17276565620164,82.02209269941822
railsbench,3028.3923281822354,0.8742794329724358,3190.319285262376,0.6795582931463177,2464.7714563645422,1.2204562422007588,0.9492442785184043,1.1073228981207517,1.228670642205917,1.5012920988419947,79.87449304836339
binarytrees,368.57935922841233,0.11805824256075229,256.8502193727695,0.5518447199120988,293.6265699581468,2.54306111177605,1.4349972529845851,0.5643317672534448,1.2552656909793594,2.545799985635983,84.26572229099142
fannkuchredux,5508.297046972439,0.09622894506209224,4042.5626889336854,0.06538254324122737,5389.262864459306,0.022104903071786457,1.362575542007333,0.11633953252636928,1.02208728457061,0.09873518424339037,0.012316687879140989
lee,1098.4329304657876,0.7780718272526954,872.6217395697648,1.181894535661928,791.4349633792881,1.6751931895131613,1.2587732813158612,1.4150160641462246,1.387900435653831,1.8470701098105686,99.92325431578942
nbody,110.86171990728866,0.07153462559493491,58.97126115145691,0.7048435308614681,75.02650624278802,0.03564368991317841,1.879927913065325,0.7084642585595048,1.4776340450738412,0.07992293343987278,99.9997299397616
optcarrot,4960.117875318974,0.44620732352366355,2730.76682202518,0.5206803273349039,3285.1890979800373,0.18063019804752975,1.816382795965154,0.6857178565851512,1.5098424253169473,0.48138159916311835,96.40019460279203
30k_ifelse,2481.5871744882315,0.6617385117530442,2484.378661448136,1.364860377507693,319.0407839181991,0.16967704956808508,0.9988763842633082,1.516819602994231,7.778275692566319,0.6831457817239774,99.98613058876983
30k_methods,6426.680673100054,0.025974907330027323,6009.100910648704,0.6240028327654945,752.836819683366,0.12122548526048771,1.0694912215089214,0.6245432179682725,8.536618434527469,0.12397707081329287,99.99648257534763
cfunc_itself,92.4945122692824,0.11584398413387023,57.470874252897694,0.176919431932494,39.41173296062702,0.3413596926403649,1.6094154381968324,0.2114717807541346,2.3468775747995134,0.36048060754988304,99.99972588328735
fib,194.13938047364354,0.061019518725094445,62.73063996667194,0.05010453618776525,51.99488515779376,0.02319624663407548,3.094809499421456,0.07895470987872243,3.7338168914975105,0.06527976350563021,99.99993416418417
getivar,90.30629225066458,0.16207349103589982,90.73733664846038,0.135304109743511,36.251492713822756,0.0785742303759659,0.9952495365886066,0.21112796738008913,2.491105482567636,0.18011586875047758,86.63359264804205
keyword_args,238.93348159696404,0.05196954348329182,193.9708787036599,0.018123931773723352,46.370024904299754,0.08744198858755076,1.231800789859781,0.05503917107660995,5.152757241129031,0.10171988408372828,99.99988221897226
respond_to,238.98416823027907,0.15044827344758893,199.80578566901386,0.3170676085690554,175.43322081633266,0.22080502269989982,1.1960823227920223,0.3509509244710152,1.3622515001333766,0.2671882127506073,99.99978005916624
setivar,68.18432317436738,1.702833719778976,73.27016063933986,0.1639121426219125,37.630715541512586,0.2779150858232096,0.9305878761477449,1.7107044945621703,1.8119326776858486,1.7253635767989384,88.23513905137504
