bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT3.1 (ms),MJIT3.1 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT3.1 spd,MJIT3.1 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,141.42655697155823,0.1461745021302695,160.939922179789,0.3887582476445605,170.62410121743983,4.492702846365669,105.34728780151048,1.5411768795778256,0.8787537303116624,0.41533114521391434,0.8288779601618363,4.495080182912782,1.3424793359467053,1.548093394862944,81.84024953930972
hexapdf,2783.470888560017,1.1813952990759775,2522.7712458620467,1.199238643627753,,,2214.848546932141,0.9676104211239277,1.1033385976336858,1.6834096878208082,,,1.2567319297816069,1.527077201632728,75.07882954209781
jekyll,8314.164188380042,0.9586946358694615,8082.5254037976265,2.745436770863381,8268.467401340604,3.635440456477169,7382.920231049259,2.3917960228419903,1.028659208973668,2.9080093651248147,1.0055266332708803,3.7597237554687184,1.1261349070811286,2.576777759087431,82.34879277995795
liquid-render,171.1052624561957,1.1215722117098457,159.0228762903384,2.3631827851514062,160.03460279532842,6.108067512916932,118.80074645791736,2.8004072573783114,1.0759789185538169,2.6158281866582276,1.0691766622186438,6.21018622654997,1.4402709373278737,3.016654609539652,84.86919381381631
mail,155.57557270734858,0.14537229583428252,148.33167105537953,0.6903675577798382,155.63238863732747,1.712977480908076,142.75505885535435,0.20092272807230557,1.0488358393081445,0.7055072425078486,0.9996349350512683,1.7191349436546013,1.0898077725216346,0.24799807872672686,98.33888685185985
psych-load,2154.4206257909536,0.5621086708287257,1909.953773766756,0.43118454917437044,1873.2693199068308,2.137104274424912,1708.7282460182905,0.44447181290261545,1.1279962140351005,0.7084393222200063,1.1500858968309513,2.209792034917781,1.2608328040525014,0.7166040400986965,82.02603443610435
railsbench,2620.03852079312,1.084687886306551,2825.785730779171,1.3765444669497078,2989.4182113309703,1.1479481722713887,2070.834061751763,2.0869508258205083,0.9271893803748102,1.7525474259460223,0.8764375994172483,1.579345692659272,1.2652093034324408,2.352001607162095,81.7197871758217
binarytrees,372.04357291407445,2.020725575542793,227.13733078802332,4.76997368571366,237.47658039278843,0.08164391119102049,284.169611115666,2.7208808311783845,1.6379675310232704,5.180345626891464,1.5666537403339351,2.022374243281228,1.3092306790068449,3.3891775328428473,84.26576656742182
erubi,402.9346887523738,0.9705608642212846,394.6397722197267,1.0313344757440426,391.6284664032551,1.6089607982403928,408.9292399943448,0.6758872658541877,1.021018957329087,1.416205914412239,1.0288697664216186,1.879027206144799,0.9853408593573453,1.1827138230788614,5.623639819042095
erubi_rails,37.393621570260834,5.267524078614149,47.157692453536974,5.138447000792681,40.42404734254258,7.73458043747955,31.574048280551935,3.6354387665136794,0.7929485016066811,7.35869876396195,0.9250340831386148,9.357913467361257,1.184315081740515,6.4002519437792715,82.99739693407318
fannkuchredux,5734.303774560492,0.0344426787543446,3962.770547966162,0.06154941795001651,5773.583750426769,1.5860535520701615,5770.006814723213,0.19542901517771083,1.4470441084466887,0.07053104968565826,0.9931966041259254,1.586427485942598,0.9938123053734323,0.19844091839412784,0.020778325510483385
lee,1015.5514779572303,1.0066354300169373,919.8687208386568,0.6241127315623239,826.7101300163911,1.1598052306621804,738.8372798808492,1.3204871175467705,1.1040178396666627,1.1844119176467154,1.2284251046217314,1.5357288374048128,1.3745265779239053,1.6604219694319762,99.93112052815778
nbody,106.48186139892354,1.3717857237683915,60.67278040139828,0.6297027386083818,58.118140628171524,0.053808126890084046,75.36055310087842,0.04257120562983287,1.755018654072915,1.5094110145833923,1.8321622173044665,1.3728406267495834,1.4129654974318702,1.3724461299022075,99.9998413974939
optcarrot,5050.820483391483,0.45745553526012095,2212.9299151400724,0.5543010062245765,2145.4780691613755,0.6340801533424698,3095.2227717886367,0.6167193188804238,2.28241321554541,0.7186898999163003,2.3541701758646956,0.7818716055740441,1.6318116193209464,0.7678595477171966,96.12952232767728
