bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,157.2640602274477,0.3461819652414759,169.53175531220734,1.2737785812112907,176.92069382533504,3.940961451627392,112.28816238094599,0.5963279338144707,0.9276377746330319,1.3199825101156073,0.8888957918213154,3.9561368930146403,1.4005399758339405,0.6895280688310564,81.8405849047081
hexapdf,3218.9778158664317,0.8435780982073747,3105.395522467734,1.2874269573900137,,,2383.5103888006415,1.841073421355398,1.0365757896464147,1.5391855568415653,,,1.3505197338309858,2.0251358844770007,81.6203052126388
liquid-render,193.111644738585,1.9751653486768275,199.19568908840625,2.528215637623878,189.42789850568968,1.4077483949752727,130.28440814438605,1.92789763631728,0.9694569476997011,3.208294323303204,1.0194466932376631,2.4254965879524777,1.4822314311361913,2.760084681804421,84.98763945978747
mail,180.34230154344056,0.2770402347334961,174.54246028258544,0.7989965565724275,179.25660097803896,1.4332509118815402,163.03022018112551,0.35639865137496646,1.03322882725192,0.8456635200100492,1.0060566838792988,1.4597806232685984,1.1061894006097852,0.4514103347987123,99.02869547851046
psych-load,2621.3156739996825,0.3904577875618377,2447.664473600404,0.9432510595454277,2204.9827536650505,0.04831287821593369,1943.806779064956,0.026867958410286073,1.0709456717912995,1.020872100314852,1.1888145926051426,0.3934354052054706,1.3485474493821006,0.3913811071792072,82.02557126980591
railsbench,2876.062457265895,0.9584089181220179,3182.8709333996812,1.141000648828448,3181.2771027345057,1.1744528564786167,2220.508973331986,1.4099845596801515,0.9036063721861072,1.4901107794264008,0.9040590820566181,1.515878348162081,1.2952266763192664,1.7048765682219482,81.80510773972684
binarytrees,445.14324909357316,0.18292174702246045,264.02807508100864,0.2813599559164082,304.84710205801514,0.3036652452828275,341.065009836521,0.19086879686684946,1.6859693763892156,0.335594681613151,1.46021807682744,0.35450380354296457,1.3051566013967215,0.26436955791306166,84.26576632036056
discourse,68.59175966722735,47.04825267521369,56.77012413264796,4.915760711156603,56.71228119948258,7.238806972343847,72.05063419921014,10.577306906487724,1.2082369153704366,47.30436325710455,1.2094692404623841,47.60187397754006,0.9519938364120506,48.22258289624048,70.25371728169507
erubi,451.27465599917167,0.6957787604337123,458.2202430556208,0.9264102879195312,420.2065318145119,0.672058997072472,407.0840692965484,0.7968791346328765,0.9848422518173078,1.1585957470290584,1.0739353670931844,0.9673527686509871,1.1085539573655774,1.0578867797093958,99.99948669084053
erubi_rails,28.21047944041082,2.3788739862522137,30.753428572845795,3.0018396015383497,30.83685906536142,9.988240691358357,20.7316970856545,3.1370462513011526,0.9173116868445584,3.8301543618803953,0.9148298593127219,10.267618689402832,1.3607414445550305,3.937016716407248,83.80061425817804
fannkuchredux,6867.682770466005,0.291943562797354,2320.00480126541,0.05462171181448234,3859.2018344000585,0.0675273560893797,6817.419382400112,0.04987936306858203,2.9602019645477182,0.29700938581189135,1.7795604026845715,0.29965144364617113,1.0073727880370178,0.29617392646710144,0.013499050141097734
lee,1215.1580243460978,1.1575695028479482,1079.127064077721,1.4351463562559004,1008.6542785393249,1.95174625406672,892.6186434619012,1.3776530355577354,1.1260564810174938,1.843803736246956,1.2047319385843678,2.26920263400762,1.3613406276540125,1.799415193974167,99.94283141652403
nbody,120.47663072882732,0.13411524533915414,69.52906052214817,0.048768067088446505,70.22673646946072,0.0403138730513333,87.81841456294963,0.4515754720748517,1.7327521733225495,0.14270677419073255,1.7155379387623775,0.14004323401285948,1.3718834634900834,0.4710703832889589,99.99984024882995
optcarrot,6175.312691467116,0.42370235621543567,2644.4843915332362,0.5814115254654273,2570.85516119987,0.6024902206500892,3554.5266916005253,0.5793206509418836,2.335167003155104,0.7194185489730905,2.4020461302786784,0.7365583158457347,1.7373094162043015,0.7177298260977034,96.12826837230394
rubykon,11955.864407666862,0.3740573885340556,7681.203160333098,0.5168243744538871,7870.161821400204,0.43048678108176036,6432.449450000179,0.31245663837023824,1.5565093329920976,0.6379861784917986,1.5191383200224668,0.5702962375845144,1.8586798855708893,0.48738904458199234,99.70033953602295
30k_ifelse,2298.2260634127583,0.011522944523406946,2864.6309006831466,6.235961233920264,3712.8747180160844,4.261988368923826,354.96905304760384,0.15818199293166488,0.8022765037075756,6.235971880084678,0.6189883144349074,4.2620039459264305,6.474440641180487,0.15860113851521618,99.99663865980108
30k_methods,6290.670878076596,0.011585657726061465,9837.56206311521,5.545361557513722,7645.790711884519,16.193529516810692,877.8857259614877,0.06596345236719611,0.6394542507297343,5.545373660179804,0.8227626304625966,16.193533661288512,7.165705845355736,0.06697316263358628,99.99845971729263
cfunc_itself,108.48566146300303,0.15455901514942907,68.87782009263235,1.5578337326548204,67.80513974107392,0.16174556385950212,45.75417624184173,0.9558253009869344,1.5750449319839523,1.5654821710135227,1.5999622134439215,0.22371883378962468,2.3710548494979564,0.9682409282666815,99.99976214102308
fib,241.86679256024908,0.054833993378124744,76.65313999489327,0.16715112657537956,75.3050270783558,0.029346124692574735,62.679596309134425,0.5990253163575958,3.1553409628928777,0.1759155079724661,3.211827974095059,0.06219294063046362,3.8587803177188196,0.6015297968239894,99.99995150817725
getivar,100.07648424170574,0.5627087874465065,30.307681101529024,83.33566831927557,25.207861268691392,58.492156463649884,42.54049242627311,0.5582960553965748,3.302017198427526,83.33756809146628,3.9700505796579617,58.49486309880183,2.3524994313394045,0.7926762674263013,99.37094800072761
keyword_args,284.3051473024573,0.0884854718506202,223.44292741733923,1.2040610571719923,226.12864990518148,0.6989463360306164,52.770210185470354,0.6454104159270095,1.27238373838274,1.2073080419374183,1.25727167885038,0.7045251304100161,5.387606877122831,0.651447836526995,99.99991221613293
respond_to,272.5220685286449,0.1623049008868784,221.76103005684985,1.1192037973651265,249.97558296770254,0.9378445098380342,186.503375560633,0.46799051616178977,1.2288997235392627,1.1309111463277823,1.0901947513964012,0.9517852727822816,1.4612178879306499,0.4953362535382181,99.99982067649077
setivar,96.92103255337088,0.8916922129896193,12.911784990056612,115.52129330543606,10.918959941362592,82.63145347603641,49.18075507733537,0.6111402548747085,7.50640075156223,115.52473467601338,8.876397850515053,82.63626454871418,1.970710543198559,1.0810214677954588,99.62119525016087
