bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,78.60730586507923,0.458068861883652,41.386692821362494,0.7676753277273792,1.8993376978530798,0.8939532935387191,94.74669938452908
erubi_rails,25.303984819116046,2.5382837116957067,14.912055881709376,3.4586259379606625,1.6968810350391095,4.290102280808,92.21308587891554
hexapdf,3184.9054337789617,0.6567805552478856,1993.268580424289,2.324092828349372,1.597830550813689,2.415112455463866,90.59090074702479
liquid-c,79.91129338046204,1.5811125281311569,58.184863041011134,2.0242101686928913,1.3734034799418056,2.5685294691034795,93.66639116837248
liquid-compile,74.63621777014097,1.2857531565813847,55.35612024562382,0.7686849868672659,1.3482920666941312,1.4980112778928347,93.96351631072989
liquid-render,199.1052417227855,1.5624326368149763,102.58725728744116,2.937915409888422,1.940837946031726,3.3275430425832893,88.83145036922666
mail,167.45813412200303,0.1402660381073349,127.37743372607763,0.20132526510995796,1.3146609193125847,0.24536997334214145,99.1273294422354
psych-load,2456.360167513291,0.041055034137974795,1815.4607726881902,0.08120098346704857,1.3530229925464639,0.09098964525750264,99.9921681059236
railsbench,2725.6149817879,0.6742773419392201,1789.3072155614693,1.2803682174819795,1.5232794894490074,1.4470634769043829,93.82056178287154
ruby-lsp,81.07226033029812,8.33942442558357,57.03089456473078,20.618611328471015,1.421549862562301,22.241248455618965,79.10516134461184
sequel,86.22963600666137,0.13333535180676712,67.43058816190003,0.38862313144241056,1.2787910999623056,0.4108603830178075,96.08841408157548
binarytrees,459.994378161024,0.043550332769895096,226.1669738641517,0.10998675498394439,2.0338706854579125,0.11829504535806569,99.99991791756625
chunky_png,972.5223850109614,0.08346894087448586,602.995141147403,0.04616258307636688,1.6128196044173877,0.0953836892083279,99.99571703668911
erubi,297.6383075899916,0.6547637626445771,247.89975040856703,0.822957816870777,1.2006398033860453,1.0516535328810528,99.99937802895425
etanni,405.0901893488303,0.4570649294569923,405.2543441327859,0.46182877308028064,0.9995949339314132,0.6497647000140611,7.0290613491307505
fannkuchredux,2155.050597081964,0.6420145601501163,774.6674649847241,0.10547799718049047,2.7819041001347076,0.6506214746947374,91.08525571127919
lee,1230.2983483638275,0.2533895719823617,878.4604424356737,0.35007415645652123,1.4005165047075157,0.43215528483191007,99.9684161024548
nbody,133.62108390007555,0.0848229819584371,68.88191505367386,0.10859573698772043,1.9398572730731414,0.13779685177908638,99.99980548577203
optcarrot,5838.89919842283,0.6408962281039362,2186.238597954313,0.6304111715805714,2.670751126563382,0.8989806563277327,96.78145860939341
ruby-json,3618.3305888747177,0.16860970769135356,3091.7173666879535,0.47852348108931014,1.170330324453592,0.5073597889876522,99.34690917733566
rubykon,12509.756324378153,0.40975246968127266,6550.538277005156,0.39711984174763404,1.909729520746728,0.5706148045043767,99.77607380255024
30k_ifelse,2317.3278462819076,0.00876662540612761,361.44840739328754,0.07440905799145224,6.411227159621848,0.07492370540881348,99.98845074422708
30k_methods,7069.989482224311,0.030145312648515655,858.4361814124429,0.019524366518437603,8.235894100586,0.03591574533018972,99.99576261469439
cfunc_itself,105.73261217568178,0.200436031812347,38.8478404473782,0.3747634338381984,2.7217114505735043,0.42499674609445875,99.99979734883773
fib,238.1248758666301,0.07090458187988963,44.89753663623601,0.05834802845091419,5.303740332035137,0.09182566174915738,99.9999575623078
getivar,99.08403765002421,0.2548471360842245,21.293411309475538,0.5180425929965534,4.653272141788383,0.5773345571927285,97.87306692468158
keyword_args,281.52067842724176,0.08306069065828264,48.127129901714675,0.14945940656707457,5.849521444602325,0.17098886672533103,99.99992159255957
respond_to,273.4605263337917,0.3975039499579447,25.419153495996536,0.6478534579855737,10.758050081284617,0.7600812412209854,99.99986653836069
setivar,66.72937913457558,0.2218010670581988,11.991167820914105,0.08590498409386003,5.564877427383774,0.2378557958939028,98.73502828037626
setivar_object,103.26617219391557,1.656634294013466,46.77485007862506,4.423005080443451,2.2077285554166988,4.723072212631315,95.24469191262027
setivar_young,100.25753270730087,0.4851169266480119,43.168284662759845,1.8074838448268438,2.3224812727801165,1.8714529868074279,95.59738821143225
str_concat,81.9728431236158,0.6831895447157692,43.189175293629624,1.4552272020905945,1.8979951010017722,1.6076175427362567,99.67037792320184
throw,29.382672038040372,0.16792040865426558,22.84631758090963,0.23364297986923563,1.286101006605656,0.28772609489719836,64.81395789656699
