bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT3.1 (ms),MJIT3.1 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT3.1 spd,MJIT3.1 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,143.5104319477145,2.9497659827841147,159.32290544882815,0.3695921049053178,167.48490652696972,4.6899886053735464,106.17209164136871,0.16538575695281066,0.9007520390331297,2.972829910573203,0.8568559097270375,5.540497493161064,1.3516775428374186,2.9543987208555973,81.84034250543843
hexapdf,2801.5293518702188,1.0767945752586856,2519.6925611545644,1.6548840799926463,,,2133.4513989587626,1.0107584694213096,1.1118536424088628,1.9743677153761507,,,1.313144210005212,1.476861280152419,75.07882656262836
jekyll,8316.405616452297,1.5603541904324647,7945.287461951375,2.68946420371153,8248.348630095521,3.894929380102247,7355.705556025107,3.053012056473422,1.046709216787705,3.1093283684175024,1.0082509832463262,4.195852723295209,1.1306061061185726,3.4286422701372956,82.34830387068929
liquid-render,170.34021975879355,1.193488726871441,158.34590983202403,2.466315597817961,156.54510421271638,5.729092440263268,115.21247005753818,2.0836520605100795,1.0757475197148652,2.7399138616404315,1.0881223058073546,5.852086425391455,1.4784876990635134,2.4012540995148997,84.86879072272863
mail,156.82125119294258,0.15889810793410858,145.23344593954846,0.272937086928211,155.1943707233625,1.5623020647330002,141.2918979685146,0.2737095742931962,1.079787442750738,0.3158215669106488,1.0104828574773503,1.5703618532599533,1.109909721984827,0.316489399134951,98.33538889595206
psych-load,2080.665817235907,0.14450196876756313,1992.083119476835,0.46821979686657483,1915.0971134503682,0.18429200046817043,1661.8352495133877,0.22558619660269622,1.044467370308492,0.4900108133046437,1.0864544688740296,0.23418872819643116,1.2520289347846965,0.2678991434763689,82.02596262066032
railsbench,2600.115264082948,1.0637105687030382,2796.1922615766525,1.152911187511295,3056.2363874167204,0.9250265154691382,2050.5672961473465,1.4631957949207235,0.9298771403568848,1.5686568714219324,0.8507572499261721,1.4096645800655971,1.2679980164357958,1.8089837224928886,81.71977416455428
binarytrees,383.6289344026762,1.848521763487866,236.14346608519554,0.19523221075342548,241.29014457849894,0.11332264384668628,292.731094009736,0.1066527347322716,1.624558751349364,1.8588029282858254,1.5899071844514152,1.8519920981733946,1.3105165192663715,1.8515959375398732,84.2657671312857
erubi,405.8939287295708,0.6819498540930147,393.11686853090157,0.6919085839527561,375.78166003983756,0.6018465229863653,409.87398432424436,0.6390814990412984,1.0325019382821647,0.9714901399628264,1.08013235315034,0.9095465027849106,0.990289562775653,0.9346019291197494,5.623639819042095
erubi_rails,39.409300692104416,6.626213830656495,49.37762433414857,7.979289734726308,41.69619156953611,11.325651225342723,32.84177280974426,3.9315858257015623,0.7981206310253719,10.371874199019771,0.9451534830556915,13.121626629640492,1.1999748284115632,7.704808682533322,82.87619944924904
fannkuchredux,5405.903645604849,0.07399722269473381,3982.575365280112,0.20568670599851813,5424.695356438558,0.38944305199726265,5419.732931007941,0.021369339415784616,1.3573889128962229,0.21859233744817058,0.9965358956404059,0.3964107462159378,0.9974483455957819,0.07702102072552036,0.020291508533554842
lee,1030.0724975488804,1.4370685151898177,918.9125047651706,0.7311104049261752,823.4093961202436,1.9526731061960654,731.5451464167347,2.068229587231444,1.1209690718183412,1.6123549055779198,1.250984628548564,2.4244789495912844,1.4080778234868987,2.5184796093773354,99.93135571225405
nbody,102.82656582895406,0.053533462458556655,60.58132239119258,0.5504950887542149,58.00564356992931,0.04436436527897952,73.39147320233805,0.04023577669494509,1.6973311537336657,0.5530919221479487,1.7726993357980834,0.06952717820685964,1.4010696521306278,0.0669682710621021,99.9998413974939
optcarrot,5093.525716538231,0.446297298518453,2188.5864981760583,0.6041977729872878,2153.312622755766,0.615797970445992,3136.581308891376,0.5530240043441699,2.327312957830597,0.7511565932265172,2.3654371700192978,0.760518519873298,1.6239099882727213,0.7106453602506172,96.12952232767728
rubykon,10424.282579123974,0.41489342265657525,6467.400557671984,0.4228527953953961,6809.335384766261,0.40686286169156105,5408.177289490898,0.6261337871802012,1.6118195380303328,0.5924027673275913,1.530881061086375,0.5810971866973148,1.9275038559442768,0.7511192126502351,99.82849824846642
30k_ifelse,2167.365505861548,0.12222658984481113,2162.627887697174,0.22851187473491835,3601.085916104225,4.410375402973857,306.46761624285807,0.13283269549464857,1.0021906765335478,0.25914670779301574,0.6018644254415003,4.412068736366411,7.072086546801848,0.1805100115158872,99.9967180326026
30k_methods,6003.43119009183,0.025963197997966547,5908.955468079792,0.393430389649798,6909.289904511892,0.03120772521179744,739.076800716038,0.015907468814278947,1.0159885655802277,0.39428613867377266,0.8688926464312172,0.04059568650948856,8.12287868361656,0.030448895125420747,99.99846085399636
cfunc_itself,86.71769785707842,0.2011032055310409,59.33064791207801,0.10812127291608441,62.697949526245466,0.12941660988476272,37.36203692420451,0.307171088187618,1.4616003854464095,0.2283258831842209,1.3831026135994806,0.23914672941297974,2.32101097788112,0.3671465329990541,99.99976300645342
fib,207.55101770919282,0.04967193247788234,60.0749862739273,0.24329163426666614,62.2107866947772,0.02110361889545517,52.06261777008573,0.036247780054246635,3.4548658365531826,0.24831053175456036,3.3362545104516,0.05396909862663925,3.9865651517132896,0.06149148262115935,99.9999518610986
getivar,91.01698678713424,0.3102785656335769,92.88440191299252,0.0988782542264147,90.82908179703439,0.2416344093854646,35.46012814176527,0.024761145319429547,0.9798952774911817,0.3256527252311784,1.0020687756210036,0.39326832581672805,2.5667416209907485,0.311265003829791,98.93803893866348
keyword_args,237.45929938261514,0.05471883791638265,195.74167919121427,0.05004164484326163,189.46335650980473,0.13330611606403708,43.73225993402217,0.05929818036132317,1.2131258930840587,0.07415064019641698,1.2533257288214812,0.14409952048149877,5.429842860644851,0.08068720727031868,99.9999126159651
respond_to,229.74822966223078,0.725249351654822,190.03523900642875,1.5409328967017057,209.19803870740787,1.111476306307137,157.63993949679903,0.4219294825811474,1.2089769816558,1.703073930929967,1.0982331912947099,1.3271647228426078,1.4574239903644213,0.8390536993225965,99.99982478791308
setivar,69.01604786296102,0.43191571921925564,68.08509749597779,0.11481047732577854,69.03122388483847,0.43209019191161563,41.99941173268884,0.27423151379653493,1.0136733352998168,0.4469145714926512,0.9997801571372577,0.6109444512023199,1.6432622509625456,0.511619107997176,98.41314472748732
