bench,No JIT (ms),No JIT RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,151.90121090333713,0.3584544327807071,171.75487656342355,3.9231137635327005,103.01897911060797,0.42537994603007034,0.8844069754680002,3.9394556961590323,1.4744973422833667,0.5562712277879237,85.54489869234318
hexapdf,3248.877613246441,0.7657104953067942,,,2372.650252034267,1.8687852654730825,,,1.3693032129201987,2.019571967292148,82.95369620581282
liquid-render,213.3779608420212,1.598632574711461,203.5124818284581,1.308981900987223,143.07456599534862,1.7196793201761371,1.048476039036656,2.0661703042200363,1.4913759084822815,2.347961471824028,85.69810851100235
mail,203.96005229737895,1.9530081647350293,206.60438830964267,3.172425599244765,184.3799520104837,2.5476145308916767,0.9872009687988785,3.725389251375646,1.1061943018934182,3.210074872885694,99.3751246534738
psych-load,2807.1371330569186,0.9479377407350187,2351.5126253167787,0.16051113489069685,2181.003507847587,0.09244931860536537,1.1937580529378453,0.9614311128384139,1.2870851069044162,0.952435213975422,88.44675564716042
railsbench,3114.395458251238,0.5155705445869903,3470.4956280688443,0.6472406145213847,2402.1448814620576,0.7588011831504796,0.8973921283929817,0.827486192955354,1.2965060859924782,0.9173833560711102,86.19258118436227
binarytrees,480.97033666876644,0.04328845311364896,307.1634234717259,0.29806980209904377,368.55428078426763,0.1670765048155089,1.5658450841333305,0.3011967747110445,1.3050189937972836,0.1725933041410916,84.26576408464067
chunky_png,985.3936285422794,0.6573946903336048,798.8592554526083,1.5425213011573025,680.0381354345329,0.49523300356002364,1.2335009224922688,1.676764665480172,1.4490270136286245,0.8230574139717706,99.95455010898267
discourse,587.5548743501757,15.319891054425032,609.8429605251912,13.858690289389319,532.8990019519221,17.61625295357257,0.9634527450217328,20.658227379343703,1.1025632853468634,23.345908207728957,73.56746217079441
erubi,496.77426296662776,0.6336387593679761,460.516478509662,1.0139684119438916,401.0042420568618,0.8284945274732847,1.0787328709155084,1.195671366970626,1.2388254558568632,1.0430250521567395,99.99941994691241
erubi_rails,32.240116624241985,39.905586341302524,34.26971208446564,43.5607805235282,25.360041492045585,56.06876018032231,0.9407758239922983,59.07620012375664,1.271295894147271,68.81977687701149,86.29809723755098
fannkuchredux,8788.26710668703,0.7681029350075931,5641.481404875715,0.19653002577500914,9035.927543789148,0.8708349240168106,1.5577942167976782,0.792846876640379,0.97259158665207,1.161178532205381,0.009370034320129454
lee,1194.4776413623583,0.5048648654787662,968.1732799349861,0.3405710539758493,882.3476607318629,1.4916688674901568,1.233743655311959,0.608996859762933,1.353749428396058,1.5747903170372428,99.97077989938603
nbody,123.63152108053221,0.12419469095899312,72.65542022013751,0.03611249355905679,87.56281014695003,0.49446399090011034,1.701614562353958,0.1293384453805315,1.411918151930606,0.5098224784758555,99.99983340896156
optcarrot,6210.353607311845,0.42337837282795726,2591.7607616633177,0.6097785922358574,3430.3958977262178,0.5947734502586182,2.39619092131259,0.7423470738997984,1.8103897603854637,0.7300717113482686,96.12826885989196
rubykon,13788.372295349836,1.409787131870997,11282.015038157502,1.2035691864588383,7886.585338041186,3.1283054304948705,1.2221551069304064,1.8536662439021327,1.7483323522591203,3.431296347395944,99.73162684340612
30k_ifelse,2277.5640143081546,0.015815540049161667,3614.83017188896,3.900682521796719,357.1858490551157,0.1895568037528839,0.630061138700188,3.9007145841701183,6.3764116644965805,0.19021543879521444,99.99633131569891
30k_methods,6201.356400058351,0.01428140304464138,10216.544037346135,16.63707899939402,874.3462981656194,0.06483805722051833,0.6069915988605893,16.637085129028776,7.0925632247415145,0.06639225961702691,99.9983146950422
cfunc_itself,103.97154774925185,0.18194510282887125,69.53356145428998,0.470914868651862,45.12319051279318,0.9740114807881027,1.4952714282814457,0.5048413948566509,2.304171016448276,0.9908594174505488,99.9997607609502
fib,240.87282632826827,0.08677992344533562,86.11346075776964,0.032875896251950726,62.48793586273678,0.6122622861307144,2.7971564980511525,0.09279859733609845,3.8547092811223287,0.6183816476345227,99.99995116528339
getivar,121.37220175560404,0.3027692363690255,26.290756578628834,70.79647824185885,42.61000112738494,0.7149577522171292,4.616535145826301,70.79712565253257,2.848443993060577,0.7764237231994221,99.21293370771981
keyword_args,284.6263885242486,0.07454376370398887,223.41131778694395,1.6093105431991077,53.7986525218924,0.6778036050221276,1.274001654632745,1.6110360632707648,5.29058582663246,0.6818903868571169,99.99991144690446
respond_to,280.6655733953588,0.1767868766630056,234.12574421112927,1.0701110274165901,191.25979730429557,0.26877945169438516,1.1987813400915919,1.0846156972674013,1.4674572354001718,0.3217079318471882,99.99981669407042
setivar,86.42904060244841,0.26966840114167534,10.594501301786957,103.75027974436863,50.52609261954037,0.7154712521514999,8.157914954229188,103.75063020570681,1.7105823174029293,0.7646045770393626,99.5635735291376
str_concat,131.92732508924573,0.7955157233539716,100.8849370791906,1.1849270637790947,107.73797796079607,1.4552896605676744,1.3077009205614918,1.4271991495861884,1.2245201514479112,1.6585274378974169,99.68406523665698
