bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,153.455638488339,1.4197058772192175,156.37076771975953,0.7149588003348486,110.06483916994617,2.1389408098962677,0.9813575818937917,1.5895693957757977,1.394229434628029,2.567222734016371,80.27715159281291
jekyll,8450.97921914421,2.103875231190254,8374.782766215503,1.7843323267655393,7575.987303489819,2.8496399160821744,1.0090983199273047,2.7586469220899525,1.1154954305759373,3.5421375805782396,76.54502364694821
liquid-render,186.0224706244332,1.6497006126912512,167.2525789776663,3.1302982907832915,148.4317843541503,2.3880766768257984,1.112224826436149,3.5384006981678437,1.2532522696122383,2.9024855427569727,67.40973570724645
mail,155.05466420798243,1.216304568489377,150.20466457704097,1.3055779751200602,140.1889035548789,1.683668199755569,1.0322892744016872,1.7843572098788756,1.1060409224706158,2.077049688908835,97.799788230013
psych-load,2169.9637905694544,0.45666079302268375,1875.737412692979,1.0696196201335815,1701.7410403583199,1.4045804093662888,1.1568590442806477,1.163024166412209,1.2751433614791032,1.4769513215606256,82.01598334509612
railsbench,3194.360418478027,0.9649607559598588,3125.803373241797,1.1614395676310343,2625.460116006434,1.3642350845484654,1.021932616050999,1.5099970628453507,1.2166859435430855,1.6710136523845582,77.53755148027838
binarytrees,381.18674210814197,0.3258522924688577,253.2761537038006,0.17241574336015875,295.9754722000196,0.32491002745733133,1.5050242059263472,0.36865553714225713,1.2878997684326245,0.4601589317285212,84.26572602524246
fannkuchredux,5538.024861225858,0.12559311273069526,3955.7779382914305,0.05645701481955373,5394.608434056863,0.1539351957994256,1.3999837573334128,0.13769903589974927,1.0265851412427986,0.1986697623474509,0.016825737413877464
lee,1119.146824767813,1.2444038383412026,871.4742132892402,1.0581408697707029,804.7916092599431,1.6140304575116617,1.284199586977763,1.6334635022422193,1.390604489275105,2.038046915714558,99.92335756313541
nbody,110.96280354636106,0.06455718040398388,57.81688192420361,1.1274448932600636,72.13208325200283,0.04622297955215601,1.9192111344197071,1.129291643854637,1.5383280025158577,0.07939895075120044,99.9997299397616
optcarrot,5327.066704723984,0.36265742542764207,2723.5320928972214,0.16649334619543638,3131.882308423519,0.27229607067900147,1.9559404930885875,0.3990494236872912,1.7009153538101642,0.45350364753222167,96.40019454369612
30k_ifelse,2380.8699554763734,0.8366558937957962,2350.6467127706856,0.9905251324713041,327.95332373101627,0.1674906757738352,1.01285741602151,1.2965851775647206,7.25978297274138,0.853256239997352,99.9861305621456
30k_methods,5884.716651961207,0.020645936367634378,6225.943413004279,1.2117767496779002,710.419858144106,0.024310977324779427,0.9451927622197235,1.2119526169567985,8.283434907540991,0.03189480062615767,99.99648257534763
cfunc_itself,90.39625516688486,0.22085310797320942,57.89566363638907,0.11423735528555704,40.618476542734825,0.27655547814771764,1.5613648672310623,0.24864888627151477,2.225495953098553,0.3539195216358358,99.99972515245629
fib,205.4519477109848,0.05099696023996485,62.41848381907474,0.02287317686400785,57.33105761292981,0.06427367168316929,3.2915241630428684,0.05589161094089828,3.583606447627253,0.08204751565618787,99.99993416418417
getivar,94.82463145054024,0.15624643890973797,90.25519323438617,0.1952428227171171,36.30039741972592,0.07035772175777169,1.0506279810878867,0.25006541043199493,2.6122202011764144,0.17135681685570173,86.63359264804205
respond_to,228.34255302754732,0.1390017663994994,204.1560806048272,0.5613878150923522,162.0636409099557,0.21142646816137464,1.1184704974305244,0.5783405311720303,1.408968425893979,0.2530269600287166,99.99978115010548
setivar,66.88105152309711,0.13895625192821315,72.97855854069569,0.08173596496279996,43.94269666514125,0.13246981809464176,0.9164479658200104,0.1612129272680609,1.522006080617996,0.19198201128221495,88.70952169444
