bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,141.01990297132608,0.7110450095502834,151.35172962648224,0.5219887075962163,170.45247241170432,5.699410774315634,103.25061095574377,0.4653703286072972,0.9317363159267894,0.8820755163047724,0.8273268259243084,5.743593664248151,1.3658021164811445,0.8497967688538397,81.84044972855011
hexapdf,2810.841776803136,1.2514844235811342,2704.0428721656403,1.1770587984794203,,,2106.017587085565,2.3150370960953857,1.0394960101176063,1.7180455982144422,,,1.3346715592688612,2.631655376139505,81.00985210374768
liquid-render,170.4570462895652,1.6573897637693051,175.86076029150163,1.4181664367062972,163.27146771179756,1.4160153674341516,114.04115881370959,2.750276306436775,0.9692727701564613,2.1813153993055447,1.0440100078628032,2.1799175098743873,1.4946975992063798,3.211068450032603,84.98718575526652
mail,159.43356183325423,1.036983077223474,152.61590131397904,1.029056521861149,155.93487362152544,1.5086455108924395,138.7236154028054,0.26277142166638345,1.0446720194984735,1.4609213625766553,1.0224368554029843,1.8306679600582336,1.1492892639102168,1.0697582542296356,99.02759684945978
psych-load,2123.722585787376,0.17503387197447542,2028.648169959585,0.6342648690924922,1979.9998025099437,0.48862885509400533,1647.4425363043945,0.4056592152509667,1.0468658968251183,0.6579732369202362,1.0725872715215639,0.5190327681070391,1.2891026782344657,0.44181020275272864,82.0261286262537
railsbench,2712.552105387052,0.9141559976120088,2955.093451216817,1.155602602302886,3021.385495364666,1.5625408594087007,2108.027121424675,1.5516608549840847,0.9179243060046396,1.473464815467003,0.8977841819749852,1.810308019451852,1.2867728682512485,1.8009254834278816,81.80477612530622
binarytrees,384.38545777622994,0.7972808300757176,232.6787460980744,0.608236649036691,247.5581348327727,0.7739518646479803,289.49067120750743,0.07981683025591617,1.6520007272783348,1.0028003506369592,1.5527078439005249,1.1111517496716237,1.3277991175774426,0.8012661532838679,84.26576702762077
erubi,399.054654774123,1.1993558232000707,407.82001095690896,1.526966159223622,384.18395817279816,0.9079187572674722,356.0681902870004,0.8447767533076521,0.9785068021497548,1.941669395663963,1.0387072294013804,1.504250930012021,1.120725371318551,1.4670044831468432,99.99953635019334
erubi_rails,25.642899717997082,3.0745625995679746,28.43047961694737,2.770822385546991,27.32219350744775,4.090519618595984,19.60638388736199,3.7227081305029115,0.9019510069295976,4.138887757708646,0.9385373729604503,5.117156039127673,1.3078852207176332,4.828197490117265,83.82463002409973
fannkuchredux,5632.204632336895,1.064257938928742,1979.1308779269457,0.24829659901600065,3163.1695392231145,0.04968456467971558,5631.954906880856,0.35768602465831434,2.8457969582266265,1.092838579871596,1.780557305733345,1.065417062253213,1.000044340812412,1.1227574327559458,0.013336847116873104
