bench,No JIT (ms),No JIT RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,151.31011241894277,0.3744826466259077,171.71962313924004,3.259650936869018,110.33048917910929,0.5488029033455329,0.8811463107873927,3.2810915078453706,1.3714260993922325,0.6643958754721697,81.84061486595564
hexapdf,3216.555839714905,0.5942499519236416,,,2379.2438885197043,1.5477117116033388,,,1.35192354816393,1.6578735016868407,81.52135307733927
liquid-render,194.81607623852025,1.114027379101127,184.35552971174891,1.4613635034840553,129.85411543064774,1.9084001722498365,1.0567411595579859,1.837563683441235,1.5002687869570626,2.2097620276468986,84.9875529601374
mail,181.91666871339817,0.10565560096883769,178.73791768597286,1.4669959847628378,161.4928932814691,0.35967934923286143,1.01778442464016,1.470795813607849,1.1264685709502529,0.3748764333492584,99.02119183936072
psych-load,2607.9538860047855,0.2390412912059576,2247.004454396665,0.04690201527164138,1956.5123074377577,0.04755177138751735,1.1606358326979986,0.24359913369704891,1.3329606341296947,0.2437250702400189,82.02557121656817
railsbench,2827.6921475306153,0.9883043992095342,3183.910259542366,1.4468996704354158,2180.961141859492,1.2877883949705702,0.8881192989205194,1.752216950552366,1.2965348594517916,1.623312827435857,81.80505062704434
binarytrees,451.1001950458569,0.23642147062077043,292.72077703738915,0.3093798938160223,343.5043567134177,0.16636023276493722,1.541059707518602,0.3893726113481803,1.3132299088194836,0.2890862134659692,84.26576395433902
chunky_png,972.1127022989094,0.0317418816786744,792.0478922935823,0.3544585638123018,660.3028419117132,0.10730852332899504,1.2273408107733261,0.3558769738440274,1.4722225024572697,0.11190471943377739,99.9388806353314
discourse,540.0499756506179,1.3785833113103843,608.4964898182079,13.095698104780698,593.6504131241236,11.607052887083274,0.8875153508477281,13.168059872197585,0.9097104351508323,11.688634166136422,70.12481262453707
erubi,457.18885156869266,0.6178833600197323,427.6382463867776,0.6239311654161158,411.668363531741,0.7128947432164316,1.0691018762507691,0.878105885281944,1.1105756285142419,0.9433974567990399,99.99953878534586
erubi_rails,27.750937018897364,2.5965402270251854,29.50923836126969,4.122418464320364,20.570329688223072,3.282426978763256,0.9404152245189742,4.871997038743914,1.3490759477124634,4.185253638845904,83.82271916009995
fannkuchredux,7324.7620755806565,0.5640167700784079,3813.30660674721,0.1855050156474767,7484.50905115654,0.1049594276764415,1.9208426782730577,0.5937398653956548,0.9786563187399447,0.5736997458495565,0.013499050141097734
lee,1221.7773523351009,0.9608594675938378,1018.720002760264,2.9685315094715667,928.6090039055456,0.08073602696974251,1.1993259669238305,3.1201650980661664,1.3157069845290614,0.9642454161237025,99.94284692344424
nbody,126.84797646451584,0.06206687539664692,70.38339387795979,0.042677915872274284,86.70687392144136,0.48004806372040404,1.8022429649309317,0.07532397709032507,1.4629517906439962,0.48404384150943597,99.99983459263396
optcarrot,6136.359242287775,0.43976047563912996,2589.4433934862413,0.5992681618801201,3571.619075102111,0.564051721214844,2.3697599483054232,0.7433112442157267,1.7180889432091353,0.7152227765806832,96.12826837230394
rubykon,12022.024183596173,0.38822931156906415,7720.94599592189,0.3641829186564883,6408.13077185303,0.417575378340074,1.557066218303568,0.5323074267775604,1.8760578726641346,0.5701676902081048,99.70075841414685
30k_ifelse,2342.9348432374272,0.01745680847179151,3568.539417450401,3.7778859747038047,359.5808534967628,0.16457377174240767,0.6565528831712819,3.777926306590129,6.515738589675826,0.16549702869702196,99.99628272600351
30k_methods,6465.389630968936,0.017189011471663622,10208.146284884688,15.974437425510105,879.1728753342547,0.05820771210177109,0.6333558954324849,15.974446673473647,7.353945751011534,0.060692667295939896,99.99831469503668
cfunc_itself,106.65666413303741,0.21003404293556985,69.86097941882218,0.5133246137749792,44.7732228333027,0.9023344573270118,1.5266986666995053,0.5546318222921331,2.382152933911769,0.9264565678279223,99.99976042113428
fib,239.18024249724112,0.047170365835462066,86.09891271044035,0.0536174053148308,62.475791966426186,0.5754258545255613,2.7779705337468004,0.07141337105714989,3.828366715635618,0.5773560058313447,99.99995116528333
getivar,125.49123859516068,0.04219346912706358,24.78830184801447,63.257054109963086,42.56106993099883,0.6756588491912332,5.062518576891239,63.257068181821666,2.9484982120658736,0.6769750138132117,99.24655917125952
keyword_args,286.68892072010425,0.08105862447528751,227.88464003774365,0.22208873010864005,52.76533825099883,0.743639040166066,1.2580440729687665,0.236418917692925,5.433281207378166,0.7480437972879218,99.99991118744121
respond_to,274.84481748525457,0.2155959025769089,234.55052599679715,0.4089994826687257,197.62067875760323,0.24210046031923738,1.171793652208683,0.4623442116337538,1.3907695247943794,0.3241823963369057,99.99981595093728
setivar,76.94431297010765,0.4394391217166314,10.500428799565173,94.90815894927496,52.560764136092395,0.6252270214552152,7.327730556422034,94.90917627860088,1.4639116122984897,0.7642091140864813,99.56425223628088
