bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,199.11245069999,0.18761231633551062,144.6189306221695,0.2136058353082026,1.3768076547335972,0.28429884649518133,94.7466713834213
erubi_rails,60.931340359592966,1.8279471605782325,43.63875434164943,2.036705748983866,1.396266719314654,2.736706255667559,92.15232867232218
hexapdf,8105.525107433398,0.4954582701415274,5829.999728997548,2.2434838559989756,1.390313119075757,2.2975418841839788,89.34635198742741
liquid-c,230.79552799130656,1.308158304768226,188.6375357917998,1.8256768526493972,1.2234867627089698,2.2459684148789556,93.41417684104601
liquid-compile,191.61314739140585,0.4991323390396655,164.89431870865423,0.6681452075775957,1.162036077967975,0.8339970685105049,93.96091967254249
liquid-render,552.3380258869704,1.2477023839320225,351.65567187916326,2.2988763825445986,1.5706785644474577,2.6156440623852077,87.95309717574762
mail,456.6676611501363,0.11301576254882595,359.658951396423,0.32008963391357337,1.2697241633415888,0.33945535247425107,99.11870327602256
psych-load,7366.889952247341,0.16005539459799606,5094.697060063481,0.05642202358100851,1.4459917568004619,0.169709086630316,99.99215288645814
railsbench,7301.491993417342,0.46454216558918804,5310.14875844121,0.7325918806814552,1.375007052638708,0.8674619802911734,93.74652560805752
ruby-lsp,211.45005187680644,7.0735847070739535,172.69614625645698,11.858228103158906,1.224405155878807,13.807721548275016,79.09345876113407
sequel,227.385363427504,0.2097243364921086,200.73414213169798,0.11835438529235211,1.1327687508103161,0.24081540198871357,95.28237022874279
binarytrees,1035.9762161970139,0.5402636172081913,492.5743000031534,0.14186214943623948,2.10318771440244,0.5585782358108388,99.99991757255013
chunky_png,2366.138756213089,0.16362736577056786,1457.5567786271374,0.12615192195268213,1.6233595774167635,0.2066112829478845,99.99570892823019
erubi,650.5511741464337,0.816336349080628,556.4916644914028,0.81047465307664,1.1690223154393429,1.1503365586253396,99.99936995953239
etanni,922.4284872567902,0.40591629866175705,914.5858625027662,0.4993827367814311,1.0085750557444246,0.6435457709553942,7.029062961192829
fannkuchredux,5373.572334349155,1.0680213799287548,1490.9590104967356,0.2451153528019116,3.60410467123363,1.095787937588349,90.92051328074218
lee,3152.994119074373,0.33820316536050105,2284.5004045714936,0.2562303246899432,1.3801678970005626,0.4243057392383187,99.96844735611003
nbody,290.7310380121796,1.1091746641591222,158.83217219056354,0.0705007156391749,1.830429150483232,1.1114129684856737,99.99980481199553
optcarrot,16261.048285042247,0.6249804183808956,8121.585744743546,0.5126651719696258,2.002201145948219,0.8083477605029936,96.7814586031288
ruby-json,10533.520033583045,0.29693410566983325,8716.764760017395,0.10095041814105614,1.2084208216675592,0.31362533385043656,99.3588568001119
rubykon,33082.56034602722,0.4138593825505552,18886.79066908856,1.1199721132391287,1.751624239695336,1.1939920950150578,99.77679813369892
30k_ifelse,6474.824040654031,0.04122724008117043,1596.9299014996398,0.03141957849323936,4.054544933108006,0.05183507728752119,99.98845071037849
30k_methods,19664.197781649622,0.1435218979216622,3466.9246153663034,0.07894235851016948,5.671942705212807,0.1637999729859079,99.99576257895527
cfunc_itself,278.47653842261224,0.05759037657149776,86.82822878338439,0.025904357089472224,3.207212013011856,0.06314813686773195,99.99979763234772
fib,562.5543594527031,3.2773618823101462,123.65555608232549,0.06971607418569739,4.54936581319625,3.278103298954956,99.99995757061416
getivar,232.27456121077373,1.7734815659745182,40.46695806621623,0.018047163486090884,5.739857214636742,1.7735733886595513,97.88405887842565
keyword_args,719.9905366105581,0.17932362691376508,121.69417430399994,0.03412642149411382,5.916392799641954,0.1825419837010136,99.99992174540348
respond_to,706.3697928936235,0.4214933948010845,73.07451714756827,1.4100354245819342,9.666431205657712,1.4716849460522785,99.9998667648431
setivar,185.03737169858147,2.11824898764001,30.919144888775538,0.03099332009864684,5.984556570507062,2.1184757160582857,98.73502827233146
setivar_object,291.35815884571434,0.7432800450822774,116.03460003037092,1.4892427849162482,2.510959306702089,1.6644246146469401,95.27622731555707
setivar_young,290.3342741083796,0.2759558824019506,113.4330368742852,2.8269586682706938,2.559521300925314,2.8403955642028196,95.67753618376904
str_concat,167.25060073776712,4.645244929957863,83.32991542271044,0.9600188995088332,2.007089529484692,4.743409822766042,99.96812402319965
throw,65.04419400726749,0.13464287226827423,53.15299523838163,0.15011879300783554,1.223716438096404,0.20165404798014888,64.81395796932898
