bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,155.3844932495027,0.36132230703777846,169.2230679472319,1.9422549667531328,178.09423624332678,3.437198836571901,112.69644416485897,0.48951078730458725,0.9182228825797886,1.9755779320088378,0.8724846829810023,3.45613796768797,1.3787878970005223,0.6084197732245883,81.84041261495645
hexapdf,3228.832195722498,1.0640970674324173,3129.287604409425,1.8276690885987383,,,2396.4747598705194,1.6795577503365395,1.031810623981256,2.114870413604014,,,1.3473257677443473,1.9882698020223033,82.13833731485578
liquid-render,193.55416273164954,1.07536780290232,196.47618136631564,1.7251396723208638,184.6523511820593,1.4119724548013242,129.89398767803647,1.9285721530977957,0.9851278734432536,2.0328607430255277,1.0482084928385962,1.7748470707744484,1.4900933152610978,2.2081228365340615,84.98744824636735
mail,183.7141666557548,0.12573503959376872,173.87627642439512,0.4006753658253714,181.51275991828592,1.804415511039139,163.76799999900376,0.33362434841800365,1.0565798304039333,0.419940530267015,1.0121281101034436,1.8087909322694768,1.1217952631580796,0.3565312132744959,99.02618206379766
psych-load,2462.0236759306863,0.03947838251241793,2487.2931448665136,0.09484059272830626,2214.1081927421815,0.043953453746100504,1937.341092468705,0.04943953607524418,0.9898405746873944,0.10272916194953234,1.1119708079312334,0.05908002015916534,1.2708261263345173,0.06326776756874038,82.02557108232908
railsbench,2920.6636866748645,0.8282507256009607,3249.9325364634083,1.1409241249679674,3167.8603698615916,1.0623384928491633,2190.1072118702964,1.2550375023573788,0.8986844046471021,1.4098606751705787,0.9219673046392738,1.3470569170779494,1.3335711013803253,1.503701565066009,81.80512453921753
binarytrees,457.8751065310401,0.05884604031340815,264.9666806667422,0.4834789196845054,296.6863527071352,0.3057907322303399,347.81362457666546,0.15691446604418924,1.7280478639007655,0.48704694048917263,1.5432968262716735,0.311401394310518,1.3164380983877035,0.16758581716392432,84.26576490935678
discourse,56.2460320592932,20.74781703860149,58.8780889421204,4.376536216040968,60.50855002054463,34.79077174460282,56.989204213095945,16.153430493393085,0.9552964960290301,21.20438589343253,0.9295551131236136,40.50765002382064,0.9869594221561008,26.294585537181675,70.1605102299317
erubi,462.6940870620409,0.611050464928931,463.93693357265175,0.792085792294251,418.5780606348999,0.7196550685578265,417.79235687027585,0.6796729441912535,0.9973210873705614,1.0003912099995051,1.1053949802343337,0.9440794926227519,1.1074737951841158,0.9139682608031142,99.99943350940748
erubi_rails,28.477492669620627,2.2945976043497467,30.06325648456967,2.778125967254311,29.521176911129643,4.333745895429201,20.563346821640337,3.2246652338650748,0.9472524270362076,3.6032155161494708,0.9646462522598297,4.903726302725006,1.3848666229590432,3.957732183509351,83.82241211544445
fannkuchredux,6691.128691864044,0.08006135708778392,2318.017846396348,0.15615018497670957,3707.085956000568,0.025235132053727016,6805.671201258277,0.11373971503032423,2.886573415414489,0.17547849203534394,1.8049564459203544,0.08394422427127841,0.9831695499228563,0.13909185337005547,0.014050148140959394
lee,1225.3212278564683,1.1798769406009995,1087.460970428462,1.162412872929754,1017.0240447180169,1.7613910836209699,910.5933245238183,1.5729758617440086,1.1267726025824074,1.6562950468182833,1.2048104803620494,2.1200490900970737,1.345629486683567,1.9663068571795401,99.94288921254214
nbody,122.08264618819962,0.06483800057368148,69.54658406264171,0.051269087101233374,70.44473366539289,0.04373552083347858,89.6616920277976,0.4258475180526278,1.7554082322467173,0.08265885076981518,1.7330272943905627,0.07820973149786642,1.361592040337033,0.4307552378671395,99.99983493269896
optcarrot,6190.591990800264,0.4110250928689993,2641.3156766599664,0.5786324247444431,2581.340818394286,0.5922231137990754,3617.1729641384445,0.5576133442449019,2.343753170249032,0.7097584870458423,2.3982079184147023,0.7208812963906347,1.7114448361124388,0.6927295782972986,96.12826837230394
rubykon,11957.44661380304,0.5618501506253464,7994.307051800813,0.34504764829214024,7716.872859136977,0.375867217972132,6479.002495137199,0.29401866542426525,1.4957452267372546,0.6593432121055476,1.5495197124629458,0.6759820687738948,1.8455690706675412,0.6341313486775358,99.75182147664081
30k_ifelse,2377.4888453190215,0.008016959501638419,2750.5028212118696,5.8035977159978245,3555.1002664828306,4.035383634218906,353.0451533182973,0.16436408855161733,0.864383350921815,5.803603253219056,0.6687543717778581,4.035391597721519,6.734234482396457,0.16455948846862284,99.99633131568966
30k_methods,6218.168859952129,0.006716503698274336,9927.748640552058,1.3286873038548874,9628.09180590557,18.43602413237157,874.3114084090022,0.06051116233825363,0.626342294218919,1.3287042796826911,0.6458360582039838,18.43602535583006,7.1120756290569584,0.06088277416031087,99.99831469503668
cfunc_itself,103.0253926867642,0.19218643398678,69.74045203488848,1.1704444577861726,67.06927845568445,0.14303941847769888,45.13415628402332,0.9773444202270886,1.4772687827607505,1.186117976497668,1.5361040860882005,0.23957441567703597,2.282648024667592,0.9960611131640361,99.9997607486412
fib,253.9812407252338,0.11204264027376143,76.73769835660053,0.30782436047294137,75.5830842298733,0.06255563926408893,62.63363731606808,0.5670767823884191,3.3097323240655654,0.3275811199383915,3.3602920985969873,0.12832287887689525,4.055029399674945,0.5780394712850654,99.999951158725
getivar,102.71351066638728,0.2865621408523377,32.286627264768974,87.44916805862535,26.012279331161,63.680134211990094,42.53892797799841,0.6099425117670653,3.181301962080995,87.44963757504242,3.9486547625737374,63.680778977000905,2.414576848751614,0.6739048361828186,99.21593305598155
keyword_args,282.7250447606798,0.08853730930129887,227.29232466360676,0.4257548405276838,219.9409191206707,0.32210227276905373,52.69757508515874,0.6515604516270053,1.2438829387622903,0.4348632421475369,1.285459049143841,0.3340489923069725,5.365048473365217,0.6575483839708687,99.99991144690432
respond_to,267.7768153243787,0.11831775799998934,219.95783254138328,0.5826494570066368,221.2770003343134,0.5061080137758642,190.65496947594164,0.28767736203755234,1.2174006818966023,0.594541404452434,1.2101430104340336,0.5197541856169072,1.4045100217446411,0.31105844545202277,99.99981693385236
setivar,78.38461456767307,0.06225417138182429,13.950400502195272,121.88822191452664,12.035051341440475,103.97499361649062,52.45588912280115,0.5481626666462487,5.618807471178928,121.88823781262386,6.513027019483509,103.97501225357524,1.494295795543029,0.551686406357057,99.50055975726802
