bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,145.59717059660798,2.4665392527527477,164.60944909009743,0.4931990617903037,170.81268873880617,2.7146663296813744,109.57699566331159,0.7743903039680056,0.8845006857225841,2.515365023196617,0.8523791275204627,3.667864387743341,1.3287202274095256,2.5852458738483164,80.68578777835933
hexapdf,2836.4664539694786,1.1983938361711302,2525.876326300204,1.371587284884734,,,2177.305955377718,1.5818714792766984,1.1229633155175947,1.8213729619796255,,,1.3027413290096888,1.9845566667449959,74.76394999453322
jekyll,8721.056688328585,5.29354675504141,8434.303628032407,7.263924906817748,8483.145235913495,4.793986089306141,7830.014355418582,6.558321722784618,1.0339984274864282,8.988116727084526,1.0280451938283326,7.141704269449291,1.1137983013138892,8.428120850305723,82.12873877174384
liquid-render,177.28989951754525,1.9146929336589018,162.6423920688191,2.1412890621047267,168.08946436503902,3.2723632925749535,116.85221482086297,2.117230452090467,1.0900595918592264,2.8724846174858225,1.0547353469609833,3.791359986706001,1.5172147125267124,2.8545952107895323,84.86878691289363
mail,159.1769534473618,0.5121428136196802,149.94410927717885,0.5064222155438555,160.27805131777902,1.9478477979070636,149.4920968450606,0.205564133487453,1.0615752376981717,0.7202455983472789,0.9931300770045295,2.0140509689066164,1.0647850743062288,0.551857657841884,88.56238441423137
psych-load,2153.3817353347936,1.307622715534165,2151.5146769583225,3.6495442026728213,1914.3602889031172,0.5890736318928361,1720.171727736791,1.1789290849808223,1.0008677878875132,3.8767318779409727,1.1248570855847777,1.4341844058461801,1.2518411392378666,1.7606109603187932,82.02592569421724
railsbench,2936.6996559003987,1.0143984389614566,2995.0142074997225,0.976437666344238,3302.029475631813,1.2460394034197173,2521.6281570494175,1.7141380688260055,0.9805294574385324,1.4079895984073254,0.8893620355519353,1.6067415435725825,1.1646045622113692,1.9918015744461064,79.8993138355563
binarytrees,369.8174244200345,1.9563709633245923,226.98339358789892,4.789161943254398,235.14838886822199,1.3380599549952084,280.16265918468605,2.686918403746772,1.629270840365788,5.173341228341297,1.572698100122989,2.370188133735669,1.3200096882870003,3.3236903969131504,84.2657603593426
erubi,419.21764341267675,1.302902310599428,409.2869140052547,0.9735469614524784,394.8022374510765,1.6997364115481377,418.76108593053436,0.9227689480095845,1.0242634911295858,1.6264526175449077,1.0618421164966823,2.141648500503261,1.0010902576611862,1.5965766384286237,5.623652090394187
erubi_rails,41.33571608148878,2.9168165075667205,51.23515778907155,5.1808614104243755,42.64093212361821,12.224746066266649,33.559078699633936,5.63042407599575,0.8067842057140241,5.945514569222597,0.9693905368122456,12.567904953631517,1.2317297638430007,6.341095632015521,80.95697244502878
fannkuchredux,5418.661365223427,0.042734146532338424,4081.1949537446103,0.10147947917907194,5475.564052971701,0.15874939230546306,5423.677566709618,0.06344675617402327,1.3277144137041663,0.11011036270171426,0.9896078856538275,0.1644006594792162,0.9990751291122134,0.07649639304472684,0.0225585597629731
lee,1028.8296745469172,1.0086160484507156,918.8460959742466,0.7986418695982245,848.8357084492842,1.6372107695962823,906.2851026654243,1.1772287700158504,1.1196974978231318,1.2865205669042696,1.2120480610157875,1.922957471519947,1.1352163590917295,1.5502173751269104,63.67724274738404
nbody,105.94020880615481,0.36476162457648714,60.59617367984892,0.027905942595751004,58.44484888399467,0.07388268805891636,75.48454953571674,0.04142329337528559,1.7482986527478537,0.3658275336765065,1.8126526260069928,0.3721689056846223,1.4034687821251088,0.3671061590299639,99.99977655268813
optcarrot,5190.340508706868,0.8518760832771907,2194.9451222394905,0.677939339186328,2177.176951741179,2.212236629288102,3267.7398839965463,0.688237037592709,2.364678941681782,1.0887123627827886,2.383977335675879,2.3705872194930246,1.5883579149387257,1.0951543640848422,96.12893501070852
rubykon,10523.057787554959,0.34198665005969286,6601.3159692287445,0.4923324148467272,6907.3823461309075,0.485111794543103,5694.040561219056,0.34476746842178424,1.5940848516579045,0.5994548152512087,1.5234508906907884,0.5935388125673674,1.8480826882803312,0.485612475232069,99.7607705599477
30k_ifelse,2329.8857430617013,0.07897489241599973,2341.9190481305122,0.2343531959867458,3547.620677513381,1.5692103324606872,306.52649557062733,0.08436221186969685,0.9948617758250795,0.2473023536105567,0.6567460151051939,1.5711963916498466,7.600927739458229,0.11555957954088596,99.99571572163221
30k_methods,5903.16050760448,0.02819070842342835,5920.8085640023155,0.06646397348524803,7166.886195292075,0.09877555158610984,734.6229240298271,0.031454899006272616,0.9970193164992475,0.07219540021956045,0.8236715843879681,0.10271964579648335,8.035633403899604,0.04223892414479284,99.99890562764601
cfunc_itself,91.15067907675568,0.19459843769648624,60.10722053467497,0.1056621908593056,64.48057388146239,0.2151055625002629,39.6566808611007,0.2925387164556384,1.5164680427066528,0.22143407716767888,1.4136145755204066,0.2900671559699025,2.298494909244044,0.3513508966537948,99.999738579266
fib,203.86005231008238,0.46304788643944866,60.136949887808264,0.05071419079216235,62.378218236850415,0.06614543020485751,52.07168654427357,0.020875210663253544,3.389930029547633,0.46581678188290343,3.268128812785654,0.4677483971891579,3.9149884676147733,0.4635181976538524,99.99994389480432
getivar,96.57547389553196,0.05834788239947874,93.13794235347501,0.11663633239160348,96.5597653347585,0.3793840764120805,35.471092015218645,0.09650596440139145,1.0369079609791132,0.13041667613563845,1.0001626822592102,0.3838446988243432,2.722652966367567,0.11277356314999555,91.5657254209392
keyword_args,244.32266563534327,0.08315520383383693,189.86154204510427,0.07092197773904806,191.52975542836379,0.04727552848685915,46.06897048837818,0.06072244011154632,1.2868465251235608,0.1092918791633898,1.275638164362013,0.09565439623121773,5.3034105829861895,0.10296602671632667,99.99989515846076
respond_to,242.46044274469887,0.43018870489267685,183.86282265779718,0.35908452762306065,209.35034616156778,0.3039755070902739,170.70830489198366,0.12586515922986338,1.3187029288458316,0.5603606158497537,1.1581563975899907,0.5267479764821388,1.4203201355558925,0.4482235604307269,99.99980550441708
setivar,64.66815310894795,0.5051331082839442,68.69268391849305,0.19818416348546175,64.53406969646373,0.4571057285354805,41.59371949162619,0.08772661762751105,0.9414125263423921,0.542619958848761,1.002077715121871,0.6812525993671886,1.5547576388778406,0.5126942719837646,92.32159948945657
