bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT3.1 (ms),MJIT3.1 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT3.1 spd,MJIT3.1 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,145.82936663521073,0.39945350867349483,164.36722303830808,1.375405504147678,178.58402366419472,4.572550937424078,107.94717002840292,0.48786215376074504,0.8872168303361988,1.4322372032702173,0.816586857228757,4.589965705855478,1.3509327442010781,0.6305335729869098,81.84071219207675
hexapdf,2798.644545984765,1.0598493613462927,2526.4692602679133,0.7814616944692935,,,2195.1482139527798,1.303110064782426,1.1077295061519923,1.3168003070583496,,,1.2749228176011296,1.6796953621664268,74.80633947292479
jekyll,8525.244469754398,1.8837977037263276,8147.846029512584,3.0875744254706454,8345.628887973726,3.9045082726041946,7508.914453784625,3.1143868368949654,1.0463187987199103,3.616878436080617,1.0215221146532771,4.335190726992201,1.135349792866201,3.639793834599594,82.1298922981811
liquid-render,171.61121669170612,1.1632335267928609,161.78847065962412,2.6265912285691324,158.98072830784847,5.262508286834822,114.75170917042038,2.238897112151538,1.0607135106230616,2.8726457699917094,1.0794466632421014,5.389536687588288,1.4955003104733053,2.523048258883578,84.86887506775999
mail,157.11755018091674,0.3401285063035207,152.44995558755002,1.8016646908367013,156.90159457970222,1.7961446448231069,142.5841728412955,0.4660643400099266,1.0306172250124808,1.8334893124880687,1.001376376076948,1.828065366973235,1.1019284051659628,0.5769777897191127,98.33679368329591
psych-load,2141.4614929507175,1.7545677955553844,1987.9004154354334,0.7370331665180196,1982.533920618395,2.3489680413616565,1653.5256297638018,0.763448461386488,1.0772478723395447,1.9030832976377203,1.0801638603402808,2.9319207029758663,1.2950881766837898,1.913468500496801,82.0257055062081
railsbench,3054.312590882182,1.04759083458182,2900.6860867763558,0.9989143808648387,3291.8396215264997,1.5351293363546754,2402.7171490093074,1.3272734786766744,1.0529621267210467,1.4475069937649414,0.9278436807519284,1.8585124793868295,1.2711910730489195,1.6908877679782046,80.25011982172889
binarytrees,387.73146481253207,1.9361434990755526,226.33108762304553,4.81752157222428,238.05357527453452,0.06726433865443121,279.5352427796884,2.8713813484467123,1.7131162532046809,5.192029058841912,1.6287571584059681,1.9373115754227928,1.3870575350604966,3.463160766874704,84.2657672007288
erubi,410.65676137804985,1.645788875573426,419.1576350974489,1.751445947041295,387.4125410137432,1.7167708381554259,408.4455442937965,0.7288846564640246,0.9797191485789762,2.4033692867240815,1.0599986265377044,2.3782184789674234,1.0054137378045744,1.7999705179224244,5.623644773315232
erubi_rails,41.18296568484949,13.693440818114482,50.81487202183181,4.783157259976302,42.67647476578612,6.5127137837030755,35.0766220794814,4.555594074542484,0.8104510362075866,14.504789374991553,0.9650039257194228,15.163303145015597,1.1740858510130052,14.431346396341901,82.85914465511728
fannkuchredux,5452.501227892935,1.4443157457662137,4097.054296607773,0.1479844048190722,5410.646440088749,0.07963572557267509,5563.515438263615,0.1178300435136342,1.3308345052706352,1.4518771840406712,1.0077356353381501,1.4465095306480702,0.9800460317576961,1.4491141751506813,0.02110996342952627
lee,1033.6656502376381,0.9297253929477471,930.5273292657847,1.1612528033490064,834.9514912384061,1.2368943706876736,745.9622029071817,1.408579584477481,1.110838572633039,1.4875810497508257,1.237994854892106,1.5473516053343206,1.3856809985937784,1.6877457605038135,99.9311954839171
nbody,102.61347344954316,0.09765929897134465,60.56266457233415,0.5921871683430266,58.31693582584316,0.0535250780239806,73.24700168830834,0.04077441069775216,1.694335514696267,0.6001857887568705,1.759582735210686,0.11136549130250219,1.4009238751669242,0.105829538614337,99.99984132037243
optcarrot,5177.490163470308,0.5808502856877933,2198.7679487094283,0.7469033297871627,2160.9949273988605,0.7710835894242246,3091.4251448586583,0.7008240632607149,2.3547233197160473,0.9461773821175088,2.395882608434594,0.9653791774546089,1.6747907262386668,0.910242507263229,96.12952232767728
rubykon,10509.202659502625,0.5752059397488227,6568.525254788498,0.333181726855136,6788.855556522806,0.3921747944068508,5588.771998571853,0.6283368863271616,1.5999333567061111,0.6647344855147029,1.5480079922167838,0.6961773786115016,1.8804135617248534,0.8518621460316446,99.6209942619735
30k_ifelse,2388.602642944226,6.3138434996383435,2353.5574660851407,2.6551775584537154,4451.99232389434,7.8932772150824695,319.5131196712072,0.2893649552475585,1.0148903000517675,6.849422428558602,0.5365244297759294,10.1078407650727,7.475757632119147,6.320470853919888,99.9967180326026
30k_methods,6172.12986946106,0.4234822817847065,6166.798550957958,0.045777730525346255,6797.434070935617,1.2235099222370367,741.7719602011717,0.06413404852769584,1.000864519646466,0.4259493439337978,0.9080087875882129,1.2947253657815083,8.320791564818858,0.42831112426148166,99.99846085399636
cfunc_itself,89.71530526683506,0.21321427488624295,59.35073630194146,0.23439581075407423,64.54754113943216,0.10323693538737636,39.042283630599655,0.25819470163763014,1.5116123380578907,0.3168623093937273,1.3899105013626598,0.23689278554536794,2.2979010683821803,0.3348504606074348,99.99976304664979
fib,205.31092842914708,0.07699676992762536,59.91600903265256,0.053702884175668646,62.27873854125695,0.024425289849675808,52.072272505029105,0.026125819844983137,3.426645595123973,0.09387492928398376,3.296645584642623,0.08077807476988015,3.942807151528067,0.08130843155454535,99.9999518610986
getivar,96.54489003757071,0.05533658165551157,90.3734358186382,0.17904950289798013,96.51847866398562,0.04868870575654289,35.47819405066289,0.05213112421278675,1.0682883655249913,0.18740560759307845,1.0002736405914254,0.07370703723230444,2.721245898246808,0.07602493920422496,98.93620862567381
keyword_args,249.43844418503812,0.060729739723877414,194.50967707009096,0.0535852925536156,190.72247278336044,0.046503903583406614,46.36783618045784,0.23349914111418793,1.2823960634881613,0.08099064677471383,1.3078607913623923,0.07648996231810205,5.379557571206359,0.2412673831830431,99.99991254918999
respond_to,236.71576673326294,0.2832159213452098,193.20076650492553,0.4516156506004095,205.0467821527419,0.5624355789956269,156.80922662443297,0.20988697203112797,1.2252320268472021,0.5330740604931431,1.154447605800175,0.6297182216067454,1.5095780511704882,0.3525107078257504,99.99982449023847
setivar,64.63216209522216,0.1748448725309638,68.34662247820233,0.2130382916671667,64.86058704285824,0.11682145436974994,39.895161948152236,0.4493564386275478,0.9456526123999057,0.2756012394145458,0.996478216463179,0.21028072106456303,1.6200501248551926,0.4821741784733004,98.4191165068735
