bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,370.7138715522328,0.4847896195750767,304.4738036002785,0.41916532039717913,1.2175558854938997,0.6408748248070113,90.56608312735224
hexapdf,7926.047702661405,0.6882957667250575,6745.354034968962,1.3458055276725382,1.1750380575387955,1.5116029838570688,92.9861260077512
liquid-render,530.8896484914133,1.0213329566342553,396.71957841039534,1.5773395348027657,1.3381987614995465,1.8791277275265443,86.98852400905525
mail,456.36522505271563,0.1431110380567857,410.2870673812229,0.1303833203592321,1.1123071169793384,0.19359901715036912,97.26300300668451
psych-load,7350.212464264284,0.1779873164190405,5812.810326274484,0.07001067815472642,1.2644851718351429,0.1912615483094716,99.98704518312962
railsbench,7325.732316821814,2.0264605741152137,6043.920456555982,0.6993905787140571,1.2120828474629277,2.1437559655980776,90.67260326805406
ruby-lsp,220.32352608371656,7.239376966658433,206.7362412601581,9.30865782477101,1.065722800901948,11.792357243742883,65.58629328716873
binarytrees,998.5794544474976,0.20812501250794832,538.0884903882231,0.1650498905506717,1.8557903993208196,0.26562659355234436,99.99995170192068
chunky_png,2201.809844613308,0.40491189355323703,1505.5927555513335,0.13592334260791253,1.4624205891632538,0.42711684186715926,99.99564740539786
erubi,817.6878413651139,0.7132212217282137,740.1456664836801,1.3690297727143916,1.1047660999622209,1.5436732263344806,99.9995377304593
erubi_rails,62.49889150947436,2.357099732905634,49.97335275119339,2.27521689838367,1.250644354815314,3.2760541945386703,87.67537161078923
etanni,1168.2999566796102,1.2395439694045807,1171.6917992369938,1.5648362481353115,0.9971051751325798,1.9962919965690045,7.027937500599666
fannkuchredux,5827.243139590359,1.1240343012269882,2395.731957385405,0.19813953474265558,2.432343535605691,1.141364265063034,99.99999556309966
lee,3076.6815985552967,0.34240371633764694,2271.1456749080257,0.33618759245706886,1.3546826311262015,0.4798566476395967,99.96786919252536
nbody,272.764789449327,1.023869363859241,179.76514641712936,0.06760109414822438,1.5173396783845967,1.026098622053243,99.99989558352476
optcarrot,15883.50960444659,0.49760365588008815,10517.25839128097,0.3987863167310229,1.5102328965897003,0.6376832479821976,96.81313314512073
rubykon,32302.70596363892,0.45756611537869524,21019.88950322072,0.41083947657890624,1.5367685904671107,0.6149437579635872,99.69340234450802
30k_ifelse,6388.752233134583,0.8947448295732245,1914.8955634050071,0.02870229987111219,3.3363449972040793,0.8952050782172263,99.99997895427661
30k_methods,17890.842999937013,0.10696771401345243,3940.6457096803933,0.06826475552495423,4.540079042372995,0.12689432094520825,99.99998339851368
cfunc_itself,274.0215092736038,0.03332679762758828,103.33064086793578,0.10540772882103434,2.651890155445988,0.11055073376201054,99.99981791481066
fib,544.3159359354971,1.0902682002423167,175.37866816299515,0.01385604067762699,3.1036610189650626,1.0903562437675498,99.99996288151807
getivar,234.70336387420946,1.3951042502062116,107.90281939756022,0.007158319348819814,2.1751365273363406,1.3951226148548146,99.99994791215643
keyword_args,692.4086921086806,0.22491507559712137,151.04215527147366,0.00813112934507733,4.584208235536555,0.22506200589012174,99.99993325085622
respond_to,688.9500366762662,0.8310220924466025,99.98571043475889,1.5134972512256442,6.890484987110325,1.726635933716749,99.99987897868779
setivar,182.97844156479053,3.9890306837547245,50.05915268570631,0.023547656716473752,3.655244480736836,3.989100185264031,99.99990962655417
setivar_object,291.8999636307097,1.235551971228599,127.74597192253337,1.347230186676631,2.2850032704571004,1.8280092585924248,99.99990879737408
str_concat,181.15102359197206,9.032340825453954,106.52006552037265,1.0349678426907443,1.7006281652852133,9.091443187006458,99.98484003396607
