bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,374.59473569567007,0.173542891555792,314.4014853352149,0.5096634179097843,1.19145345415998,0.5383994193579975,90.4520126684134
hexapdf,8042.128622718155,0.5726531389818608,6910.545567749068,1.5291522078742483,1.1637472821610626,1.6328619330587835,88.92637437210806
liquid-render,552.1482595355268,0.8944545143272988,447.58614206206124,0.8359498195610493,1.233613393372146,1.2242797797172977,86.94355310879187
mail,466.00393944273463,0.09709349543061124,535.9196072489384,0.4296132862890906,0.8695407541345517,0.44044832002295825,98.51189965763263
psych-load,7383.866511999319,0.11267483403367633,5816.770244583798,0.014114536292623913,1.2694100336651084,0.1135554417862583,99.98737489209681
railsbench,7491.301395945872,0.4261584161281519,6096.270304794113,1.6372488199545578,1.2288335361466347,1.6918022030011213,90.07549557506117
ruby-lsp,220.96027238929474,7.672409538343326,213.54001014959067,10.55326557262109,1.0347488146811736,13.047501000970692,64.62533748766485
binarytrees,996.0080535619497,0.13300660849816157,529.9872683785258,0.11030620948374344,1.879305622961841,0.17279530593987416,99.99995297769831
chunky_png,2281.824578400119,0.30602689570358826,1520.9019805915887,0.10266890506068148,1.5003100840940142,0.3227899703527576,99.99565321648193
erubi,807.6948476242902,1.2347591562310047,716.002893860021,1.0054841081137578,1.1280608703547992,1.5923656821112484,99.99954254513872
erubi_rails,62.307526099129895,1.986023890996703,51.449329778989394,2.438070435499954,1.2110464094825724,3.144595100178816,87.08472450730481
etanni,1193.8398231369708,0.4585123361894069,1228.301407506002,0.5380147853976754,0.9719437068471626,0.7068899997484577,7.027927341548136
fannkuchredux,13869.199016542794,0.7542660151833432,5781.418763815115,0.4494405434548298,2.3989265581915076,0.8780170976476096,99.99999817670138
lee,2982.5935294079086,1.3526612377164828,2392.309912919617,1.5769948061166197,1.2467421186947718,2.077644108729761,99.96896081002511
nbody,293.7950879508885,2.9727881468092674,191.27063602254745,0.06503453125721434,1.5360177289119028,2.9734994293030432,99.99989062466275
optcarrot,15979.76122586988,0.4631809222317062,11069.206859148107,0.4450822816120252,1.4436229649700205,0.6423665652292154,96.70402769610054
rubykon,32101.608943652052,0.321280766149829,21972.146332605433,0.37350514579729743,1.4610137970915962,0.49267375070616615,99.8921135790982
30k_ifelse,6496.7144710062,0.3791381713148172,2002.1531263813742,0.03247227613260081,3.244863934432502,0.3805262167908744,99.99997907804914
30k_methods,17763.053454400506,0.7932644769242285,4171.001854573842,0.05952411120725134,4.258701883558713,0.7954945946798653,99.9999835151688
cfunc_itself,273.2071578143172,0.04142541991992377,100.53446297633799,0.033835346322103804,2.7175472939923084,0.0534873450105604,99.99981812444828
fib,547.981883623501,1.2677863059185512,189.3049968944624,0.006357502075857112,2.8947037458762965,1.2678022461359069,99.99996294769986
getivar,229.936754575054,1.298943852333438,106.60208177177564,0.009046250728102707,2.156963079457731,1.2989753524093781,99.99994794691246
keyword_args,703.0941992372234,0.11049118816107915,137.9388119166051,0.007245702113420983,5.097145534806399,0.11072850969991169,99.99993362420852
respond_to,668.7699396416051,0.5241963211797415,99.79701795790811,0.9919909634422368,6.701301835728955,1.121974979529148,99.99987903353411
setivar,180.12998969892837,1.3688342314121331,108.3485266217989,0.007799312586764475,1.6625052071791402,1.3688564506048364,99.99987839352511
str_concat,170.88024024764783,5.060800838076162,108.58899675470306,0.8725034439925341,1.5736423151017545,5.1354617496824195,99.97853058305574
