bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT3.1 (ms),MJIT3.1 RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT3.1 spd,MJIT3.1 spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,141.9246683624339,0.492817176820031,161.63497169148476,0.6346105861056727,174.04542789660036,6.594745377035862,107.29642197449895,1.6417672464678166,0.8780566908090147,0.8034919823907711,0.8154461170146379,6.61313355057228,1.3227344001849848,1.7141378186550176,81.84016895105617
hexapdf,2807.3409110307693,1.0879130337892366,2571.4639293650785,1.8292601827696537,,,2141.057773679495,1.186224501533765,1.0917286760168288,2.128320367180413,,,1.3111934416446127,1.6095599824571711,74.80633333145225
jekyll,8358.929107462367,1.1832723950473805,7950.13679638505,2.9802760316833017,8273.948881402612,3.711434657876937,7368.025951460004,2.358063952759763,1.0514195317070765,3.2065836627019624,1.0102708183574551,3.895494933968117,1.134486925335274,2.638294745889125,82.34386665633454
liquid-render,173.0674137170726,1.1741762535858813,158.5017580059711,2.299968152591931,159.92474682324115,4.726400028840338,115.84602204854028,2.10243606410875,1.0918958621932306,2.582352295373758,1.0821803201499363,4.870066437648148,1.4939435179272378,2.4080961937078147,84.86902074505232
mail,157.85524611112098,0.24553881030360478,146.55846601325862,0.34250719234553717,156.30245443538462,2.1952398264950657,144.26701656267258,0.24187887479791859,1.077080365298313,0.4214267245604298,1.0099345316191326,2.208928971967047,1.094188054014033,0.3446660665612685,98.33260465908413
psych-load,2124.0590445697308,0.10724798009805198,1924.8215787112713,0.6483974039339307,1873.4207553168137,0.37359279385216776,1695.0388395537932,0.15635430750106213,1.103509576192436,0.657207214403017,1.1337864377458184,0.38868200994306445,1.2531034658349622,0.1896016843523518,82.02589651232543
railsbench,2643.5005977749825,1.292600472399439,2853.876961519321,1.1165120913823252,2985.7609156519175,1.4929739828822146,2043.2150832066934,1.5475918958875627,0.9262840106350134,1.7080442709280652,0.8853691479171214,1.9747879113490734,1.2937945787020033,2.016396949378796,81.70728454622754
binarytrees,371.1674367289313,2.0327167152793044,225.6614459805529,4.766847311446065,239.22543951564214,0.13402323269067176,286.94380934096193,0.13413094713849835,1.6447977416617185,5.1821588681954225,1.5515383208425955,2.0371302048412967,1.2935195834383393,2.0371372942332964,84.26576679585524
erubi,407.6876707303409,0.6636550413986635,394.5687572615078,1.2874977674794383,381.0516752732488,0.983154009420058,414.8966613082358,1.126351644762015,1.0332487385972589,1.4484779995700314,1.0699012684775409,1.18618287806417,0.9826246117402734,1.307327824851884,5.623639819042095
erubi_rails,40.33274530675732,11.30611550489293,48.24171681426653,8.588641224051901,42.27405739556841,5.867995785831479,33.04110864693878,4.138727557109602,0.8360553473260659,14.198345181233762,0.9540779331719741,12.73819541193007,1.2206837772222905,12.039821992120926,82.85906750236659
fannkuchredux,5760.384988536437,0.13169634735074554,3947.7352410554886,0.04835340675610517,5753.826599568129,0.21717927164320772,5779.118054981033,0.28298355699250666,1.4591619338170987,0.1402924796646263,1.0011398308334145,0.2539896925802353,0.9967584904363651,0.31212757237011196,0.02100955146055275
lee,1003.3438983200876,1.4897073140171446,914.167080902391,0.8942958590532519,829.961904152124,1.2255469618093422,739.9904864529768,1.4409174170023462,1.0975498016507754,1.7375249537649726,1.2089035572603635,1.9290394596887552,1.355887564351607,2.0725517807902625,99.93137823271296
nbody,100.33646895504033,0.03480380182475699,60.562986245177925,0.5692848680174599,58.1967421690594,0.03643317980608009,72.85603082062725,0.036574756148679964,1.656729219871142,0.5703477584554126,1.7240908204718157,0.05038532735071908,1.3771882413148524,0.050487794651701313,99.99984132037243
optcarrot,5196.095198020339,0.3911818854453593,2206.1947406580052,0.5715616226437661,2148.109560087323,0.6158222207852957,3094.1411823034286,0.5925774124767351,2.3552296187917596,0.6926080825255804,2.4189153544892337,0.7295617006898866,1.6793335830112683,0.7100501794086168,96.12952232767728
rubykon,10580.736058826247,0.5699056817556234,6387.007701396942,0.3816679304440947,6763.702707116802,0.4485645064927706,5598.137576133013,0.6599331780199419,1.6566029905541007,0.6859029779982153,1.564340793348759,0.7252603688210495,1.8900457366278287,0.8719542909744995,99.68060865383352
30k_ifelse,2215.7968184760502,1.7481926070329552,2265.9143607823116,0.31537811971402013,3642.0646595558333,6.33765554944831,311.61966328058514,0.6324916092920569,0.9778819786071005,1.7764123253566533,0.6083903020948225,6.574348276045135,7.110580876537713,1.8590919899535732,99.99659885566153
