bench,No JIT (ms),No JIT RSD,MJIT3.0 (ms),MJIT3.0 RSD,MJIT (ms),MJIT RSD,YJIT (ms),YJIT RSD,MJIT3.0 spd,MJIT3.0 spd RSD,MJIT spd,MJIT spd RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,146.9578021378429,0.9451042399796593,168.87939038376012,1.1459324126057342,176.3751538637927,3.4340655073520407,105.59920952827842,1.7632051473367856,0.8701938217795386,1.4853898877695135,0.8332114751907311,3.5617450685320753,1.3916562708595754,2.000528534168524,81.84077422579922
hexapdf,2845.4668280979,1.0493244579311012,2559.6521120518446,1.5300093640301815,,,2176.8418407688537,1.4132492204246367,1.1116615475596576,1.8552656068693885,,,1.3071536823699097,1.760214525858494,74.80633887771624
jekyll,8527.277854581675,2.1268997063353,7994.867792353034,2.9492128503388777,8363.074045379957,3.866867074563451,7455.214304104447,2.9399383030080064,1.0665939795449628,3.6361461463221127,1.0196343842360727,4.413203296150324,1.1438005007967385,3.6286277828268334,82.3439253173556
liquid-render,171.48962730686821,1.1755926377123236,162.64548683594802,1.8904232201897253,157.21377808444515,5.0749907815009845,118.85529300365262,3.360040711922679,1.0543767960794437,2.2261442004676852,1.0908053314179307,5.209371313523676,1.4428438395385392,3.5597600530964564,84.86945439507255
mail,162.1893505103511,1.715241883352931,149.21863239070925,0.6610543037676329,162.5742982242176,1.7535579605136298,145.45059703933677,4.011892085019613,1.0869242527681109,1.8382185699578328,0.9976321736087975,2.4529615242169682,1.1150820540563842,4.363179210191936,98.3164243037205
psych-load,2268.906362106403,0.2283479447377765,1975.3821702053149,0.7570785422366497,1977.4834493796031,1.300367501323334,1674.1181551168363,0.8284520538719404,1.1485910910447168,0.7907658964454254,1.1473705950956141,1.3202645274201144,1.3552844852507178,0.8593460242711333,82.02596753429346
railsbench,2771.8446464588246,1.3089812149264881,2963.55119086802,1.1639640958090696,3136.3693618526063,2.4260177937115652,2154.0127045164504,1.3888737066830754,0.935311883594275,1.751640441803925,0.8837749405961349,2.756627315477295,1.2868283648684746,1.9085077925295484,81.70864006707197
binarytrees,377.5528943275704,0.7022129571496426,229.10440531285371,0.14742612503583444,257.8352864831686,0.3989774673032272,286.2701304476051,0.05972015932934353,1.6479512640187024,0.7175217763468418,1.4643181679177064,0.8076422825759827,1.3188693271534748,0.7047478518017405,84.26576575216112
erubi,419.7054304755651,1.9616882874438106,400.93073929445103,1.004793111263407,387.32369301410824,1.2197765919763186,451.23500283807516,2.553129080823657,1.0468277668460975,2.2040485778531806,1.0836038126391543,2.309994777359376,0.930126049255482,3.21973431208876,5.623639819042095
erubi_rails,41.83263818971639,8.895904596261966,51.11351428225488,5.450837989657831,43.449399717449154,6.013148636740614,36.07711156341325,3.5747068016716446,0.8184261790083852,10.43306059482508,0.9627897844792669,10.737554428887906,1.1595340196841029,9.587264849982622,82.85890115636417
fannkuchredux,5675.366991509994,0.07367821555567709,3965.650261566043,0.4505396505471046,5681.264613817136,0.05104726908955912,5659.549385557572,0.07843353644208348,1.4311314960156825,0.45652432154549655,0.9989619173356582,0.08963427429823191,1.0027948525359256,0.10761179808125342,0.012397222426703342
lee,1016.8958182375019,1.0069831429852714,939.4016845438343,0.7796068745734589,838.3110131208713,1.2203359238416638,751.6279727077255,1.763933699828623,1.0824930750803348,1.2734998740238228,1.213029296193776,1.5821614384363507,1.3529243923348862,2.031127063393029,99.93133542001242
nbody,104.6834977895371,0.2807603944164195,60.58628190734869,0.6297236890964678,58.52667395233059,0.021298389594643696,73.89184204954381,0.24505222178316047,1.7278415920888475,0.689476847821686,1.7886459407346604,0.28156707988006807,1.4167125204342281,0.3726620325089835,99.99984116484768
optcarrot,5224.262203400333,0.4059287434702029,2196.451414252321,0.7112099603634711,2141.1822559932866,0.7161323755209514,3346.0912369191647,0.46022248911750463,2.378501144847171,0.8189003312342156,2.4398960848742965,0.823179035231449,1.5613029751724434,0.6136634943230773,96.12952232767728
rubykon,10599.611444522938,0.3185081060642597,6506.890711933374,0.5933117115585351,6918.083711589376,0.6729140982945092,5648.317237570882,0.5602272961803401,1.6289825530777209,0.6733989907188457,1.5321600440836178,0.7444869356222137,1.8765963381124484,0.6444393198852598,99.62902695348528
30k_ifelse,2401.9252988509834,6.175736173068822,2283.9412678440567,0.5902403781246779,4164.691843150649,7.964448035442283,306.74108740640804,0.09834502951620172,1.0516580844998253,6.203877898808092,0.5767354198849661,10.078300937589193,7.8304648365173835,6.176519167312709,99.99667925281256
30k_methods,6223.874819679902,0.08306685383841803,6163.772632367909,0.6067563461301883,6759.522758639203,0.1317971869335016,749.4194678102548,0.05158546654154261,1.0097508767595316,0.6124160071192374,0.920756544790873,0.1557902458121094,8.30492813039082,0.09778119739971339,99.99846081250926
cfunc_itself,92.40570090634307,0.20690754145375076,59.49088459085558,0.10745401372506176,63.913872119845806,0.13834290598271717,38.56002298596594,0.2566291798049597,1.553274951983936,0.23314608248062277,1.4457847387664424,0.24889654546855106,2.396411976724559,0.3296502186224088,99.99976281255574
fib,212.73556606678284,1.4652840496195827,59.87572523214274,0.05367854048307406,62.16243855382135,0.051300263385334735,52.093118731498095,0.04173639260014315,3.5529518054602405,1.4662669374223634,3.4222525855801584,1.4661817974224645,4.083755613928185,1.4658783280125391,99.9999518534993
getivar,91.03187912690616,0.08590885790409178,90.58085052606339,0.23326795526306607,90.82685643900372,0.13435076774904015,35.6042276590107,0.31023181128414173,1.004979293064962,0.24858453455313187,1.0022572914657695,0.15946930946468027,2.556771628322848,0.321906987496427,98.80431748404185
keyword_args,241.26187511987385,0.053053475939328,185.73796880570637,0.05142539514826637,189.65009606347002,0.04390773809199023,45.50626101935732,0.1357207579842885,1.2989367584408602,0.07388668740307817,1.2721421192380042,0.068866252791913,5.301729250338687,0.14572163688716466,99.99991258750346
respond_to,228.5182918276405,0.5621309456720491,187.91621482523624,0.4025349219260667,194.8337894573342,0.4647619613070581,153.78164550929796,0.24862726119357229,1.2160647873849766,0.6913939278386648,1.1728884012579488,0.729379791850676,1.4859919795423426,0.6146598368941711,99.99982464008144
setivar,62.05125181392456,0.43820838359161296,68.10454155396049,0.1091478535233636,62.13886388577521,0.5404091432448225,41.85394033556804,0.3012714205246997,0.9111176787639075,0.45159699000185094,0.9985900599661478,0.6957504075116143,1.4825665472933398,0.531781022860862,98.31782822141989
