bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,154.47762111822763,0.8287363546279646,97.7545858581285,0.910156698634839,1.5802595833449844,1.2309302017384725,90.4887417411764
hexapdf,3248.1940403580666,0.8002725511868409,2351.1674669881663,2.2400027400892464,1.3815238965172425,2.378665262661064,87.69292745931678
liquid-render,193.3933893411324,0.9991911084717361,114.86781093067137,1.9588993371551526,1.6836169138615802,2.199015571649249,87.32126488665408
mail,168.2827020544679,0.1405274070400365,161.78320447403578,0.1624188409125181,1.040174118206907,0.214773909059648,98.53585444784872
psych-load,2521.8950495123863,0.04341217505393151,1960.4195420940716,0.03748204179652023,1.2864057898640209,0.05735434072630669,99.98771679058065
railsbench,2762.773369004329,0.7746971380131497,2026.4715897540252,1.2483126097484345,1.3633417724546915,1.4691630363246662,90.13649162897623
ruby-lsp,82.32584666785363,8.722007216191557,72.54913478656923,16.75524418084894,1.1347598687433875,18.88945783867737,64.89186870411147
binarytrees,475.2258826271597,1.8527050641186298,238.9990667172943,3.7383140029889894,1.9884005789415566,4.17223053528378,99.99995295357007
chunky_png,959.3385655898601,0.03805261541157256,633.5389568703249,0.05373353261065658,1.5142534727919204,0.06584295001350975,99.99565849602894
erubi,341.0773262491121,0.6592003296098474,288.1476707646952,0.8623075196147034,1.1836893400663298,1.0854120567516252,99.99968798418782
erubi_rails,25.575261756670944,2.7902982058884858,17.737334727653465,3.877742274658959,1.4418886574203127,4.777305645074612,87.09890787022745
etanni,469.40083819485847,0.4363055563643554,474.3421422761111,0.48380359353995955,0.9895828271602815,0.6514817385288617,7.0279291679365015
fannkuchredux,5355.080848187208,0.0845208144272127,2297.62936681509,0.11690529649386712,2.330698295178161,0.14425885213656148,99.99999818270565
lee,1265.6383587136156,0.11446138816789869,948.1878392398357,0.11862572207242644,1.334797079583177,0.16484377852538729,99.96935923471995
nbody,134.79774040926216,0.18832189534161103,85.43822833169729,0.08231533052975351,1.5777216246331347,0.20552603218395296,99.99989276090588
optcarrot,6160.798375805219,0.5236087010855837,3097.378912071387,0.426110472790552,1.989036069108237,0.6750823704366156,96.70646439073761
rubykon,12411.285303036371,0.3688688680954003,6623.862784604232,0.3886035168271075,1.8737231894180808,0.5357956094821773,99.89376910587174
30k_ifelse,2341.155525520444,0.010231689143080046,395.2794526517391,0.1155316240693053,5.9227857906975965,0.11598380758886952,99.99997907804905
30k_methods,6430.778345651925,0.0042175212479023914,960.7950435951352,0.031389131799894436,6.6931843461525595,0.031671202702575924,99.9999835151687
cfunc_itself,100.02198967642201,0.13740518141751382,39.94250544654821,0.12827171922949102,2.504149115289557,0.1879729178218747,99.99981813561506
fib,237.86782481203986,0.08117753693712906,61.132178273265815,0.03973334037237992,3.891041208261078,0.0903799249851777,99.9999629545306
getivar,114.21228492462384,0.37778595752125665,46.86689051413424,0.04604406501884284,2.4369503432317408,0.38058150982898814,99.99994772493648
keyword_args,303.2705090728771,0.09804960012040205,51.87070062480022,0.0918394507238036,5.846663056790842,0.13434362207794123,99.99993367578381
respond_to,258.45085755097625,0.8487648947735349,29.947678130334136,0.4421486493333213,8.630079982367322,0.9570252215627393,99.99987904456705
setivar,86.64551402072725,2.0467462702884696,49.85639531687433,0.29310762352916825,1.73790169686418,2.0676272328228507,99.99987799722894
str_concat,83.54363585034841,0.9745522434780588,41.30766871297782,1.6759497955295655,2.0224727866111967,1.9387005422198935,99.77585949167225
