bench,No JIT (ms),No JIT RSD,YJIT (ms),YJIT RSD,YJIT spd,YJIT spd RSD,% in YJIT
activerecord,425.53606512093984,0.1280547635710851,329.74731817683846,0.10485358840678484,1.2904913600926735,0.1655061856095595,89.76442164171482
hexapdf,8093.1972950696945,0.48197525375137545,6509.625416621566,1.488369534878276,1.2432662061329465,1.5644628527333202,88.80677864664597
liquid-c,229.26103243636982,1.3251135573098103,192.6355280406904,1.8252167352032944,1.1901285020899313,2.255513704288323,93.09211686728482
liquid-render,555.8966514170984,1.2310705366592414,386.02793584145155,2.0616711765227773,1.4400425456395334,2.40125440266859,87.60106290346752
mail,448.59962862934555,0.08319683498290263,375.57279034913364,0.288242260566605,1.1944412379084384,0.3000088567487949,99.01818366097969
psych-load,7291.905039300521,0.15031791188775118,5361.737602452437,0.08672487975548172,1.3599891639540944,0.17354157831164405,99.99188958151218
railsbench,7401.40592182676,0.43977552664940883,5609.579784919818,0.6593417379938306,1.3194225246111826,0.7925490781651884,93.19386688667821
ruby-lsp,212.87854963014556,5.912770454869378,186.73823170998494,10.717603968474567,1.139983749876983,12.240420306388094,71.76629435519874
sequel,390.9146930459592,1.4970117232900797,382.01391865774025,2.03473356888985,1.0232996075627117,2.5261007097966544,82.39135467454474
binarytrees,995.2089412287734,0.10734648886778585,524.4363052663447,0.47783453578199997,1.8976736187692766,0.48974392518768534,99.99991756396973
chunky_png,2251.2539968855917,0.46593031535329255,1538.0086163359304,0.09966179491687924,1.4637460238999564,0.4764698648721372,99.99570854771468
erubi,643.032415805361,0.5918876341796228,560.6437363673615,0.8607985927381744,1.1469537142639445,1.0446555359326692,99.99935867324618
erubi_rails,65.18431160759157,3.106167461012435,47.527695286746145,4.31027427649089,1.37150163108728,5.312884398745328,92.06593231769779
etanni,934.4663315889786,0.40472212692896875,898.6415549808619,0.47829901432775734,1.039865479633734,0.6265540257095253,7.029040001557339
fannkuchredux,5717.779908086295,1.1175681247291354,2019.7001339300818,0.15270073691498123,2.83100437140647,1.1279521392616687,90.24123353969249
lee,3234.586852517995,0.212789748296001,2328.5145841708236,0.12550865258501454,1.3891202891777552,0.24704634960586108,99.96808750111032
nbody,283.0473630121727,1.9646785009541028,177.85183590091052,0.056668227639919425,1.5914784437191387,1.9654955863942076,99.9997959356179
optcarrot,15738.493774334589,0.7246669959917262,10240.185104186336,0.6240429953841495,1.5369345001293448,0.9563325337808466,96.78476142068278
rubykon,32361.31062495212,0.34402977513961003,20866.099038968485,0.4065617201698913,1.5509037201690528,0.532587005558821,99.77350577409135
30k_ifelse,6699.928294193554,0.10465500786138769,1934.5010392209317,0.028192862734246857,3.463388314793447,0.10838592242362108,99.98725297492729
30k_methods,17517.138119693846,0.07431707063906029,3886.3397595472634,0.06336480843641058,4.50736147725141,0.09766332953854322,99.99550935266303
cfunc_itself,280.4023498077697,0.08626913089728191,103.39791181421332,0.031151880096350434,2.711876331812196,0.09172133110301962,99.99979524271806
fib,549.1170625821311,1.0958579043543553,191.09661458927837,0.006615618463948482,2.873504921907391,1.0958778731882397,99.99995596402391
getivar,230.72667204956898,0.5919306709812365,107.47329851762316,0.00838271676591293,2.146827865451018,0.5919900245685517,95.51540975593234
keyword_args,691.5068387117966,0.2250675073268802,191.09900188312014,0.00974875732537534,3.618579018715836,0.22527854119672458,99.99992049922207
respond_to,698.7525908018116,0.5452969983969055,102.94820825657705,0.9452352578344123,6.787418670369821,1.0912463100116137,99.99986490015124
setivar,181.3275031078715,0.5584616488546981,50.038163546725585,0.012323793624407556,3.623784133055724,0.5585976093135425,98.43257896101413
setivar_object,290.35866995386425,0.38361349513484605,127.52314314600967,0.9252442633430454,2.2769096086458083,1.0016168231907785,95.16944577638608
str_concat,164.8646857760164,0.4421444605216218,106.47863440913152,0.6963649694450614,1.5483358393059719,0.8248732597436877,99.96948810100865
