bench,samples,iter #1,iter #5,iter #10,iter #50,iter #100,iter #200,iter #500,RSD #1,RSD #5,RSD #10,RSD #50,RSD #100,RSD #200,RSD #500
activerecord,6,139.63752383521447,134.3161886688904,133.49832483315063,134.05624432925833,134.22190566537515,134.14526650012704,134.31341300019994,0.660638238566566,0.570120298506584,0.6152183397957007,0.684970954453437,0.6771896103147736,0.7047148072021295,0.5818878089619348
railsbench,6,3381.2708413339956,3298.6339465035903,3377.830331332613,3406.318734336916,3439.5852861659173,3498.387729501701,3580.0941030029207,0.9333301673568672,0.6520895950446851,1.8011758193749154,2.17027420126847,1.620833714668602,1.783185526693193,1.2135840467909365
